country,lau,cases,population,datetime
PT,VILA VELHA DE RÓDÃO,0,3144,2021-07-29T00:00:00
PT,BARRANCOS,0,1634,2021-07-29T00:00:00
PT,CORVO,0,464,2021-07-29T00:00:00
PT,FIGUEIRÓ DOS VINHOS,0,5568,2021-07-29T00:00:00
PT,SARDOAL,0,3741,2021-07-29T00:00:00
PT,MELGAÇO,0,8093,2021-07-29T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-07-29T00:00:00
PT,LAJES DO PICO,0,4490,2021-07-29T00:00:00
PT,NORDESTE,0,4862,2021-07-29T00:00:00
PT,TORRE DE MONCORVO,13,7695,2021-07-29T00:00:00
PT,NISA,17,6061,2021-07-29T00:00:00
PT,VILA DO PORTO,18,5616,2021-07-29T00:00:00
PT,IDANHA-A-NOVA,25,8043,2021-07-29T00:00:00
PT,ALCÁCER DO SAL,26,11659,2021-07-29T00:00:00
PT,SÃO ROQUE DO PICO,31,3266,2021-07-29T00:00:00
PT,GAVIÃO,31,3263,2021-07-29T00:00:00
PT,BELMONTE,31,6398,2021-07-29T00:00:00
PT,CALHETA [R.A. AÇORES],32,3184,2021-07-29T00:00:00
PT,CASTELO DE VIDE,35,2919,2021-07-29T00:00:00
PT,PINHEL,36,8511,2021-07-29T00:00:00
PT,CARRAZEDA DE ANSIÃES,36,5666,2021-07-29T00:00:00
PT,SABUGAL,38,10585,2021-07-29T00:00:00
PT,CASTANHEIRA DE PÊRA,39,2614,2021-07-29T00:00:00
PT,MIRANDA DO CORVO,39,12708,2021-07-29T00:00:00
PT,SÃO VICENTE,39,5143,2021-07-29T00:00:00
PT,VILA NOVA DE POIARES,43,6939,2021-07-29T00:00:00
PT,AGUIAR DA BEIRA,43,4652,2021-07-29T00:00:00
PT,FORNOS DE ALGODRES,44,4528,2021-07-29T00:00:00
PT,ARGANIL,45,11014,2021-07-29T00:00:00
PT,ALFÂNDEGA DA FÉ,45,4550,2021-07-29T00:00:00
PT,SOUSEL,46,4412,2021-07-29T00:00:00
PT,PONTA DO SOL,47,8593,2021-07-29T00:00:00
PT,COVILHÃ,47,46787,2021-07-29T00:00:00
PT,MACEDO DE CAVALEIROS,49,14516,2021-07-29T00:00:00
PT,TABUAÇO,50,6033,2021-07-29T00:00:00
PT,FERREIRA DO ZÊZERE,50,7959,2021-07-29T00:00:00
PT,ANSIÃO,50,12039,2021-07-29T00:00:00
PT,CAMINHA,51,15877,2021-07-29T00:00:00
PT,POVOAÇÃO,51,5927,2021-07-29T00:00:00
PT,LOUSÃ,52,17158,2021-07-29T00:00:00
PT,SÃO PEDRO DO SUL,52,15403,2021-07-29T00:00:00
PT,PORTEL,52,5828,2021-07-29T00:00:00
PT,GÓIS,53,3805,2021-07-29T00:00:00
PT,SERNANCELHE,56,5396,2021-07-29T00:00:00
PT,VELAS,59,5093,2021-07-29T00:00:00
PT,OLEIROS,60,5003,2021-07-29T00:00:00
PT,VILA NOVA DE FOZ CÔA,62,6503,2021-07-29T00:00:00
