country,lau,cases,population,datetime
PT,VILA VIÇOSA,0,7656,2021-04-08T00:00:00
PT,MARVÃO,0,3005,2021-04-08T00:00:00
PT,MANTEIGAS,0,3007,2021-04-08T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-04-08T00:00:00
PT,IDANHA-A-NOVA,0,8043,2021-04-08T00:00:00
PT,HORTA,0,14521,2021-04-08T00:00:00
PT,GÓIS,0,3805,2021-04-08T00:00:00
PT,GAVIÃO,0,3263,2021-04-08T00:00:00
PT,FRONTEIRA,0,2974,2021-04-08T00:00:00
PT,FERREIRA DO ZÊZERE,0,7959,2021-04-08T00:00:00
PT,CRATO,0,3129,2021-04-08T00:00:00
PT,CORVO,0,464,2021-04-08T00:00:00
PT,MÊDA,0,4587,2021-04-08T00:00:00
PT,CONSTÂNCIA,0,4030,2021-04-08T00:00:00
PT,CASTANHEIRA DE PÊRA,0,2614,2021-04-08T00:00:00
PT,CARRAZEDA DE ANSIÃES,0,5666,2021-04-08T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-04-08T00:00:00
PT,BOTICAS,0,4998,2021-04-08T00:00:00
PT,BARRANCOS,0,1634,2021-04-08T00:00:00
PT,AVIS,0,4247,2021-04-08T00:00:00
PT,ARRONCHES,0,2820,2021-04-08T00:00:00
PT,ALVITO,0,2477,2021-04-08T00:00:00
PT,ALMEIDA,0,5830,2021-04-08T00:00:00
PT,ALIJÓ,0,10625,2021-04-08T00:00:00
PT,ALFÂNDEGA DA FÉ,0,4550,2021-04-08T00:00:00
PT,CASTELO DE VIDE,0,2919,2021-04-08T00:00:00
PT,MÉRTOLA,0,6142,2021-04-08T00:00:00
PT,VILA VELHA DE RÓDÃO,0,3144,2021-04-08T00:00:00
PT,MONFORTE,0,2975,2021-04-08T00:00:00
PT,VILA NOVA DE POIARES,0,6939,2021-04-08T00:00:00
PT,VILA NOVA DE PAIVA,0,4687,2021-04-08T00:00:00
PT,VELAS,0,5093,2021-04-08T00:00:00
PT,TONDELA,0,26357,2021-04-08T00:00:00
PT,TERRAS DE BOURO,0,6361,2021-04-08T00:00:00
PT,TAROUCA,0,7804,2021-04-08T00:00:00
PT,SOUSEL,0,4412,2021-04-08T00:00:00
PT,SÃO ROQUE DO PICO,0,3266,2021-04-08T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,0,7125,2021-04-08T00:00:00
PT,SÃO BRÁS DE ALPORTEL,0,10416,2021-04-08T00:00:00
PT,SANTA MARTA DE PENAGUIÃO,0,6599,2021-04-08T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-04-08T00:00:00
PT,VILA DO PORTO,0,5616,2021-04-08T00:00:00
PT,SABROSA,0,5918,2021-04-08T00:00:00
PT,SANTA CRUZ DA GRACIOSA,0,4208,2021-04-08T00:00:00
PT,MORA,0,4138,2021-04-08T00:00:00
PT,MURÇA,0,5463,2021-04-08T00:00:00
PT,NELAS,0,12974,2021-04-08T00:00:00
PT,OLEIROS,0,5003,2021-04-08T00:00:00
PT,MIRANDA DO DOURO,0,6830,2021-04-08T00:00:00
PT,PENAMACOR,0,4755,2021-04-08T00:00:00
PT,PENEDONO,0,2591,2021-04-08T00:00:00
PT,OURIQUE,0,4607,2021-04-08T00:00:00
PT,PORTO SANTO,0,5202,2021-04-08T00:00:00
PT,POVOAÇÃO,0,5927,2021-04-08T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,0,21317,2021-04-08T00:00:00
