country,lau,cases,population,datetime
PT,CORVO,426,464,2022-02-04T00:00:00
PT,CALHETA [R.A. AÇORES],855,3184,2022-02-04T00:00:00
PT,ALTER DO CHÃO,1244,3165,2022-02-04T00:00:00
PT,PENAMACOR,1355,4755,2022-02-04T00:00:00
PT,SANTA CRUZ DA GRACIOSA,1484,4208,2022-02-04T00:00:00
PT,MORA,1536,4138,2022-02-04T00:00:00
PT,AVIS,1574,4247,2022-02-04T00:00:00
PT,MANTEIGAS,1574,3007,2022-02-04T00:00:00
PT,PAMPILHOSA DA SERRA,1860,4037,2022-02-04T00:00:00
PT,ALVITO,1945,2477,2022-02-04T00:00:00
PT,MOURÃO,2014,2450,2022-02-04T00:00:00
PT,HORTA,2229,14521,2022-02-04T00:00:00
PT,VILA NOVA DE FOZ CÔA,2242,6503,2022-02-04T00:00:00
PT,MONCHIQUE,2290,5077,2022-02-04T00:00:00
PT,CARRAZEDA DE ANSIÃES,2460,5666,2022-02-04T00:00:00
PT,FRONTEIRA,2523,2974,2022-02-04T00:00:00
PT,SABUGAL,2746,10585,2022-02-04T00:00:00
PT,FORNOS DE ALGODRES,2776,4528,2022-02-04T00:00:00
PT,MONFORTE,2782,2975,2022-02-04T00:00:00
PT,PORTO SANTO,2790,5202,2022-02-04T00:00:00
PT,ALMEIDA,2834,5830,2022-02-04T00:00:00
PT,CASTANHEIRA DE PÊRA,2910,2614,2022-02-04T00:00:00
PT,REGUENGOS DE MONSARAZ,2911,10015,2022-02-04T00:00:00
PT,VINHAIS,2970,7746,2022-02-04T00:00:00
PT,PENACOVA,2983,13694,2022-02-04T00:00:00
PT,VILA DO PORTO,3047,5616,2022-02-04T00:00:00
PT,MÉRTOLA,3058,6142,2022-02-04T00:00:00
PT,MIRANDA DO DOURO,3076,6830,2022-02-04T00:00:00
PT,MOGADOURO,3090,8392,2022-02-04T00:00:00
PT,VELAS,3117,5093,2022-02-04T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,3150,5584,2022-02-04T00:00:00
PT,ESTREMOZ,3222,12728,2022-02-04T00:00:00
PT,SOUSEL,3235,4412,2022-02-04T00:00:00
PT,CUBA,3255,4595,2022-02-04T00:00:00
PT,MARVÃO,3268,3005,2022-02-04T00:00:00
PT,CRATO,3270,3129,2022-02-04T00:00:00
PT,MELGAÇO,3279,8093,2022-02-04T00:00:00
PT,OLEIROS,3294,5003,2022-02-04T00:00:00
PT,VILA DO BISPO,3303,5154,2022-02-04T00:00:00
PT,REDONDO,3326,6353,2022-02-04T00:00:00
PT,CORUCHE,3334,17471,2022-02-04T00:00:00
PT,TORRE DE MONCORVO,3378,7695,2022-02-04T00:00:00
PT,OLIVEIRA DO HOSPITAL,3387,19253,2022-02-04T00:00:00
PT,ODEMIRA,3440,24717,2022-02-04T00:00:00
PT,BARRANCOS,3450,1634,2022-02-04T00:00:00
PT,SANTA CRUZ DAS FLORES,3464,2165,2022-02-04T00:00:00
PT,GOUVEIA,3544,12387,2022-02-04T00:00:00
PT,MORTÁGUA,3562,8803,2022-02-04T00:00:00
PT,IDANHA-A-NOVA,3621,8043,2022-02-04T00:00:00
PT,PINHEL,3653,8511,2022-02-04T00:00:00
PT,MURÇA,3667,5463,2022-02-04T00:00:00
PT,PENALVA DO CASTELO,3681,7115,2022-02-04T00:00:00
PT,VILA DE REI,3685,3323,2022-02-04T00:00:00
