country,lau,cases,population,datetime
PT,PENEDONO,233,2591,2022-06-13T00:00:00
PT,VIMIOSO,253,4023,2022-06-13T00:00:00
PT,RESENDE,329,10137,2022-06-13T00:00:00
PT,PAÇOS DE FERREIRA,354,56728,2022-06-13T00:00:00
PT,RIBEIRA DE PENA,367,6016,2022-06-13T00:00:00
PT,VILA FLOR,383,6044,2022-06-13T00:00:00
PT,MIRANDA DO DOURO,384,6830,2022-06-13T00:00:00
PT,LOUSADA,395,46755,2022-06-13T00:00:00
PT,FELGUEIRAS,410,56422,2022-06-13T00:00:00
PT,FAFE,413,48060,2022-06-13T00:00:00
PT,VIZELA,418,23897,2022-06-13T00:00:00
PT,VINHAIS,421,7746,2022-06-13T00:00:00
PT,MONTALEGRE,450,8997,2022-06-13T00:00:00
PT,GUIMARÃES,510,152309,2022-06-13T00:00:00
PT,CELORICO DE BASTO,524,19040,2022-06-13T00:00:00
PT,PÓVOA DE LANHOSO,545,21499,2022-06-13T00:00:00
PT,TABUAÇO,548,6033,2022-06-13T00:00:00
PT,MOIMENTA DA BEIRA,556,9736,2022-06-13T00:00:00
PT,MESÃO FRIO,559,3964,2022-06-13T00:00:00
PT,PAREDES,564,86067,2022-06-13T00:00:00
PT,CABECEIRAS DE BASTO,567,15628,2022-06-13T00:00:00
PT,CINFÃES,578,18244,2022-06-13T00:00:00
PT,BAIÃO,592,18748,2022-06-13T00:00:00
PT,ALFÂNDEGA DA FÉ,601,4550,2022-06-13T00:00:00
PT,MURÇA,611,5463,2022-06-13T00:00:00
PT,CASTANHEIRA DE PÊRA,621,2614,2022-06-13T00:00:00
PT,CARRAZEDA DE ANSIÃES,624,5666,2022-06-13T00:00:00
PT,MONDIM DE BASTO,625,6946,2022-06-13T00:00:00
PT,FIGUEIRÓ DOS VINHOS,629,5568,2022-06-13T00:00:00
PT,MÊDA,634,4587,2022-06-13T00:00:00
PT,VIEIRA DO MINHO,662,11842,2022-06-13T00:00:00
PT,MAÇÃO,694,6267,2022-06-13T00:00:00
PT,BARCELOS,702,116187,2022-06-13T00:00:00
PT,VILA POUCA DE AGUIAR,708,11961,2022-06-13T00:00:00
PT,FREIXO DE ESPADA À CINTA,710,3298,2022-06-13T00:00:00
PT,MELGAÇO,713,8093,2022-06-13T00:00:00
PT,CHAVES,717,39343,2022-06-13T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,722,7125,2022-06-13T00:00:00
PT,MONÇÃO,739,17869,2022-06-13T00:00:00
PT,VALENÇA,743,13290,2022-06-13T00:00:00
PT,TERRAS DE BOURO,744,6361,2022-06-13T00:00:00
PT,CASTRO DAIRE,746,13823,2022-06-13T00:00:00
PT,SANTO TIRSO,751,68055,2022-06-13T00:00:00
PT,VILA NOVA DE FAMALICÃO,759,131676,2022-06-13T00:00:00
PT,AROUCA,781,20720,2022-06-13T00:00:00
PT,VILA VERDE,785,46911,2022-06-13T00:00:00
PT,SANTA MARIA DA FEIRA,799,138636,2022-06-13T00:00:00
PT,BRAGANÇA,804,33607,2022-06-13T00:00:00
PT,MOITA,806,64407,2022-06-13T00:00:00
PT,MACEDO DE CAVALEIROS,818,14516,2022-06-13T00:00:00
PT,MOGADOURO,821,8392,2022-06-13T00:00:00
PT,AMADORA,822,184106,2022-06-13T00:00:00
PT,VILA NOVA DE CERVEIRA,831,8910,2022-06-13T00:00:00
PT,BOTICAS,832,4998,2022-06-13T00:00:00
PT,MURTOSA,836,10279,2022-06-13T00:00:00
PT,PONTE DA BARCA,838,11180,2022-06-13T00:00:00
PT,BARREIRO,843,75147,2022-06-13T00:00:00
PT,CELORICO DA BEIRA,851,6928,2022-06-13T00:00:00
PT,PENAFIEL,856,69772,2022-06-13T00:00:00
PT,OVAR,857,54260,2022-06-13T00:00:00
PT,PÓVOA DE VARZIM,860,62784,2022-06-13T00:00:00
PT,BARRANCOS,863,1634,2022-06-13T00:00:00
PT,SANTA MARTA DE PENAGUIÃO,869,6599,2022-06-13T00:00:00
PT,TROFA,871,38418,2022-06-13T00:00:00
PT,ALBERGARIA-A-VELHA,873,24144,2022-06-13T00:00:00
PT,VALE DE CAMBRA,882,21327,2022-06-13T00:00:00
PT,VILA DO CONDE,894,79899,2022-06-13T00:00:00
PT,SINTRA,896,391402,2022-06-13T00:00:00
PT,BRAGA,896,182679,2022-06-13T00:00:00
PT,VIANA DO CASTELO,909,84417,2022-06-13T00:00:00
PT,AMARES,912,18129,2022-06-13T00:00:00
PT,MÉRTOLA,926,6142,2022-06-13T00:00:00
PT,LOURES,954,213687,2022-06-13T00:00:00
PT,VILA REAL,960,49962,2022-06-13T00:00:00
PT,AMARANTE,966,53193,2022-06-13T00:00:00
PT,OLIVEIRA DE AZEMÉIS,967,66011,2022-06-13T00:00:00
PT,PONTE DE LIMA,967,41315,2022-06-13T00:00:00
PT,ESTARREJA,968,26006,2022-06-13T00:00:00
PT,CAMINHA,969,15877,2022-06-13T00:00:00
PT,AGUIAR DA BEIRA,971,4652,2022-06-13T00:00:00
PT,OLIVEIRA DO BAIRRO,971,24277,2022-06-13T00:00:00
PT,OLIVEIRA DE FRADES,971,9936,2022-06-13T00:00:00
PT,ABRANTES,981,35130,2022-06-13T00:00:00
PT,MIRA,985,11832,2022-06-13T00:00:00
PT,CUBA,990,4595,2022-06-13T00:00:00
PT,ARCOS DE VALDEVEZ,991,20926,2022-06-13T00:00:00
PT,ESPOSENDE,998,34177,2022-06-13T00:00:00
PT,PAREDES DE COURA,1003,8535,2022-06-13T00:00:00
PT,ESPINHO,1013,29516,2022-06-13T00:00:00
PT,SERPA,1016,14304,2022-06-13T00:00:00
PT,VIDIGUEIRA,1023,5510,2022-06-13T00:00:00
PT,SEIXAL,1032,167752,2022-06-13T00:00:00
PT,VALONGO,1039,97444,2022-06-13T00:00:00
PT,SÁTÃO,1049,11580,2022-06-13T00:00:00
PT,VILA NOVA DE GAIA,1051,300472,2022-06-13T00:00:00
PT,SÃO JOÃO DA MADEIRA,1052,21958,2022-06-13T00:00:00
PT,MONFORTE,1052,2975,2022-06-13T00:00:00
PT,ODIVELAS,1055,161774,2022-06-13T00:00:00
PT,ÁGUEDA,1057,46075,2022-06-13T00:00:00
PT,GRÂNDOLA,1061,14639,2022-06-13T00:00:00
PT,GONDOMAR,1062,165985,2022-06-13T00:00:00
PT,LAMEGO,1062,24895,2022-06-13T00:00:00
PT,CHAMUSCA,1070,9197,2022-06-13T00:00:00
PT,SERNANCELHE,1079,5396,2022-06-13T00:00:00
PT,ARRONCHES,1086,2820,2022-06-13T00:00:00
PT,PROENÇA-A-NOVA,1105,7298,2022-06-13T00:00:00
PT,MATOSINHOS,1105,175357,2022-06-13T00:00:00
PT,VENDAS NOVAS,1109,11255,2022-06-13T00:00:00
PT,NISA,1141,6061,2022-06-13T00:00:00
PT,ÍLHAVO,1146,38699,2022-06-13T00:00:00
PT,TÁBUA,1147,11368,2022-06-13T00:00:00
PT,MANGUALDE,1154,18510,2022-06-13T00:00:00
PT,CONSTÂNCIA,1160,4030,2022-06-13T00:00:00
PT,MAIA,1161,138971,2022-06-13T00:00:00
PT,TAROUCA,1176,7804,2022-06-13T00:00:00
PT,MIRANDELA,1181,21754,2022-06-13T00:00:00
PT,TORRE DE MONCORVO,1183,7695,2022-06-13T00:00:00
PT,ARMAMAR,1190,5769,2022-06-13T00:00:00
PT,VILA DO PORTO,1194,5616,2022-06-13T00:00:00
PT,VILA NOVA DE PAIVA,1195,4687,2022-06-13T00:00:00
PT,PENAMACOR,1207,4755,2022-06-13T00:00:00
PT,VALPAÇOS,1208,14818,2022-06-13T00:00:00
PT,AZAMBUJA,1213,22716,2022-06-13T00:00:00
PT,ALIJÓ,1216,10625,2022-06-13T00:00:00
PT,ARRAIOLOS,1223,6928,2022-06-13T00:00:00
PT,OEIRAS,1235,177408,2022-06-13T00:00:00
PT,ARRUDA DOS VINHOS,1236,15412,2022-06-13T00:00:00
PT,PAMPILHOSA DA SERRA,1240,4037,2022-06-13T00:00:00
PT,ALMADA,1263,169039,2022-06-13T00:00:00
PT,CARREGAL DO SAL,1267,9271,2022-06-13T00:00:00
PT,PALMELA,1283,64269,2022-06-13T00:00:00
PT,MARCO DE CANAVESES,1286,51496,2022-06-13T00:00:00
PT,PORTO,1289,216606,2022-06-13T00:00:00
PT,SABROSA,1292,5918,2022-06-13T00:00:00
PT,SETÚBAL,1299,115126,2022-06-13T00:00:00
PT,VOUZELA,1309,9619,2022-06-13T00:00:00
PT,TRANCOSO,1326,8875,2022-06-13T00:00:00
