country,lau,cases,population,datetime
PT,SÃO ROQUE DO PICO,0,3266,2021-02-26T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-02-26T00:00:00
PT,CORVO,0,464,2021-02-26T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-02-26T00:00:00
PT,LAJES DO PICO,0,4490,2021-02-26T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-02-26T00:00:00
PT,NORDESTE,0,4862,2021-02-26T00:00:00
PT,SANTA CRUZ DA GRACIOSA,0,4208,2021-02-26T00:00:00
PT,MOURÃO,0,2450,2021-02-26T00:00:00
PT,POVOAÇÃO,0,5927,2021-02-26T00:00:00
PT,VILA FRANCA DO CAMPO,9,11051,2021-02-26T00:00:00
PT,ANGRA DO HEROÍSMO,12,33807,2021-02-26T00:00:00
PT,LAGOA [R.A. AÇORES],20,14721,2021-02-26T00:00:00
PT,HORTA,21,14521,2021-02-26T00:00:00
PT,PONTA DELGADA,28,67935,2021-02-26T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,38,21317,2021-02-26T00:00:00
PT,SÃO VICENTE,39,5143,2021-02-26T00:00:00
PT,MADALENA,51,5895,2021-02-26T00:00:00
PT,VILA DO PORTO,53,5616,2021-02-26T00:00:00
PT,VELAS,59,5093,2021-02-26T00:00:00
PT,ALTER DO CHÃO,63,3165,2021-02-26T00:00:00
PT,CALHETA [R.A. MADEIRA],64,10867,2021-02-26T00:00:00
PT,SANTA MARTA DE PENAGUIÃO,76,6599,2021-02-26T00:00:00
PT,PORTO SANTO,77,5202,2021-02-26T00:00:00
PT,VILA DO BISPO,78,5154,2021-02-26T00:00:00
PT,ALJEZUR,89,5594,2021-02-26T00:00:00
PT,VILA VELHA DE RÓDÃO,95,3144,2021-02-26T00:00:00
PT,MARVÃO,100,3005,2021-02-26T00:00:00
PT,MORTÁGUA,102,8803,2021-02-26T00:00:00
PT,PORTEL,103,5828,2021-02-26T00:00:00
PT,SARDOAL,107,3741,2021-02-26T00:00:00
PT,RIBEIRA DE PENA,116,6016,2021-02-26T00:00:00
PT,SABROSA,118,5918,2021-02-26T00:00:00
PT,SANTANA,119,6711,2021-02-26T00:00:00
PT,FREIXO DE ESPADA À CINTA,121,3298,2021-02-26T00:00:00
PT,IDANHA-A-NOVA,124,8043,2021-02-26T00:00:00
PT,PORTO MONIZ,128,2342,2021-02-26T00:00:00
PT,CELORICO DA BEIRA,130,6928,2021-02-26T00:00:00
PT,MONTEMOR-O-NOVO,134,15647,2021-02-26T00:00:00
PT,ALMODÔVAR,134,6725,2021-02-26T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,143,5584,2021-02-26T00:00:00
PT,TORRE DE MONCORVO,143,7695,2021-02-26T00:00:00
PT,PORTALEGRE,149,22172,2021-02-26T00:00:00
PT,AVIS,165,4247,2021-02-26T00:00:00
PT,MONFORTE,168,2975,2021-02-26T00:00:00
PT,MORA,169,4138,2021-02-26T00:00:00
PT,MACEDO DE CAVALEIROS,172,14516,2021-02-26T00:00:00
PT,VILA NOVA DA BARQUINHA,174,7461,2021-02-26T00:00:00
PT,ELVAS,175,20528,2021-02-26T00:00:00
PT,MAÇÃO,176,6267,2021-02-26T00:00:00
PT,PROENÇA-A-NOVA,178,7298,2021-02-26T00:00:00
PT,TORRES NOVAS,180,34933,2021-02-26T00:00:00
PT,PONTE DE SOR,180,14994,2021-02-26T00:00:00
PT,VINHAIS,181,7746,2021-02-26T00:00:00
PT,VAGOS,185,22740,2021-02-26T00:00:00
PT,MAIA,188,138971,2021-02-26T00:00:00
PT,MOGADOURO,191,8392,2021-02-26T00:00:00
PT,CABECEIRAS DE BASTO,192,15628,2021-02-26T00:00:00
PT,ENTRONCAMENTO,195,21558,2021-02-26T00:00:00
PT,VALONGO,196,97444,2021-02-26T00:00:00
PT,PENALVA DO CASTELO,197,7115,2021-02-26T00:00:00
PT,TABUAÇO,199,6033,2021-02-26T00:00:00
PT,FORNOS DE ALGODRES,199,4528,2021-02-26T00:00:00
PT,ÉVORA,202,52428,2021-02-26T00:00:00
PT,ALVITO,202,2477,2021-02-26T00:00:00
PT,PEDRÓGÃO GRANDE,205,3410,2021-02-26T00:00:00
PT,TAVIRA,208,24530,2021-02-26T00:00:00
PT,VIZELA,213,23897,2021-02-26T00:00:00
PT,CELORICO DE BASTO,215,19040,2021-02-26T00:00:00
PT,REDONDO,220,6353,2021-02-26T00:00:00
PT,OLEIROS,220,5003,2021-02-26T00:00:00
PT,ALFÂNDEGA DA FÉ,220,4550,2021-02-26T00:00:00
PT,CRATO,224,3129,2021-02-26T00:00:00
PT,RIBEIRA GRANDE,226,32811,2021-02-26T00:00:00
PT,PAREDES,229,86067,2021-02-26T00:00:00
PT,MONDIM DE BASTO,230,6946,2021-02-26T00:00:00
PT,FIGUEIRÓ DOS VINHOS,233,5568,2021-02-26T00:00:00
PT,PAÇOS DE FERREIRA,233,56728,2021-02-26T00:00:00
PT,MIRANDA DO DOURO,234,6830,2021-02-26T00:00:00
PT,MARCO DE CANAVESES,237,51496,2021-02-26T00:00:00
PT,CHAVES,241,39343,2021-02-26T00:00:00
PT,PENAFIEL,242,69772,2021-02-26T00:00:00
PT,GONDOMAR,245,165985,2021-02-26T00:00:00
PT,NISA,247,6061,2021-02-26T00:00:00
PT,CONSTÂNCIA,248,4030,2021-02-26T00:00:00
PT,LAGOA,250,22762,2021-02-26T00:00:00
PT,SÃO BRÁS DE ALPORTEL,250,10416,2021-02-26T00:00:00
PT,MESÃO FRIO,252,3964,2021-02-26T00:00:00
PT,BORBA,252,6736,2021-02-26T00:00:00
PT,VIDIGUEIRA,254,5510,2021-02-26T00:00:00
PT,NELAS,254,12974,2021-02-26T00:00:00
PT,PORTO,261,216606,2021-02-26T00:00:00
PT,MATOSINHOS,261,175357,2021-02-26T00:00:00
PT,VILA VERDE,262,46911,2021-02-26T00:00:00
PT,GOLEGÃ,262,5339,2021-02-26T00:00:00
PT,ABRANTES,262,35130,2021-02-26T00:00:00
PT,TROFA,268,38418,2021-02-26T00:00:00
PT,NAZARÉ,268,14165,2021-02-26T00:00:00
PT,FRONTEIRA,269,2974,2021-02-26T00:00:00
PT,LOUSADA,269,46755,2021-02-26T00:00:00
PT,VALPAÇOS,270,14818,2021-02-26T00:00:00
PT,PESO DA RÉGUA,273,15773,2021-02-26T00:00:00
PT,VIMIOSO,273,4023,2021-02-26T00:00:00
PT,VILA REAL,276,49962,2021-02-26T00:00:00
PT,BRAGA,282,182679,2021-02-26T00:00:00
PT,MARINHA GRANDE,288,38508,2021-02-26T00:00:00
PT,MONTALEGRE,289,8997,2021-02-26T00:00:00
PT,FERREIRA DO ZÊZERE,289,7959,2021-02-26T00:00:00
PT,REGUENGOS DE MONSARAZ,290,10015,2021-02-26T00:00:00
PT,GUIMARÃES,291,152309,2021-02-26T00:00:00
PT,CASTELO DE PAIVA,291,15454,2021-02-26T00:00:00
PT,PORTO DE MÓS,292,23275,2021-02-26T00:00:00
PT,LEIRIA,293,125267,2021-02-26T00:00:00
PT,FAFE,293,48060,2021-02-26T00:00:00
PT,CHAMUSCA,294,9197,2021-02-26T00:00:00
PT,OLIVEIRA DO HOSPITAL,296,19253,2021-02-26T00:00:00
PT,VILA NOVA DE PAIVA,299,4687,2021-02-26T00:00:00
PT,ANADIA,301,27258,2021-02-26T00:00:00
PT,PÓVOA DE LANHOSO,302,21499,2021-02-26T00:00:00
PT,MANGUALDE,303,18510,2021-02-26T00:00:00
PT,MIRA,304,11832,2021-02-26T00:00:00
PT,OURÉM,307,44044,2021-02-26T00:00:00
PT,VILA NOVA DE GAIA,313,300472,2021-02-26T00:00:00
PT,AMARES,314,18129,2021-02-26T00:00:00
PT,SANTA COMBA DÃO,316,10452,2021-02-26T00:00:00
PT,BATALHA,319,15963,2021-02-26T00:00:00
PT,ÁGUEDA,319,46075,2021-02-26T00:00:00
PT,OLHÃO,320,44405,2021-02-26T00:00:00
PT,SANTIAGO DO CACÉM,323,28791,2021-02-26T00:00:00
PT,OURIQUE,326,4607,2021-02-26T00:00:00
PT,SANTO TIRSO,328,68055,2021-02-26T00:00:00
PT,MURÇA,329,5463,2021-02-26T00:00:00
PT,ALIJÓ,329,10625,2021-02-26T00:00:00
PT,VIANA DO ALENTEJO,330,5145,2021-02-26T00:00:00
PT,GUARDA,331,38969,2021-02-26T00:00:00
PT,VILA POUCA DE AGUIAR,334,11961,2021-02-26T00:00:00
PT,PENAMACOR,336,4755,2021-02-26T00:00:00
PT,VILA DO CONDE,339,79899,2021-02-26T00:00:00
PT,RIBEIRA BRAVA,346,12435,2021-02-26T00:00:00
PT,LAGOS,346,30374,2021-02-26T00:00:00
PT,PÓVOA DE VARZIM,347,62784,2021-02-26T00:00:00
PT,MÊDA,349,4587,2021-02-26T00:00:00
PT,OLIVEIRA DO BAIRRO,350,24277,2021-02-26T00:00:00
PT,AMARANTE,353,53193,2021-02-26T00:00:00
PT,CAMPO MAIOR,356,7874,2021-02-26T00:00:00
PT,POMBAL,359,51461,2021-02-26T00:00:00
PT,TRANCOSO,361,8875,2021-02-26T00:00:00
PT,CINFÃES,362,18244,2021-02-26T00:00:00
PT,TERRAS DE BOURO,362,6361,2021-02-26T00:00:00
PT,ESPOSENDE,366,34177,2021-02-26T00:00:00
PT,ESTARREJA,369,26006,2021-02-26T00:00:00
PT,BARCELOS,371,116187,2021-02-26T00:00:00
PT,VOUZELA,374,9619,2021-02-26T00:00:00
PT,FELGUEIRAS,374,56422,2021-02-26T00:00:00
PT,VILA NOVA DE FAMALICÃO,376,131676,2021-02-26T00:00:00
PT,PORTIMÃO,380,55483,2021-02-26T00:00:00
PT,VENDAS NOVAS,382,11255,2021-02-26T00:00:00
PT,CASTELO BRANCO,385,51987,2021-02-26T00:00:00
PT,ALCOBAÇA,387,53555,2021-02-26T00:00:00
PT,AVEIRO,390,78734,2021-02-26T00:00:00
PT,SINES,394,13715,2021-02-26T00:00:00
PT,LOULÉ,396,68697,2021-02-26T00:00:00
PT,SANTA MARIA DA FEIRA,405,138636,2021-02-26T00:00:00
PT,BEJA,405,33579,2021-02-26T00:00:00
PT,SILVES,406,36226,2021-02-26T00:00:00
PT,FARO,408,61015,2021-02-26T00:00:00
PT,VALENÇA,414,13290,2021-02-26T00:00:00
PT,TONDELA,414,26357,2021-02-26T00:00:00
PT,MACHICO,415,19981,2021-02-26T00:00:00
PT,ARMAMAR,416,5769,2021-02-26T00:00:00
PT,ALCOUTIM,417,2159,2021-02-26T00:00:00
PT,VILA NOVA DE POIARES,418,6939,2021-02-26T00:00:00
PT,AZAMBUJA,418,22716,2021-02-26T00:00:00
PT,GÓIS,420,3805,2021-02-26T00:00:00
PT,VALE DE CAMBRA,422,21327,2021-02-26T00:00:00
PT,BRAGANÇA,423,33607,2021-02-26T00:00:00
PT,SANTA CRUZ,426,45281,2021-02-26T00:00:00
PT,BARRANCOS,428,1634,2021-02-26T00:00:00
PT,AROUCA,430,20720,2021-02-26T00:00:00
PT,CADAVAL,432,13673,2021-02-26T00:00:00
PT,PINHEL,435,8511,2021-02-26T00:00:00
