country,lau,cases,population,datetime
PT,VILA NOVA DE CERVEIRA,0,8910,2021-11-09T00:00:00
PT,ALTER DO CHÃO,0,3165,2021-11-09T00:00:00
PT,ARRAIOLOS,0,6928,2021-11-09T00:00:00
PT,AVIS,0,4247,2021-11-09T00:00:00
PT,BARRANCOS,0,1634,2021-11-09T00:00:00
PT,BOTICAS,0,4998,2021-11-09T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-11-09T00:00:00
PT,CORVO,0,464,2021-11-09T00:00:00
PT,FRONTEIRA,0,2974,2021-11-09T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-11-09T00:00:00
PT,MONCHIQUE,0,5077,2021-11-09T00:00:00
PT,MOURÃO,0,2450,2021-11-09T00:00:00
PT,VILA DE REI,0,3323,2021-11-09T00:00:00
PT,PAREDES DE COURA,0,8535,2021-11-09T00:00:00
PT,VELAS,0,5093,2021-11-09T00:00:00
PT,TORRE DE MONCORVO,0,7695,2021-11-09T00:00:00
PT,TAROUCA,0,7804,2021-11-09T00:00:00
PT,TABUAÇO,0,6033,2021-11-09T00:00:00
PT,NISA,0,6061,2021-11-09T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-11-09T00:00:00
PT,SANTA CRUZ DA GRACIOSA,0,4208,2021-11-09T00:00:00
PT,PORTEL,0,5828,2021-11-09T00:00:00
PT,PINHEL,0,8511,2021-11-09T00:00:00
PT,SOUSEL,0,4412,2021-11-09T00:00:00
PT,VALENÇA,8,13290,2021-11-09T00:00:00
PT,MORTÁGUA,11,8803,2021-11-09T00:00:00
PT,VILA VIÇOSA,13,7656,2021-11-09T00:00:00
PT,PONTE DE SOR,13,14994,2021-11-09T00:00:00
PT,MELGAÇO,13,8093,2021-11-09T00:00:00
PT,CAMPO MAIOR,13,7874,2021-11-09T00:00:00
PT,GRÂNDOLA,14,14639,2021-11-09T00:00:00
PT,ESTREMOZ,16,12728,2021-11-09T00:00:00
PT,ARMAMAR,17,5769,2021-11-09T00:00:00
PT,CINFÃES,17,18244,2021-11-09T00:00:00
PT,MADALENA,17,5895,2021-11-09T00:00:00
PT,VIZELA,17,23897,2021-11-09T00:00:00
PT,SABROSA,17,5918,2021-11-09T00:00:00
PT,VILA FLOR,17,6044,2021-11-09T00:00:00
PT,POVOAÇÃO,17,5927,2021-11-09T00:00:00
PT,VILA DO PORTO,18,5616,2021-11-09T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,18,5584,2021-11-09T00:00:00
PT,CARRAZEDA DE ANSIÃES,18,5666,2021-11-09T00:00:00
PT,ARGANIL,18,11014,2021-11-09T00:00:00
PT,MURÇA,19,5463,2021-11-09T00:00:00
PT,CABECEIRAS DE BASTO,19,15628,2021-11-09T00:00:00
PT,PENELA,19,5397,2021-11-09T00:00:00
PT,SABUGAL,19,10585,2021-11-09T00:00:00
PT,MURTOSA,19,10279,2021-11-09T00:00:00
PT,VILA NOVA DE PAIVA,21,4687,2021-11-09T00:00:00
PT,NORDESTE,21,4862,2021-11-09T00:00:00
PT,LAJES DO PICO,22,4490,2021-11-09T00:00:00
PT,AGUIAR DA BEIRA,22,4652,2021-11-09T00:00:00
PT,PÓVOA DE LANHOSO,23,21499,2021-11-09T00:00:00
PT,MONTALEGRE,23,8997,2021-11-09T00:00:00
PT,ANGRA DO HEROÍSMO,24,33807,2021-11-09T00:00:00
PT,VILA POUCA DE AGUIAR,25,11961,2021-11-09T00:00:00
