country,lau,cases,population,datetime
PT,VOUZELA,0,9619,2021-06-05T00:00:00
PT,MANTEIGAS,0,3007,2021-06-05T00:00:00
PT,MADALENA,0,5895,2021-06-05T00:00:00
PT,MAÇÃO,0,6267,2021-06-05T00:00:00
PT,LAJES DO PICO,0,4490,2021-06-05T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-06-05T00:00:00
PT,GÓIS,0,3805,2021-06-05T00:00:00
PT,GAVIÃO,0,3263,2021-06-05T00:00:00
PT,FREIXO DE ESPADA À CINTA,0,3298,2021-06-05T00:00:00
PT,FORNOS DE ALGODRES,0,4528,2021-06-05T00:00:00
PT,FERREIRA DO ZÊZERE,0,7959,2021-06-05T00:00:00
PT,ESTREMOZ,0,12728,2021-06-05T00:00:00
PT,CRATO,0,3129,2021-06-05T00:00:00
PT,CORVO,0,464,2021-06-05T00:00:00
PT,CONSTÂNCIA,0,4030,2021-06-05T00:00:00
PT,MARVÃO,0,3005,2021-06-05T00:00:00
PT,CELORICO DA BEIRA,0,6928,2021-06-05T00:00:00
PT,CASTELO DE VIDE,0,2919,2021-06-05T00:00:00
PT,CASTANHEIRA DE PÊRA,0,2614,2021-06-05T00:00:00
PT,CARREGAL DO SAL,0,9271,2021-06-05T00:00:00
PT,CARRAZEDA DE ANSIÃES,0,5666,2021-06-05T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-06-05T00:00:00
PT,BOTICAS,0,4998,2021-06-05T00:00:00
PT,BARRANCOS,0,1634,2021-06-05T00:00:00
PT,ALVAIÁZERE,0,6597,2021-06-05T00:00:00
PT,ALMODÔVAR,0,6725,2021-06-05T00:00:00
PT,ALMEIDA,0,5830,2021-06-05T00:00:00
PT,ALJUSTREL,0,8247,2021-06-05T00:00:00
PT,ALFÂNDEGA DA FÉ,0,4550,2021-06-05T00:00:00
PT,ALCOUTIM,0,2159,2021-06-05T00:00:00
PT,ALANDROAL,0,4992,2021-06-05T00:00:00
PT,CASTRO MARIM,0,6237,2021-06-05T00:00:00
PT,MÊDA,0,4587,2021-06-05T00:00:00
PT,VILA VIÇOSA,0,7656,2021-06-05T00:00:00
PT,MOGADOURO,0,8392,2021-06-05T00:00:00
PT,VILA VELHA DE RÓDÃO,0,3144,2021-06-05T00:00:00
PT,VILA DO PORTO,0,5616,2021-06-05T00:00:00
PT,VIEIRA DO MINHO,0,11842,2021-06-05T00:00:00
PT,VELAS,0,5093,2021-06-05T00:00:00
PT,TRANCOSO,0,8875,2021-06-05T00:00:00
PT,TAROUCA,0,7804,2021-06-05T00:00:00
PT,SOUSEL,0,4412,2021-06-05T00:00:00
PT,SERNANCELHE,0,5396,2021-06-05T00:00:00
PT,SARDOAL,0,3741,2021-06-05T00:00:00
PT,SANTA MARTA DE PENAGUIÃO,0,6599,2021-06-05T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-06-05T00:00:00
PT,MÉRTOLA,0,6142,2021-06-05T00:00:00
PT,SABROSA,0,5918,2021-06-05T00:00:00
PT,REGUENGOS DE MONSARAZ,0,10015,2021-06-05T00:00:00
PT,REDONDO,0,6353,2021-06-05T00:00:00
PT,SANTA CRUZ DA GRACIOSA,0,4208,2021-06-05T00:00:00
PT,POVOAÇÃO,0,5927,2021-06-05T00:00:00
