country,lau,cases,population,datetime
PT,VILA VELHA DE RÓDÃO,0,3144,2021-03-20T00:00:00
PT,MESÃO FRIO,0,3964,2021-03-20T00:00:00
PT,MARVÃO,0,3005,2021-03-20T00:00:00
PT,MAÇÃO,0,6267,2021-03-20T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-03-20T00:00:00
PT,HORTA,0,14521,2021-03-20T00:00:00
PT,FRONTEIRA,0,2974,2021-03-20T00:00:00
PT,MIRANDA DO DOURO,0,6830,2021-03-20T00:00:00
PT,FREIXO DE ESPADA À CINTA,0,3298,2021-03-20T00:00:00
PT,CORVO,0,464,2021-03-20T00:00:00
PT,CHAMUSCA,0,9197,2021-03-20T00:00:00
PT,CASTRO VERDE,0,6949,2021-03-20T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-03-20T00:00:00
PT,ALVITO,0,2477,2021-03-20T00:00:00
PT,ALFÂNDEGA DA FÉ,0,4550,2021-03-20T00:00:00
PT,CRATO,0,3129,2021-03-20T00:00:00
PT,MONCHIQUE,0,5077,2021-03-20T00:00:00
PT,VILA NOVA DE PAIVA,0,4687,2021-03-20T00:00:00
PT,NISA,0,6061,2021-03-20T00:00:00
PT,VILA FRANCA DO CAMPO,0,11051,2021-03-20T00:00:00
PT,VILA DO PORTO,0,5616,2021-03-20T00:00:00
PT,TERRAS DE BOURO,0,6361,2021-03-20T00:00:00
PT,SOUSEL,0,4412,2021-03-20T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-03-20T00:00:00
PT,SANTA CRUZ DA GRACIOSA,0,4208,2021-03-20T00:00:00
PT,SABUGAL,0,10585,2021-03-20T00:00:00
PT,VELAS,0,5093,2021-03-20T00:00:00
PT,REDONDO,0,6353,2021-03-20T00:00:00
PT,RIBEIRA DE PENA,0,6016,2021-03-20T00:00:00
PT,NORDESTE,0,4862,2021-03-20T00:00:00
PT,PEDRÓGÃO GRANDE,0,3410,2021-03-20T00:00:00
PT,MORA,0,4138,2021-03-20T00:00:00
PT,PENALVA DO CASTELO,0,7115,2021-03-20T00:00:00
PT,PENEDONO,0,2591,2021-03-20T00:00:00
PT,POVOAÇÃO,0,5927,2021-03-20T00:00:00
PT,ANGRA DO HEROÍSMO,3,33807,2021-03-20T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,5,21317,2021-03-20T00:00:00
PT,CARREGAL DO SAL,11,9271,2021-03-20T00:00:00
PT,MORTÁGUA,11,8803,2021-03-20T00:00:00
PT,VIZELA,13,23897,2021-03-20T00:00:00
PT,MONTEMOR-O-NOVO,13,15647,2021-03-20T00:00:00
PT,PÓVOA DE LANHOSO,14,21499,2021-03-20T00:00:00
PT,CELORICO DA BEIRA,14,6928,2021-03-20T00:00:00
PT,BORBA,15,6736,2021-03-20T00:00:00
PT,ALMODÔVAR,15,6725,2021-03-20T00:00:00
PT,TABUAÇO,17,6033,2021-03-20T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,18,5584,2021-03-20T00:00:00
