country,lau,cases,population,datetime
PT,FREIXO DE ESPADA À CINTA,0,3298,2022-01-02T00:00:00
PT,CORVO,0,464,2022-01-02T00:00:00
PT,VELAS,20,5093,2022-01-02T00:00:00
PT,VIANA DO ALENTEJO,20,5145,2022-01-02T00:00:00
PT,SÃO ROQUE DO PICO,31,3266,2022-01-02T00:00:00
PT,FRONTEIRA,34,2974,2022-01-02T00:00:00
PT,ARRONCHES,36,2820,2022-01-02T00:00:00
PT,TORRE DE MONCORVO,39,7695,2022-01-02T00:00:00
PT,MOURÃO,41,2450,2022-01-02T00:00:00
PT,NORDESTE,42,4862,2022-01-02T00:00:00
PT,SANTA MARTA DE PENAGUIÃO,46,6599,2022-01-02T00:00:00
PT,LAJES DO PICO,67,4490,2022-01-02T00:00:00
PT,MARVÃO,68,3005,2022-01-02T00:00:00
PT,CASTELO DE VIDE,69,2919,2022-01-02T00:00:00
PT,GRÂNDOLA,75,14639,2022-01-02T00:00:00
PT,MADALENA,85,5895,2022-01-02T00:00:00
PT,HORTA,90,14521,2022-01-02T00:00:00
PT,SANTA CRUZ DAS FLORES,92,2165,2022-01-02T00:00:00
PT,VILA NOVA DE FOZ CÔA,93,6503,2022-01-02T00:00:00
PT,CALHETA [R.A. AÇORES],95,3184,2022-01-02T00:00:00
PT,MONFORTE,102,2975,2022-01-02T00:00:00
PT,PORTEL,104,5828,2022-01-02T00:00:00
PT,VILA VIÇOSA,106,7656,2022-01-02T00:00:00
PT,MACEDO DE CAVALEIROS,118,14516,2022-01-02T00:00:00
PT,BARRANCOS,123,1634,2022-01-02T00:00:00
PT,VIDIGUEIRA,128,5510,2022-01-02T00:00:00
PT,CRATO,131,3129,2022-01-02T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,132,21317,2022-01-02T00:00:00
PT,LAJES DAS FLORES,137,1463,2022-01-02T00:00:00
PT,FERREIRA DO ALENTEJO,141,7845,2022-01-02T00:00:00
PT,ANGRA DO HEROÍSMO,143,33807,2022-01-02T00:00:00
PT,TABUAÇO,150,6033,2022-01-02T00:00:00
PT,TRANCOSO,157,8875,2022-01-02T00:00:00
PT,ALTER DO CHÃO,159,3165,2022-01-02T00:00:00
PT,BORBA,165,6736,2022-01-02T00:00:00
PT,SERNANCELHE,167,5396,2022-01-02T00:00:00
PT,MURÇA,167,5463,2022-01-02T00:00:00
PT,VILA NOVA DE CERVEIRA,169,8910,2022-01-02T00:00:00
PT,SABROSA,170,5918,2022-01-02T00:00:00
PT,VENDAS NOVAS,170,11255,2022-01-02T00:00:00
PT,ARGANIL,173,11014,2022-01-02T00:00:00
PT,VILA FRANCA DO CAMPO,173,11051,2022-01-02T00:00:00
PT,OLEIROS,180,5003,2022-01-02T00:00:00
PT,CORUCHE,192,17471,2022-01-02T00:00:00
PT,CASTANHEIRA DE PÊRA,194,2614,2022-01-02T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,197,5584,2022-01-02T00:00:00
PT,CUBA,198,4595,2022-01-02T00:00:00
PT,ALIJÓ,199,10625,2022-01-02T00:00:00
PT,MESÃO FRIO,203,3964,2022-01-02T00:00:00
PT,RIBEIRA GRANDE,204,32811,2022-01-02T00:00:00
PT,ALANDROAL,204,4992,2022-01-02T00:00:00
PT,REGUENGOS DE MONSARAZ,212,10015,2022-01-02T00:00:00
PT,SEVER DO VOUGA,213,11331,2022-01-02T00:00:00
PT,VILA FLOR,216,6044,2022-01-02T00:00:00
PT,ODEMIRA,219,24717,2022-01-02T00:00:00
PT,MIRANDA DO DOURO,222,6830,2022-01-02T00:00:00
PT,LAMEGO,222,24895,2022-01-02T00:00:00
PT,VILA VELHA DE RÓDÃO,223,3144,2022-01-02T00:00:00
PT,MORA,223,4138,2022-01-02T00:00:00
PT,GÓIS,239,3805,2022-01-02T00:00:00
PT,ALVITO,243,2477,2022-01-02T00:00:00
PT,PAREDES DE COURA,248,8535,2022-01-02T00:00:00
PT,BAIÃO,248,18748,2022-01-02T00:00:00
PT,RIBEIRA DE PENA,251,6016,2022-01-02T00:00:00
PT,PORTALEGRE,260,22172,2022-01-02T00:00:00
PT,VINHAIS,263,7746,2022-01-02T00:00:00
PT,CARRAZEDA DE ANSIÃES,267,5666,2022-01-02T00:00:00
PT,FIGUEIRÓ DOS VINHOS,270,5568,2022-01-02T00:00:00
PT,PAMPILHOSA DA SERRA,273,4037,2022-01-02T00:00:00
PT,PESO DA RÉGUA,274,15773,2022-01-02T00:00:00
PT,MOGADOURO,278,8392,2022-01-02T00:00:00
PT,SÃO PEDRO DO SUL,279,15403,2022-01-02T00:00:00
PT,TERRAS DE BOURO,285,6361,2022-01-02T00:00:00
PT,AVIS,286,4247,2022-01-02T00:00:00
PT,SANTA COMBA DÃO,287,10452,2022-01-02T00:00:00
PT,ALCOUTIM,289,2159,2022-01-02T00:00:00
PT,PAÇOS DE FERREIRA,292,56728,2022-01-02T00:00:00
PT,ESTREMOZ,294,12728,2022-01-02T00:00:00
PT,CALHETA [R.A. MADEIRA],295,10867,2022-01-02T00:00:00
PT,SERPA,296,14304,2022-01-02T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,297,7125,2022-01-02T00:00:00
PT,VIZELA,297,23897,2022-01-02T00:00:00
PT,CELORICO DE BASTO,302,19040,2022-01-02T00:00:00
PT,PORTO MONIZ,303,2342,2022-01-02T00:00:00
