country,lau,cases,population,datetime
PT,VILA VIÇOSA,0,7656,2021-04-16T00:00:00
PT,LAJES DO PICO,0,4490,2021-04-16T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-04-16T00:00:00
PT,IDANHA-A-NOVA,0,8043,2021-04-16T00:00:00
PT,HORTA,0,14521,2021-04-16T00:00:00
PT,GAVIÃO,0,3263,2021-04-16T00:00:00
PT,FRONTEIRA,0,2974,2021-04-16T00:00:00
PT,FREIXO DE ESPADA À CINTA,0,3298,2021-04-16T00:00:00
PT,FORNOS DE ALGODRES,0,4528,2021-04-16T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,0,5584,2021-04-16T00:00:00
PT,FERREIRA DO ALENTEJO,0,7845,2021-04-16T00:00:00
PT,CUBA,0,4595,2021-04-16T00:00:00
PT,CRATO,0,3129,2021-04-16T00:00:00
PT,MADALENA,0,5895,2021-04-16T00:00:00
PT,CORVO,0,464,2021-04-16T00:00:00
PT,CELORICO DA BEIRA,0,6928,2021-04-16T00:00:00
PT,CASTELO DE VIDE,0,2919,2021-04-16T00:00:00
PT,CASTANHEIRA DE PÊRA,0,2614,2021-04-16T00:00:00
PT,CARRAZEDA DE ANSIÃES,0,5666,2021-04-16T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-04-16T00:00:00
PT,AZAMBUJA,0,22716,2021-04-16T00:00:00
PT,AVIS,0,4247,2021-04-16T00:00:00
PT,ARRONCHES,0,2820,2021-04-16T00:00:00
PT,ALVITO,0,2477,2021-04-16T00:00:00
PT,ALMEIDA,0,5830,2021-04-16T00:00:00
PT,ALFÂNDEGA DA FÉ,0,4550,2021-04-16T00:00:00
PT,ALCOUTIM,0,2159,2021-04-16T00:00:00
PT,CONSTÂNCIA,0,4030,2021-04-16T00:00:00
PT,MANTEIGAS,0,3007,2021-04-16T00:00:00
PT,VILA VELHA DE RÓDÃO,0,3144,2021-04-16T00:00:00
PT,MESÃO FRIO,0,3964,2021-04-16T00:00:00
PT,VILA POUCA DE AGUIAR,0,11961,2021-04-16T00:00:00
PT,VILA NOVA DE POIARES,0,6939,2021-04-16T00:00:00
PT,VILA NOVA DE PAIVA,0,4687,2021-04-16T00:00:00
PT,VILA NOVA DE FOZ CÔA,0,6503,2021-04-16T00:00:00
PT,VIDIGUEIRA,0,5510,2021-04-16T00:00:00
PT,VELAS,0,5093,2021-04-16T00:00:00
PT,SEIA,0,22234,2021-04-16T00:00:00
PT,SÃO ROQUE DO PICO,0,3266,2021-04-16T00:00:00
PT,SÃO BRÁS DE ALPORTEL,0,10416,2021-04-16T00:00:00
PT,SANTA MARTA DE PENAGUIÃO,0,6599,2021-04-16T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-04-16T00:00:00
PT,SANTA CRUZ DA GRACIOSA,0,4208,2021-04-16T00:00:00
PT,SALVATERRA DE MAGOS,0,21295,2021-04-16T00:00:00
PT,VENDAS NOVAS,0,11255,2021-04-16T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,0,21317,2021-04-16T00:00:00
PT,SABROSA,0,5918,2021-04-16T00:00:00
PT,MIRANDA DO DOURO,0,6830,2021-04-16T00:00:00
PT,MOGADOURO,0,8392,2021-04-16T00:00:00
PT,MONDIM DE BASTO,0,6946,2021-04-16T00:00:00
PT,MONFORTE,0,2975,2021-04-16T00:00:00
PT,MORA,0,4138,2021-04-16T00:00:00
PT,MARVÃO,0,3005,2021-04-16T00:00:00
PT,MURÇA,0,5463,2021-04-16T00:00:00
PT,OLEIROS,0,5003,2021-04-16T00:00:00
PT,OURIQUE,0,4607,2021-04-16T00:00:00
PT,PENAMACOR,0,4755,2021-04-16T00:00:00
PT,PINHEL,0,8511,2021-04-16T00:00:00
PT,POVOAÇÃO,0,5927,2021-04-16T00:00:00
PT,ANGRA DO HEROÍSMO,3,33807,2021-04-16T00:00:00
PT,AROUCA,5,20720,2021-04-16T00:00:00
PT,SÃO JOÃO DA MADEIRA,5,21958,2021-04-16T00:00:00
PT,MANGUALDE,5,18510,2021-04-16T00:00:00
PT,BAIÃO,5,18748,2021-04-16T00:00:00
PT,CASTELO DE PAIVA,6,15454,2021-04-16T00:00:00
PT,BATALHA,6,15963,2021-04-16T00:00:00
PT,CONDEIXA-A-NOVA,6,17733,2021-04-16T00:00:00
PT,SERTÃ,7,14577,2021-04-16T00:00:00
PT,ANADIA,7,27258,2021-04-16T00:00:00
PT,FUNDÃO,8,26495,2021-04-16T00:00:00
PT,VILA REAL,8,49962,2021-04-16T00:00:00
PT,ÓBIDOS,8,11850,2021-04-16T00:00:00
PT,NELAS,8,12974,2021-04-16T00:00:00
PT,GUARDA,8,38969,2021-04-16T00:00:00
PT,GOUVEIA,8,12387,2021-04-16T00:00:00
PT,CALHETA [R.A. MADEIRA],9,10867,2021-04-16T00:00:00
