country,nuts_2,nuts_3,lau,cases,population,datetime
PT,Algarve,FARO,ALJEZUR,197,5594,2021-01-18T00:00:00
PT,Madeira,MADEIRA,PONTA DO SOL,198,8593,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,PROENÇA-A-NOVA,206,7298,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,FREIXO DE ESPADA À CINTA,212,3298,2021-01-18T00:00:00
PT,Centro,LEIRIA,CASTANHEIRA DE PÊRA,230,2614,2021-01-18T00:00:00
PT,Algarve,FARO,VILA DO BISPO,233,5154,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,TORRE DE MONCORVO,234,7695,2021-01-18T00:00:00
PT,Açores,AÇORES,PONTA DELGADA,261,67935,2021-01-18T00:00:00
PT,Norte,VISEU,RESENDE,266,10137,2021-01-18T00:00:00
PT,Alentejo,SETÚBAL,SANTIAGO DO CACÉM,274,28791,2021-01-18T00:00:00
PT,Madeira,MADEIRA,MACHICO,285,19981,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,SARDOAL,294,3741,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,ARRONCHES,319,2820,2021-01-18T00:00:00
PT,Centro,GUARDA,MANTEIGAS,333,3007,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,CASTELO DE VIDE,343,2919,2021-01-18T00:00:00
PT,Alentejo,BEJA,ODEMIRA,344,24717,2021-01-18T00:00:00
PT,Madeira,MADEIRA,SANTA CRUZ,349,45281,2021-01-18T00:00:00
PT,Alentejo,SETÚBAL,SINES,357,13715,2021-01-18T00:00:00
PT,Algarve,FARO,LAGOA,360,22762,2021-01-18T00:00:00
PT,Algarve,FARO,PORTIMÃO,395,55483,2021-01-18T00:00:00
PT,Madeira,MADEIRA,PORTO MONIZ,427,2342,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,CORUCHE,452,17471,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,CARTAXO,470,23843,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,MONÇÃO,481,17869,2021-01-18T00:00:00
PT,Alentejo,BEJA,SERPA,489,14304,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,BOMBARRAL,494,12558,2021-01-18T00:00:00
PT,Algarve,FARO,SÃO BRÁS DE ALPORTEL,499,10416,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,OLEIROS,500,5003,2021-01-18T00:00:00
PT,Centro,GUARDA,GOUVEIA,501,12387,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,VILA VELHA DE RÓDÃO,509,3144,2021-01-18T00:00:00
PT,Norte,PORTO,PAÇOS DE FERREIRA,515,56728,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LOURINHÃ,518,25855,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,GOLEGÃ,524,5339,2021-01-18T00:00:00
PT,Madeira,MADEIRA,RIBEIRA BRAVA,531,12435,2021-01-18T00:00:00
PT,Alentejo,BEJA,CASTRO VERDE,532,6949,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,VINHAIS,542,7746,2021-01-18T00:00:00
PT,Alentejo,BEJA,BARRANCOS,551,1634,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,NAZARÉ,551,14165,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,CADAVAL,556,13673,2021-01-18T00:00:00
PT,Açores,AÇORES,LAGOA [R.A. AÇORES],557,14721,2021-01-18T00:00:00
PT,Algarve,FARO,CASTRO MARIM,561,6237,2021-01-18T00:00:00
PT,Madeira,MADEIRA,CÂMARA DE LOBOS,570,33675,2021-01-18T00:00:00
PT,Centro,COIMBRA,MONTEMOR-O-VELHO,571,25224,2021-01-18T00:00:00
PT,Algarve,FARO,SILVES,588,36226,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,PORTALEGRE,591,22172,2021-01-18T00:00:00
PT,Norte,AVEIRO,CASTELO DE PAIVA,602,15454,2021-01-18T00:00:00
PT,Algarve,FARO,ALCOUTIM,602,2159,2021-01-18T00:00:00
PT,Norte,AVEIRO,ESPINHO,606,29516,2021-01-18T00:00:00
PT,Norte,PORTO,LOUSADA,612,46755,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,AVIS,612,4247,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,CHAMUSCA,620,9197,2021-01-18T00:00:00
PT,Norte,PORTO,MAIA,622,138971,2021-01-18T00:00:00
PT,Alentejo,SETÚBAL,GRÂNDOLA,622,14639,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ABRANTES,623,35130,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,COVILHÃ,628,46787,2021-01-18T00:00:00
PT,Norte,VILA REAL,MESÃO FRIO,631,3964,2021-01-18T00:00:00
PT,Centro,AVEIRO,VAGOS,633,22740,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,AZAMBUJA,638,22716,2021-01-18T00:00:00
PT,Centro,COIMBRA,FIGUEIRA DA FOZ,647,58747,2021-01-18T00:00:00
PT,Norte,PORTO,BAIÃO,651,18748,2021-01-18T00:00:00
PT,Norte,VISEU,CINFÃES,652,18244,2021-01-18T00:00:00
PT,Norte,PORTO,VILA NOVA DE GAIA,663,300472,2021-01-18T00:00:00
PT,Alentejo,BEJA,ALJUSTREL,691,8247,2021-01-18T00:00:00
PT,Norte,VISEU,PENEDONO,695,2591,2021-01-18T00:00:00
PT,Algarve,FARO,LAGOS,695,30374,2021-01-18T00:00:00
PT,Norte,VILA REAL,MURÇA,696,5463,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,ALFÂNDEGA DA FÉ,703,4550,2021-01-18T00:00:00
PT,Norte,PORTO,MARCO DE CANAVESES,707,51496,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,VILA NOVA DA BARQUINHA,710,7461,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ALENQUER,713,44052,2021-01-18T00:00:00
PT,Norte,PORTO,PENAFIEL,717,69772,2021-01-18T00:00:00
PT,Centro,GUARDA,ALMEIDA,720,5830,2021-01-18T00:00:00
PT,Centro,COIMBRA,LOUSÃ,723,17158,2021-01-18T00:00:00
PT,Centro,COIMBRA,MIRA,727,11832,2021-01-18T00:00:00
PT,Norte,VILA REAL,VILA POUCA DE AGUIAR,736,11961,2021-01-18T00:00:00
PT,Centro,COIMBRA,PENELA,741,5397,2021-01-18T00:00:00
PT,Norte,PORTO,PORTO,741,216606,2021-01-18T00:00:00
PT,Norte,PORTO,PAREDES,741,86067,2021-01-18T00:00:00
PT,Norte,PORTO,MATOSINHOS,755,175357,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,SALVATERRA DE MAGOS,770,21295,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,PAREDES DE COURA,773,8535,2021-01-18T00:00:00
PT,Algarve,FARO,OLHÃO,775,44405,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,MIRANDELA,781,21754,2021-01-18T00:00:00
PT,Centro,AVEIRO,AVEIRO,782,78734,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,MONTIJO,785,57614,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,CALDAS DA RAINHA,788,51912,2021-01-18T00:00:00
PT,Norte,VILA REAL,SABROSA,794,5918,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,CONSTÂNCIA,794,4030,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,VALENÇA,805,13290,2021-01-18T00:00:00
PT,Centro,LEIRIA,BATALHA,814,15963,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,SOUSEL,816,4412,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,CASCAIS,821,213608,2021-01-18T00:00:00
PT,Norte,BRAGA,VIZELA,824,23897,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,MARVÃO,832,3005,2021-01-18T00:00:00
PT,Centro,AVEIRO,ALBERGARIA-A-VELHA,837,24144,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,FRONTEIRA,841,2974,2021-01-18T00:00:00
PT,Norte,PORTO,VALONGO,842,97444,2021-01-18T00:00:00
PT,Algarve,FARO,VILA REAL DE SANTO ANTÓNIO,848,18749,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,OEIRAS,848,177408,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALPIARÇA,850,7059,2021-01-18T00:00:00
PT,Norte,PORTO,TROFA,862,38418,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SESIMBRA,862,51858,2021-01-18T00:00:00
PT,Centro,LEIRIA,MARINHA GRANDE,867,38508,2021-01-18T00:00:00
PT,Norte,AVEIRO,VALE DE CAMBRA,872,21327,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SEIXAL,874,167752,2021-01-18T00:00:00
PT,Norte,VILA REAL,ALIJÓ,875,10625,2021-01-18T00:00:00
PT,Centro,VISEU,SANTA COMBA DÃO,880,10452,2021-01-18T00:00:00
PT,Algarve,FARO,FARO,883,61015,2021-01-18T00:00:00
PT,Centro,LEIRIA,LEIRIA,894,125267,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,ÓBIDOS,895,11850,2021-01-18T00:00:00
PT,Norte,BRAGA,CABECEIRAS DE BASTO,896,15628,2021-01-18T00:00:00
PT,Centro,COIMBRA,SOURE,900,17120,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,PONTE DE LIMA,903,41315,2021-01-18T00:00:00
PT,Alentejo,BEJA,MOURA,904,13718,2021-01-18T00:00:00
PT,Norte,VILA REAL,MONDIM DE BASTO,907,6946,2021-01-18T00:00:00
PT,Centro,VISEU,MORTÁGUA,909,8803,2021-01-18T00:00:00
PT,Norte,PORTO,GONDOMAR,912,165985,2021-01-18T00:00:00
PT,Norte,VILA REAL,VILA REAL,917,49962,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,BARREIRO,917,75147,2021-01-18T00:00:00
PT,Norte,BRAGA,FAFE,922,48060,2021-01-18T00:00:00
PT,Centro,GUARDA,SEIA,931,22234,2021-01-18T00:00:00
PT,Alentejo,BEJA,FERREIRA DO ALENTEJO,931,7845,2021-01-18T00:00:00
PT,Norte,BRAGA,AMARES,932,18129,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,VIANA DO CASTELO,933,84417,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,CASTELO BRANCO,933,51987,2021-01-18T00:00:00
PT,Norte,AVEIRO,SÃO JOÃO DA MADEIRA,934,21958,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,SOBRAL DE MONTE AGRAÇO,939,10651,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,SINTRA,942,391402,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,AMADORA,942,184106,2021-01-18T00:00:00
PT,Centro,AVEIRO,ÍLHAVO,951,38699,2021-01-18T00:00:00
PT,Norte,AVEIRO,OLIVEIRA DE AZEMÉIS,960,66011,2021-01-18T00:00:00
PT,Algarve,FARO,LOULÉ,967,68697,2021-01-18T00:00:00
PT,Norte,PORTO,FELGUEIRAS,978,56422,2021-01-18T00:00:00
PT,Norte,VISEU,TABUAÇO,978,6033,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,ALMADA,983,169039,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,BELMONTE,985,6398,2021-01-18T00:00:00
PT,Norte,PORTO,AMARANTE,987,53193,2021-01-18T00:00:00
PT,Norte,BRAGA,VIEIRA DO MINHO,988,11842,2021-01-18T00:00:00
PT,Centro,COIMBRA,CONDEIXA-A-NOVA,992,17733,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALCANENA,999,12809,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,PENICHE,1011,26501,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,MELGAÇO,1013,8093,2021-01-18T00:00:00
PT,Centro,AVEIRO,OLIVEIRA DO BAIRRO,1017,24277,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,VILA FRANCA DE XIRA,1025,141957,2021-01-18T00:00:00
PT,Centro,GUARDA,VILA NOVA DE FOZ CÔA,1030,6503,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,MOITA,1032,64407,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ODIVELAS,1034,161774,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,SANTARÉM,1036,57421,2021-01-18T00:00:00
PT,Centro,COIMBRA,COIMBRA,1037,134166,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LISBOA,1039,509515,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ENTRONCAMENTO,1039,21558,2021-01-18T00:00:00
PT,Norte,VISEU,ARMAMAR,1040,5769,2021-01-18T00:00:00
PT,Norte,BRAGA,BRAGA,1043,182679,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,PONTE DE SOR,1047,14994,2021-01-18T00:00:00
PT,Centro,GUARDA,SABUGAL,1049,10585,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LOURES,1059,213687,2021-01-18T00:00:00
PT,Norte,VILA REAL,VALPAÇOS,1060,14818,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,TORRES VEDRAS,1063,78530,2021-01-18T00:00:00
PT,Centro,LEIRIA,PORTO DE MÓS,1066,23275,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ARRUDA DOS VINHOS,1071,15412,2021-01-18T00:00:00
PT,Norte,BRAGA,VILA NOVA DE FAMALICÃO,1079,131676,2021-01-18T00:00:00
PT,Norte,BRAGA,CELORICO DE BASTO,1082,19040,2021-01-18T00:00:00
PT,Norte,BRAGA,TERRAS DE BOURO,1085,6361,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,REDONDO,1086,6353,2021-01-18T00:00:00
PT,Centro,LEIRIA,ALVAIÁZERE,1091,6597,2021-01-18T00:00:00
PT,Centro,COIMBRA,OLIVEIRA DO HOSPITAL,1096,19253,2021-01-18T00:00:00
PT,Algarve,FARO,ALBUFEIRA,1103,41528,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,MAFRA,1113,84816,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,MONTEMOR-O-NOVO,1125,15647,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,ÉVORA,1129,52428,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALMEIRIM,1140,22546,2021-01-18T00:00:00
PT,Norte,AVEIRO,AROUCA,1149,20720,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,ALCOBAÇA,1156,53555,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,CAMPO MAIOR,1156,7874,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,BENAVENTE,1160,30602,2021-01-18T00:00:00
PT,Centro,COIMBRA,CANTANHEDE,1162,35011,2021-01-18T00:00:00
PT,Açores,AÇORES,VILA FRANCA DO CAMPO,1185,11051,2021-01-18T00:00:00
PT,Norte,VISEU,SERNANCELHE,1186,5396,2021-01-18T00:00:00
PT,Centro,VISEU,SÃO PEDRO DO SUL,1188,15403,2021-01-18T00:00:00
PT,Norte,BRAGA,GUIMARÃES,1188,152309,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,SERTÃ,1194,14577,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,GAVIÃO,1195,3263,2021-01-18T00:00:00
PT,Norte,AVEIRO,SANTA MARIA DA FEIRA,1202,138636,2021-01-18T00:00:00
PT,Centro,AVEIRO,ESTARREJA,1204,26006,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,BRAGANÇA,1205,33607,2021-01-18T00:00:00
PT,Centro,AVEIRO,OVAR,1207,54260,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,VILA FLOR,1208,6044,2021-01-18T00:00:00
PT,Centro,AVEIRO,ÁGUEDA,1213,46075,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,TORRES NOVAS,1214,34933,2021-01-18T00:00:00
PT,Centro,VISEU,VISEU,1215,97249,2021-01-18T00:00:00
PT,Centro,LEIRIA,POMBAL,1216,51461,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,TOMAR,1219,36748,2021-01-18T00:00:00
PT,Norte,VISEU,LAMEGO,1221,24895,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,ALANDROAL,1222,4992,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,ALCOCHETE,1228,19787,2021-01-18T00:00:00
PT,Norte,PORTO,SANTO TIRSO,1233,68055,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,VIMIOSO,1243,4023,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,MONFORTE,1244,2975,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,ARCOS DE VALDEVEZ,1266,20926,2021-01-18T00:00:00
PT,Centro,VISEU,SÁTÃO,1269,11580,2021-01-18T00:00:00
PT,Norte,VILA REAL,SANTA MARTA DE PENAGUIÃO,1288,6599,2021-01-18T00:00:00
PT,Centro,VISEU,CARREGAL DO SAL,1294,9271,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,PALMELA,1296,64269,2021-01-18T00:00:00
PT,Açores,AÇORES,RIBEIRA GRANDE,1298,32811,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,FUNDÃO,1298,26495,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,OURÉM,1299,44044,2021-01-18T00:00:00
PT,Norte,BRAGA,VILA VERDE,1307,46911,2021-01-18T00:00:00
PT,Norte,VILA REAL,RIBEIRA DE PENA,1313,6016,2021-01-18T00:00:00
PT,Norte,BRAGA,BARCELOS,1315,116187,2021-01-18T00:00:00
PT,Centro,VISEU,TONDELA,1317,26357,2021-01-18T00:00:00
PT,Alentejo,BEJA,OURIQUE,1324,4607,2021-01-18T00:00:00
PT,Centro,GUARDA,GUARDA,1329,38969,2021-01-18T00:00:00
PT,Centro,AVEIRO,SEVER DO VOUGA,1341,11331,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,1347,8910,2021-01-18T00:00:00
PT,Centro,AVEIRO,ANADIA,1376,27258,2021-01-18T00:00:00
PT,Norte,VILA REAL,CHAVES,1380,39343,2021-01-18T00:00:00
PT,Centro,COIMBRA,MIRANDA DO CORVO,1385,12708,2021-01-18T00:00:00
PT,Centro,VISEU,NELAS,1387,12974,2021-01-18T00:00:00
PT,Centro,VISEU,CASTRO DAIRE,1396,13823,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,VILA VIÇOSA,1398,7656,2021-01-18T00:00:00
PT,Centro,GUARDA,CELORICO DA BEIRA,1400,6928,2021-01-18T00:00:00
PT,Norte,PORTO,VILA DO CONDE,1406,79899,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,PENAMACOR,1409,4755,2021-01-18T00:00:00
PT,Norte,BRAGA,PÓVOA DE LANHOSO,1414,21499,2021-01-18T00:00:00
PT,Alentejo,BEJA,ALVITO,1453,2477,2021-01-18T00:00:00
PT,Alentejo,BEJA,ALMODÔVAR,1457,6725,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,MACEDO DE CAVALEIROS,1460,14516,2021-01-18T00:00:00
PT,Norte,PORTO,PÓVOA DE VARZIM,1464,62784,2021-01-18T00:00:00
PT,Centro,AVEIRO,MEALHADA,1476,19914,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,RIO MAIOR,1487,20379,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,CRATO,1502,3129,2021-01-18T00:00:00
PT,Norte,VISEU,SÃO JOÃO DA PESQUEIRA,1502,7125,2021-01-18T00:00:00
PT,Centro,COIMBRA,PENACOVA,1504,13694,2021-01-18T00:00:00
PT,Centro,VISEU,OLIVEIRA DE FRADES,1510,9936,2021-01-18T00:00:00
PT,Alentejo,BEJA,BEJA,1516,33579,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,REGUENGOS DE MONSARAZ,1538,10015,2021-01-18T00:00:00
PT,Centro,COIMBRA,ARGANIL,1562,11014,2021-01-18T00:00:00
PT,Norte,VILA REAL,MONTALEGRE,1567,8997,2021-01-18T00:00:00
PT,Centro,VISEU,VOUZELA,1580,9619,2021-01-18T00:00:00
PT,Centro,LEIRIA,ANSIÃO,1587,12039,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,MOURÃO,1592,2450,2021-01-18T00:00:00
PT,Centro,VISEU,MANGUALDE,1594,18510,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,PORTEL,1596,5828,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SETÚBAL,1597,115126,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,CAMINHA,1606,15877,2021-01-18T00:00:00
PT,Norte,VIANA DO CASTELO,PONTE DA BARCA,1637,11180,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,VENDAS NOVAS,1653,11255,2021-01-18T00:00:00
PT,Norte,VISEU,TAROUCA,1679,7804,2021-01-18T00:00:00
PT,Centro,CASTELO BRANCO,IDANHA-A-NOVA,1691,8043,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,ARRAIOLOS,1747,6928,2021-01-18T00:00:00
PT,Norte,BRAGA,ESPOSENDE,1747,34177,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,ELVAS,1827,20528,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,ESTREMOZ,1838,12728,2021-01-18T00:00:00
PT,Norte,VILA REAL,PESO DA RÉGUA,1845,15773,2021-01-18T00:00:00
PT,Alentejo,BEJA,VIDIGUEIRA,1851,5510,2021-01-18T00:00:00
PT,Centro,VISEU,VILA NOVA DE PAIVA,1942,4687,2021-01-18T00:00:00
PT,Centro,GUARDA,TRANCOSO,2028,8875,2021-01-18T00:00:00
PT,Centro,COIMBRA,TÁBUA,2094,11368,2021-01-18T00:00:00
PT,Alentejo,BEJA,MÉRTOLA,2100,6142,2021-01-18T00:00:00
PT,Norte,VILA REAL,BOTICAS,2101,4998,2021-01-18T00:00:00
PT,Centro,VISEU,PENALVA DO CASTELO,2178,7115,2021-01-18T00:00:00
PT,Centro,COIMBRA,PAMPILHOSA DA SERRA,2205,4037,2021-01-18T00:00:00
PT,Centro,LEIRIA,FIGUEIRÓ DOS VINHOS,2209,5568,2021-01-18T00:00:00
PT,Algarve,FARO,TAVIRA,2218,24530,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,MAÇÃO,2266,6267,2021-01-18T00:00:00
PT,Centro,COIMBRA,GÓIS,2286,3805,2021-01-18T00:00:00
PT,Centro,LEIRIA,PEDRÓGÃO GRANDE,2317,3410,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,MORA,2320,4138,2021-01-18T00:00:00
PT,Norte,VISEU,MOIMENTA DA BEIRA,2403,9736,2021-01-18T00:00:00
PT,Centro,AVEIRO,MURTOSA,2422,10279,2021-01-18T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,FERREIRA DO ZÊZERE,2463,7959,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,MOGADOURO,2479,8392,2021-01-18T00:00:00
PT,Alentejo,SETÚBAL,ALCÁCER DO SAL,2650,11659,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,VIANA DO ALENTEJO,2779,5145,2021-01-18T00:00:00
PT,Centro,GUARDA,PINHEL,2843,8511,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,NISA,3003,6061,2021-01-18T00:00:00
PT,Centro,COIMBRA,VILA NOVA DE POIARES,3228,6939,2021-01-18T00:00:00
PT,Alentejo,ÉVORA,BORBA,3325,6736,2021-01-18T00:00:00
PT,Norte,BRAGANÇA,MIRANDA DO DOURO,3499,6830,2021-01-18T00:00:00
PT,Alentejo,PORTALEGRE,ALTER DO CHÃO,3886,3165,2021-01-18T00:00:00
PT,Centro,GUARDA,FORNOS DE ALGODRES,3887,4528,2021-01-18T00:00:00
PT,Centro,GUARDA,AGUIAR DA BEIRA,4106,4652,2021-01-18T00:00:00
PT,Centro,GUARDA,FIGUEIRA DE CASTELO RODRIGO,4208,5584,2021-01-18T00:00:00
PT,Centro,GUARDA,MÊDA,4600,4587,2021-01-18T00:00:00
PT,Alentejo,BEJA,CUBA,5658,4595,2021-01-18T00:00:00
