country,lau,cases,population,datetime
PT,SANTA CRUZ DAS FLORES,0,2165,2021-08-27T00:00:00
PT,ALVAIÁZERE,0,6597,2021-08-27T00:00:00
PT,ALVITO,0,2477,2021-08-27T00:00:00
PT,BARRANCOS,0,1634,2021-08-27T00:00:00
PT,PORTO MONIZ,0,2342,2021-08-27T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-08-27T00:00:00
PT,PENEDONO,0,2591,2021-08-27T00:00:00
PT,CORVO,0,464,2021-08-27T00:00:00
PT,MADALENA,0,5895,2021-08-27T00:00:00
PT,OLEIROS,20,5003,2021-08-27T00:00:00
PT,NORDESTE,21,4862,2021-08-27T00:00:00
PT,SERTÃ,21,14577,2021-08-27T00:00:00
PT,ALFÂNDEGA DA FÉ,22,4550,2021-08-27T00:00:00
PT,AVIS,24,4247,2021-08-27T00:00:00
PT,CONSTÂNCIA,25,4030,2021-08-27T00:00:00
PT,PEDRÓGÃO GRANDE,29,3410,2021-08-27T00:00:00
PT,SÃO ROQUE DO PICO,31,3266,2021-08-27T00:00:00
PT,GAVIÃO,31,3263,2021-08-27T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,33,21317,2021-08-27T00:00:00
PT,ARMAMAR,35,5769,2021-08-27T00:00:00
PT,ARRONCHES,36,2820,2021-08-27T00:00:00
PT,VINHAIS,39,7746,2021-08-27T00:00:00
PT,ANGRA DO HEROÍSMO,48,33807,2021-08-27T00:00:00
PT,TABUAÇO,50,6033,2021-08-27T00:00:00
PT,MORA,50,4138,2021-08-27T00:00:00
PT,CHAMUSCA,55,9197,2021-08-27T00:00:00
PT,HORTA,55,14521,2021-08-27T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,57,7125,2021-08-27T00:00:00
PT,LAMEGO,57,24895,2021-08-27T00:00:00
PT,VOUZELA,62,9619,2021-08-27T00:00:00
PT,FREIXO DE ESPADA À CINTA,62,3298,2021-08-27T00:00:00
PT,CRATO,65,3129,2021-08-27T00:00:00
PT,CASTRO DAIRE,65,13823,2021-08-27T00:00:00
PT,LAJES DO PICO,67,4490,2021-08-27T00:00:00
PT,CASTELO DE VIDE,69,2919,2021-08-27T00:00:00
PT,VILA DO PORTO,71,5616,2021-08-27T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,72,5584,2021-08-27T00:00:00
PT,OLIVEIRA DO BAIRRO,73,24277,2021-08-27T00:00:00
PT,NELAS,77,12974,2021-08-27T00:00:00
PT,VILA NOVA DE FOZ CÔA,78,6503,2021-08-27T00:00:00
PT,CASTANHEIRA DE PÊRA,78,2614,2021-08-27T00:00:00
PT,GÓIS,80,3805,2021-08-27T00:00:00
PT,GOUVEIA,81,12387,2021-08-27T00:00:00
