country,lau,cases,population,datetime
PT,VILA VELHA DE RÓDÃO,0,3144,2021-07-12T00:00:00
PT,AGUIAR DA BEIRA,0,4652,2021-07-12T00:00:00
PT,ALFÂNDEGA DA FÉ,0,4550,2021-07-12T00:00:00
PT,ARRONCHES,0,2820,2021-07-12T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-07-12T00:00:00
PT,CASTANHEIRA DE PÊRA,0,2614,2021-07-12T00:00:00
PT,CORVO,0,464,2021-07-12T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,0,5584,2021-07-12T00:00:00
PT,FIGUEIRÓ DOS VINHOS,0,5568,2021-07-12T00:00:00
PT,FREIXO DE ESPADA À CINTA,0,3298,2021-07-12T00:00:00
PT,VELAS,0,5093,2021-07-12T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-07-12T00:00:00
PT,SÃO ROQUE DO PICO,0,3266,2021-07-12T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-07-12T00:00:00
PT,PENAMACOR,0,4755,2021-07-12T00:00:00
PT,FRONTEIRA,0,2974,2021-07-12T00:00:00
PT,MONFORTE,0,2975,2021-07-12T00:00:00
PT,MADALENA,0,5895,2021-07-12T00:00:00
PT,OLEIROS,0,5003,2021-07-12T00:00:00
PT,MONDIM DE BASTO,0,6946,2021-07-12T00:00:00
PT,TÁBUA,9,11368,2021-07-12T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,9,21317,2021-07-12T00:00:00
PT,ARGANIL,9,11014,2021-07-12T00:00:00
PT,ALIJÓ,9,10625,2021-07-12T00:00:00
PT,MORTÁGUA,11,8803,2021-07-12T00:00:00
PT,PINHEL,12,8511,2021-07-12T00:00:00
PT,MELGAÇO,13,8093,2021-07-12T00:00:00
PT,ALVAIÁZERE,15,6597,2021-07-12T00:00:00
PT,REDONDO,16,6353,2021-07-12T00:00:00
PT,MIRANDA DO CORVO,16,12708,2021-07-12T00:00:00
PT,TABUAÇO,17,6033,2021-07-12T00:00:00
PT,ANGRA DO HEROÍSMO,18,33807,2021-07-12T00:00:00
