country,lau,cases,population,datetime
PT,LAJES DO PICO,0,4490,2021-11-26T00:00:00
PT,ALTER DO CHÃO,0,3165,2021-11-26T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-11-26T00:00:00
PT,CRATO,0,3129,2021-11-26T00:00:00
PT,CORVO,0,464,2021-11-26T00:00:00
PT,MONDIM DE BASTO,15,6946,2021-11-26T00:00:00
PT,VILA NOVA DE FOZ CÔA,16,6503,2021-11-26T00:00:00
PT,MAÇÃO,16,6267,2021-11-26T00:00:00
PT,TABUAÇO,17,6033,2021-11-26T00:00:00
PT,VILA DO PORTO,18,5616,2021-11-26T00:00:00
PT,OLIVEIRA DE FRADES,20,9936,2021-11-26T00:00:00
PT,ALANDROAL,20,4992,2021-11-26T00:00:00
PT,NORDESTE,21,4862,2021-11-26T00:00:00
PT,PINHEL,24,8511,2021-11-26T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,28,21317,2021-11-26T00:00:00
PT,RESENDE,30,10137,2021-11-26T00:00:00
PT,ALMODÔVAR,30,6725,2021-11-26T00:00:00
PT,VILA POUCA DE AGUIAR,34,11961,2021-11-26T00:00:00
PT,MONÇÃO,34,17869,2021-11-26T00:00:00
PT,ARMAMAR,35,5769,2021-11-26T00:00:00
PT,ARRONCHES,36,2820,2021-11-26T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,36,5584,2021-11-26T00:00:00
PT,VIDIGUEIRA,37,5510,2021-11-26T00:00:00
PT,PORTO SANTO,38,5202,2021-11-26T00:00:00
PT,ALVITO,41,2477,2021-11-26T00:00:00
PT,AGUIAR DA BEIRA,43,4652,2021-11-26T00:00:00
PT,SANTA MARTA DE PENAGUIÃO,46,6599,2021-11-26T00:00:00
PT,PONTE DE SOR,47,14994,2021-11-26T00:00:00
PT,AVIS,48,4247,2021-11-26T00:00:00
PT,ALCOUTIM,48,2159,2021-11-26T00:00:00
PT,SARDOAL,54,3741,2021-11-26T00:00:00
PT,VILA FRANCA DO CAMPO,55,11051,2021-11-26T00:00:00
PT,ELVAS,59,20528,2021-11-26T00:00:00
PT,ANGRA DO HEROÍSMO,62,33807,2021-11-26T00:00:00
PT,RIBEIRA DE PENA,67,6016,2021-11-26T00:00:00
PT,SOUSEL,69,4412,2021-11-26T00:00:00
PT,VENDAS NOVAS,72,11255,2021-11-26T00:00:00
PT,ARRAIOLOS,73,6928,2021-11-26T00:00:00
PT,FERREIRA DO ALENTEJO,77,7845,2021-11-26T00:00:00
PT,TAROUCA,77,7804,2021-11-26T00:00:00
PT,ESTREMOZ,79,12728,2021-11-26T00:00:00
PT,BOTICAS,81,4998,2021-11-26T00:00:00
PT,CAMINHA,82,15877,2021-11-26T00:00:00
PT,ARRUDA DOS VINHOS,82,15412,2021-11-26T00:00:00
PT,MÉRTOLA,83,6142,2021-11-26T00:00:00
PT,HORTA,83,14521,2021-11-26T00:00:00
PT,CINFÃES,83,18244,2021-11-26T00:00:00
PT,VIZELA,84,23897,2021-11-26T00:00:00
PT,CABECEIRAS DE BASTO,84,15628,2021-11-26T00:00:00
PT,VILA NOVA DE POIARES,86,6939,2021-11-26T00:00:00
PT,OLIVEIRA DO HOSPITAL,88,19253,2021-11-26T00:00:00
PT,ALFÂNDEGA DA FÉ,89,4550,2021-11-26T00:00:00
PT,MONTEMOR-O-NOVO,91,15647,2021-11-26T00:00:00
PT,FREIXO DE ESPADA À CINTA,93,3298,2021-11-26T00:00:00
PT,CALHETA [R.A. AÇORES],95,3184,2021-11-26T00:00:00
PT,OLEIROS,100,5003,2021-11-26T00:00:00
PT,MELGAÇO,100,8093,2021-11-26T00:00:00
PT,MAFRA,100,84816,2021-11-26T00:00:00
PT,MADALENA,102,5895,2021-11-26T00:00:00
PT,MESÃO FRIO,102,3964,2021-11-26T00:00:00
PT,PESO DA RÉGUA,102,15773,2021-11-26T00:00:00
PT,SINES,102,13715,2021-11-26T00:00:00
PT,MONFORTE,102,2975,2021-11-26T00:00:00
PT,SANTO TIRSO,104,68055,2021-11-26T00:00:00
PT,SANTANA,105,6711,2021-11-26T00:00:00
PT,SEVER DO VOUGA,106,11331,2021-11-26T00:00:00
PT,PAÇOS DE FERREIRA,106,56728,2021-11-26T00:00:00
PT,MARCO DE CANAVESES,109,51496,2021-11-26T00:00:00
PT,PROENÇA-A-NOVA,110,7298,2021-11-26T00:00:00
PT,ALJUSTREL,111,8247,2021-11-26T00:00:00
PT,CASTRO VERDE,116,6949,2021-11-26T00:00:00
PT,PEDRÓGÃO GRANDE,117,3410,2021-11-26T00:00:00
PT,LOUSADA,118,46755,2021-11-26T00:00:00
PT,PENAFIEL,120,69772,2021-11-26T00:00:00
PT,SÃO ROQUE DO PICO,122,3266,2021-11-26T00:00:00
PT,FELGUEIRAS,123,56422,2021-11-26T00:00:00
PT,CADAVAL,124,13673,2021-11-26T00:00:00
PT,MATOSINHOS,124,175357,2021-11-26T00:00:00
PT,VILA NOVA DE CERVEIRA,124,8910,2021-11-26T00:00:00
PT,VOUZELA,125,9619,2021-11-26T00:00:00
