country,lau,cases,population,datetime
PT,VIMIOSO,0,4023,2021-10-05T00:00:00
PT,ALTER DO CHÃO,0,3165,2021-10-05T00:00:00
PT,ARRONCHES,0,2820,2021-10-05T00:00:00
PT,AVIS,0,4247,2021-10-05T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-10-05T00:00:00
PT,CASTELO DE VIDE,0,2919,2021-10-05T00:00:00
PT,CORVO,0,464,2021-10-05T00:00:00
PT,CRATO,0,3129,2021-10-05T00:00:00
PT,FIGUEIRÓ DOS VINHOS,0,5568,2021-10-05T00:00:00
PT,FREIXO DE ESPADA À CINTA,0,3298,2021-10-05T00:00:00
PT,FRONTEIRA,0,2974,2021-10-05T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-10-05T00:00:00
PT,MANTEIGAS,0,3007,2021-10-05T00:00:00
PT,MIRANDA DO DOURO,0,6830,2021-10-05T00:00:00
PT,MOGADOURO,0,8392,2021-10-05T00:00:00
PT,NORDESTE,0,4862,2021-10-05T00:00:00
PT,VILA NOVA DE PAIVA,0,4687,2021-10-05T00:00:00
PT,OURIQUE,0,4607,2021-10-05T00:00:00
PT,VILA DO PORTO,0,5616,2021-10-05T00:00:00
PT,VILA DE REI,0,3323,2021-10-05T00:00:00
PT,VELAS,0,5093,2021-10-05T00:00:00
PT,TABUAÇO,0,6033,2021-10-05T00:00:00
PT,SEVER DO VOUGA,0,11331,2021-10-05T00:00:00
PT,SARDOAL,0,3741,2021-10-05T00:00:00
PT,OLEIROS,0,5003,2021-10-05T00:00:00
PT,SÃO ROQUE DO PICO,0,3266,2021-10-05T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-10-05T00:00:00
PT,SANTA COMBA DÃO,0,10452,2021-10-05T00:00:00
PT,POVOAÇÃO,0,5927,2021-10-05T00:00:00
PT,PORTO SANTO,0,5202,2021-10-05T00:00:00
PT,PENAMACOR,0,4755,2021-10-05T00:00:00
PT,SÃO VICENTE,0,5143,2021-10-05T00:00:00
PT,MIRA,8,11832,2021-10-05T00:00:00
PT,PONTA DO SOL,12,8593,2021-10-05T00:00:00
PT,VINHAIS,13,7746,2021-10-05T00:00:00
PT,VILA NOVA DA BARQUINHA,13,7461,2021-10-05T00:00:00
PT,MACEDO DE CAVALEIROS,14,14516,2021-10-05T00:00:00
PT,PROENÇA-A-NOVA,14,7298,2021-10-05T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,14,21317,2021-10-05T00:00:00
PT,REDONDO,16,6353,2021-10-05T00:00:00
PT,GOUVEIA,16,12387,2021-10-05T00:00:00
PT,MONÇÃO,17,17869,2021-10-05T00:00:00
PT,ESPINHO,17,29516,2021-10-05T00:00:00
PT,ARMAMAR,17,5769,2021-10-05T00:00:00
PT,ABRANTES,17,35130,2021-10-05T00:00:00
PT,CALHETA [R.A. MADEIRA],18,10867,2021-10-05T00:00:00
PT,CARRAZEDA DE ANSIÃES,18,5666,2021-10-05T00:00:00
PT,VENDAS NOVAS,18,11255,2021-10-05T00:00:00
PT,VILA FRANCA DO CAMPO,18,11051,2021-10-05T00:00:00
PT,ARRUDA DOS VINHOS,19,15412,2021-10-05T00:00:00
PT,MURÇA,19,5463,2021-10-05T00:00:00
PT,PENELA,19,5397,2021-10-05T00:00:00
PT,MURTOSA,19,10279,2021-10-05T00:00:00
PT,MARCO DE CANAVESES,20,51496,2021-10-05T00:00:00
PT,CASTELO DE PAIVA,20,15454,2021-10-05T00:00:00
PT,SANTIAGO DO CACÉM,21,28791,2021-10-05T00:00:00
PT,LAJES DO PICO,22,4490,2021-10-05T00:00:00
PT,SOUSEL,23,4412,2021-10-05T00:00:00
PT,SANTA CRUZ DA GRACIOSA,24,4208,2021-10-05T00:00:00
PT,ALCOCHETE,25,19787,2021-10-05T00:00:00
PT,IDANHA-A-NOVA,25,8043,2021-10-05T00:00:00
PT,MORA,25,4138,2021-10-05T00:00:00
PT,PAMPILHOSA DA SERRA,25,4037,2021-10-05T00:00:00
PT,MEALHADA,25,19914,2021-10-05T00:00:00
PT,TORRE DE MONCORVO,26,7695,2021-10-05T00:00:00
PT,VILA VIÇOSA,26,7656,2021-10-05T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,28,7125,2021-10-05T00:00:00
PT,CADAVAL,29,13673,2021-10-05T00:00:00
PT,ARRAIOLOS,29,6928,2021-10-05T00:00:00
PT,VAGOS,30,22740,2021-10-05T00:00:00
PT,SANTANA,30,6711,2021-10-05T00:00:00
PT,PORTO DE MÓS,30,23275,2021-10-05T00:00:00
PT,MOIMENTA DA BEIRA,31,9736,2021-10-05T00:00:00
PT,BELMONTE,31,6398,2021-10-05T00:00:00
PT,ODEMIRA,32,24717,2021-10-05T00:00:00
PT,VILA VELHA DE RÓDÃO,32,3144,2021-10-05T00:00:00
PT,TERRAS DE BOURO,32,6361,2021-10-05T00:00:00
PT,VILA FLOR,33,6044,2021-10-05T00:00:00
PT,ESTARREJA,34,26006,2021-10-05T00:00:00
PT,TÁBUA,35,11368,2021-10-05T00:00:00
PT,PAÇOS DE FERREIRA,35,56728,2021-10-05T00:00:00
