country,lau,cases,population,datetime
PT,VILA VELHA DE RÓDÃO,0,3144,2021-08-05T00:00:00
PT,BARRANCOS,0,1634,2021-08-05T00:00:00
PT,CORVO,0,464,2021-08-05T00:00:00
PT,SÃO VICENTE,0,5143,2021-08-05T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-08-05T00:00:00
PT,NISA,0,6061,2021-08-05T00:00:00
PT,MELGAÇO,13,8093,2021-08-05T00:00:00
PT,FIGUEIRÓ DOS VINHOS,18,5568,2021-08-05T00:00:00
PT,NORDESTE,21,4862,2021-08-05T00:00:00
PT,FORNOS DE ALGODRES,22,4528,2021-08-05T00:00:00
PT,SANTA CRUZ DA GRACIOSA,24,4208,2021-08-05T00:00:00
PT,IDANHA-A-NOVA,25,8043,2021-08-05T00:00:00
PT,TORRE DE MONCORVO,26,7695,2021-08-05T00:00:00
PT,ALVAIÁZERE,30,6597,2021-08-05T00:00:00
PT,SÃO ROQUE DO PICO,31,3266,2021-08-05T00:00:00
PT,GAVIÃO,31,3263,2021-08-05T00:00:00
PT,CALHETA [R.A. AÇORES],32,3184,2021-08-05T00:00:00
PT,TÁBUA,35,11368,2021-08-05T00:00:00
PT,PORTEL,35,5828,2021-08-05T00:00:00
PT,PONTA DO SOL,35,8593,2021-08-05T00:00:00
PT,SABUGAL,38,10585,2021-08-05T00:00:00
PT,GOLEGÃ,38,5339,2021-08-05T00:00:00
PT,CASTANHEIRA DE PÊRA,39,2614,2021-08-05T00:00:00
PT,OLEIROS,40,5003,2021-08-05T00:00:00
PT,ANSIÃO,41,12039,2021-08-05T00:00:00
PT,REDONDO,48,6353,2021-08-05T00:00:00
PT,HORTA,48,14521,2021-08-05T00:00:00
PT,ARMAMAR,52,5769,2021-08-05T00:00:00
PT,COVILHÃ,53,46787,2021-08-05T00:00:00
PT,LOUSÃ,58,17158,2021-08-05T00:00:00
PT,VELAS,59,5093,2021-08-05T00:00:00
PT,PINHEL,59,8511,2021-08-05T00:00:00
PT,ALCÁCER DO SAL,61,11659,2021-08-05T00:00:00
PT,PONTE DA BARCA,63,11180,2021-08-05T00:00:00
PT,PENAMACOR,64,4755,2021-08-05T00:00:00
PT,CRATO,65,3129,2021-08-05T00:00:00
PT,AGUIAR DA BEIRA,65,4652,2021-08-05T00:00:00
PT,VILA NOVA DA BARQUINHA,66,7461,2021-08-05T00:00:00
PT,OURIQUE,66,4607,2021-08-05T00:00:00
PT,FRONTEIRA,68,2974,2021-08-05T00:00:00
PT,MONFORTE,68,2975,2021-08-05T00:00:00
PT,MARVÃO,68,3005,2021-08-05T00:00:00
PT,ALMEIDA,69,5830,2021-08-05T00:00:00
PT,CASTELO DE VIDE,69,2919,2021-08-05T00:00:00
PT,CARRAZEDA DE ANSIÃES,71,5666,2021-08-05T00:00:00
PT,CELORICO DA BEIRA,72,6928,2021-08-05T00:00:00
PT,ARRONCHES,72,2820,2021-08-05T00:00:00
PT,SERNANCELHE,74,5396,2021-08-05T00:00:00
PT,PENELA,74,5397,2021-08-05T00:00:00
PT,BORBA,75,6736,2021-08-05T00:00:00
PT,MACEDO DE CAVALEIROS,76,14516,2021-08-05T00:00:00
PT,VIMIOSO,76,4023,2021-08-05T00:00:00
PT,SÃO PEDRO DO SUL,84,15403,2021-08-05T00:00:00
PT,MADALENA,85,5895,2021-08-05T00:00:00
PT,CÂMARA DE LOBOS,86,33675,2021-08-05T00:00:00
PT,FERREIRA DO ZÊZERE,88,7959,2021-08-05T00:00:00
PT,CAMINHA,89,15877,2021-08-05T00:00:00
PT,ALFÂNDEGA DA FÉ,89,4550,2021-08-05T00:00:00
PT,SANTANA,90,6711,2021-08-05T00:00:00
PT,BELMONTE,94,6398,2021-08-05T00:00:00
PT,MURTOSA,96,10279,2021-08-05T00:00:00
PT,PAMPILHOSA DA SERRA,99,4037,2021-08-05T00:00:00
PT,TABUAÇO,100,6033,2021-08-05T00:00:00
PT,POVOAÇÃO,102,5927,2021-08-05T00:00:00
PT,MIRANDA DO CORVO,102,12708,2021-08-05T00:00:00
PT,MESÃO FRIO,102,3964,2021-08-05T00:00:00
PT,ARCOS DE VALDEVEZ,106,20926,2021-08-05T00:00:00
PT,SEIA,108,22234,2021-08-05T00:00:00
PT,MÊDA,109,4587,2021-08-05T00:00:00
PT,FUNDÃO,110,26495,2021-08-05T00:00:00
PT,BOMBARRAL,110,12558,2021-08-05T00:00:00
PT,MORTÁGUA,113,8803,2021-08-05T00:00:00
PT,MONÇÃO,113,17869,2021-08-05T00:00:00
PT,ALIJÓ,114,10625,2021-08-05T00:00:00
PT,VILA NOVA DE POIARES,115,6939,2021-08-05T00:00:00
PT,ARGANIL,118,11014,2021-08-05T00:00:00
PT,OLIVEIRA DE FRADES,120,9936,2021-08-05T00:00:00
PT,SANTA CRUZ,120,45281,2021-08-05T00:00:00
PT,VILA DE REI,120,3323,2021-08-05T00:00:00
PT,CASTELO BRANCO,121,51987,2021-08-05T00:00:00
PT,ALVITO,122,2477,2021-08-05T00:00:00
PT,CONDEIXA-A-NOVA,123,17733,2021-08-05T00:00:00
PT,ABRANTES,123,35130,2021-08-05T00:00:00
PT,MORA,124,4138,2021-08-05T00:00:00
PT,MAÇÃO,129,6267,2021-08-05T00:00:00
PT,GOUVEIA,129,12387,2021-08-05T00:00:00
PT,ESTARREJA,130,26006,2021-08-05T00:00:00
PT,MONDIM DE BASTO,131,6946,2021-08-05T00:00:00
PT,GÓIS,133,3805,2021-08-05T00:00:00
PT,RIBEIRA DE PENA,134,6016,2021-08-05T00:00:00
PT,LAJES DO PICO,134,4490,2021-08-05T00:00:00
PT,SARDOAL,135,3741,2021-08-05T00:00:00
PT,SÁTÃO,138,11580,2021-08-05T00:00:00
PT,CASTRO DAIRE,138,13823,2021-08-05T00:00:00
PT,ARRUDA DOS VINHOS,139,15412,2021-08-05T00:00:00
PT,CARREGAL DO SAL,140,9271,2021-08-05T00:00:00
PT,VILA DO PORTO,143,5616,2021-08-05T00:00:00
PT,LAMEGO,145,24895,2021-08-05T00:00:00
PT,VOUZELA,145,9619,2021-08-05T00:00:00
PT,MANGUALDE,146,18510,2021-08-05T00:00:00
PT,MACHICO,146,19981,2021-08-05T00:00:00
PT,MURÇA,148,5463,2021-08-05T00:00:00
PT,CALHETA [R.A. MADEIRA],148,10867,2021-08-05T00:00:00
PT,PENALVA DO CASTELO,154,7115,2021-08-05T00:00:00
PT,FREIXO DE ESPADA À CINTA,154,3298,2021-08-05T00:00:00
PT,FERREIRA DO ALENTEJO,154,7845,2021-08-05T00:00:00
PT,TRANCOSO,157,8875,2021-08-05T00:00:00
PT,VINHAIS,158,7746,2021-08-05T00:00:00
PT,POMBAL,163,51461,2021-08-05T00:00:00
PT,MOURÃO,164,2450,2021-08-05T00:00:00
PT,MONTEMOR-O-VELHO,166,25224,2021-08-05T00:00:00
PT,SOURE,170,17120,2021-08-05T00:00:00
PT,REGUENGOS DE MONSARAZ,171,10015,2021-08-05T00:00:00
PT,OURÉM,171,44044,2021-08-05T00:00:00
PT,CORUCHE,175,17471,2021-08-05T00:00:00
PT,ÓBIDOS,175,11850,2021-08-05T00:00:00
PT,SEVER DO VOUGA,177,11331,2021-08-05T00:00:00
PT,PROENÇA-A-NOVA,179,7298,2021-08-05T00:00:00
PT,VIANA DO CASTELO,180,84417,2021-08-05T00:00:00
PT,VILA FRANCA DO CAMPO,182,11051,2021-08-05T00:00:00
PT,ALANDROAL,184,4992,2021-08-05T00:00:00
PT,MOIMENTA DA BEIRA,185,9736,2021-08-05T00:00:00
PT,ALPIARÇA,186,7059,2021-08-05T00:00:00
PT,VAGOS,187,22740,2021-08-05T00:00:00
PT,VALENÇA,189,13290,2021-08-05T00:00:00
PT,AVIS,191,4247,2021-08-05T00:00:00
PT,FIGUEIRA DA FOZ,192,58747,2021-08-05T00:00:00
PT,ALMEIRIM,192,22546,2021-08-05T00:00:00
PT,NELAS,193,12974,2021-08-05T00:00:00
PT,MIRA,194,11832,2021-08-05T00:00:00
PT,PORTALEGRE,196,22172,2021-08-05T00:00:00
PT,CANTANHEDE,196,35011,2021-08-05T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,197,5584,2021-08-05T00:00:00
PT,COIMBRA,198,134166,2021-08-05T00:00:00
PT,TOMAR,199,36748,2021-08-05T00:00:00
PT,RIBEIRA BRAVA,202,12435,2021-08-05T00:00:00
PT,VILA NOVA DE CERVEIRA,202,8910,2021-08-05T00:00:00
PT,TORRES VEDRAS,203,78530,2021-08-05T00:00:00
PT,FUNCHAL,204,104024,2021-08-05T00:00:00
PT,CAMPO MAIOR,205,7874,2021-08-05T00:00:00
PT,OLIVEIRA DE AZEMÉIS,208,66011,2021-08-05T00:00:00
PT,ALCOCHETE,211,19787,2021-08-05T00:00:00
PT,PORTO SANTO,212,5202,2021-08-05T00:00:00
PT,VILA NOVA DE PAIVA,213,4687,2021-08-05T00:00:00
PT,PORTO MONIZ,216,2342,2021-08-05T00:00:00
PT,PONTE DE SOR,216,14994,2021-08-05T00:00:00
PT,VALE DE CAMBRA,217,21327,2021-08-05T00:00:00
PT,TAROUCA,217,7804,2021-08-05T00:00:00
PT,ALCOBAÇA,218,53555,2021-08-05T00:00:00
PT,ALCANENA,218,12809,2021-08-05T00:00:00
PT,TONDELA,220,26357,2021-08-05T00:00:00
PT,SANTA COMBA DÃO,220,10452,2021-08-05T00:00:00
PT,SABROSA,221,5918,2021-08-05T00:00:00
PT,VIEIRA DO MINHO,221,11842,2021-08-05T00:00:00
PT,GUARDA,221,38969,2021-08-05T00:00:00
PT,LOURINHÃ,225,25855,2021-08-05T00:00:00
PT,SERTÃ,227,14577,2021-08-05T00:00:00
PT,AMARES,232,18129,2021-08-05T00:00:00
PT,TORRES NOVAS,234,34933,2021-08-05T00:00:00
PT,MANTEIGAS,234,3007,2021-08-05T00:00:00
PT,PENACOVA,235,13694,2021-08-05T00:00:00
PT,SANTARÉM,236,57421,2021-08-05T00:00:00
PT,SALVATERRA DE MAGOS,236,21295,2021-08-05T00:00:00
PT,PONTE DE LIMA,236,41315,2021-08-05T00:00:00
PT,SANTA MARIA DA FEIRA,237,138636,2021-08-05T00:00:00
PT,MIRANDA DO DOURO,237,6830,2021-08-05T00:00:00
PT,SÃO JOÃO DA MADEIRA,240,21958,2021-08-05T00:00:00
PT,PESO DA RÉGUA,242,15773,2021-08-05T00:00:00
PT,BOTICAS,244,4998,2021-08-05T00:00:00
PT,ESTREMOZ,246,12728,2021-08-05T00:00:00
PT,PAREDES DE COURA,248,8535,2021-08-05T00:00:00
PT,RESENDE,249,10137,2021-08-05T00:00:00
PT,ÍLHAVO,253,38699,2021-08-05T00:00:00
PT,MEALHADA,255,19914,2021-08-05T00:00:00
PT,BAIÃO,258,18748,2021-08-05T00:00:00
PT,CABECEIRAS DE BASTO,258,15628,2021-08-05T00:00:00
PT,VILA VERDE,259,46911,2021-08-05T00:00:00
PT,CASTELO DE PAIVA,261,15454,2021-08-05T00:00:00
