country,lau,cases,population,datetime
PT,VIMIOSO,0,4023,2021-04-26T00:00:00
PT,MONFORTE,0,2975,2021-04-26T00:00:00
PT,MONDIM DE BASTO,0,6946,2021-04-26T00:00:00
PT,MOGADOURO,0,8392,2021-04-26T00:00:00
PT,MARVÃO,0,3005,2021-04-26T00:00:00
PT,MANTEIGAS,0,3007,2021-04-26T00:00:00
PT,MANGUALDE,0,18510,2021-04-26T00:00:00
PT,MADALENA,0,5895,2021-04-26T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-04-26T00:00:00
PT,IDANHA-A-NOVA,0,8043,2021-04-26T00:00:00
PT,GÓIS,0,3805,2021-04-26T00:00:00
PT,GAVIÃO,0,3263,2021-04-26T00:00:00
PT,FRONTEIRA,0,2974,2021-04-26T00:00:00
PT,FREIXO DE ESPADA À CINTA,0,3298,2021-04-26T00:00:00
PT,FORNOS DE ALGODRES,0,4528,2021-04-26T00:00:00
PT,CRATO,0,3129,2021-04-26T00:00:00
PT,CORVO,0,464,2021-04-26T00:00:00
PT,CASTANHEIRA DE PÊRA,0,2614,2021-04-26T00:00:00
PT,CARRAZEDA DE ANSIÃES,0,5666,2021-04-26T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-04-26T00:00:00
PT,CALHETA [R.A. MADEIRA],0,10867,2021-04-26T00:00:00
PT,BELMONTE,0,6398,2021-04-26T00:00:00
PT,AVIS,0,4247,2021-04-26T00:00:00
PT,ARRAIOLOS,0,6928,2021-04-26T00:00:00
PT,ALVITO,0,2477,2021-04-26T00:00:00
PT,ALTER DO CHÃO,0,3165,2021-04-26T00:00:00
PT,ALMODÔVAR,0,6725,2021-04-26T00:00:00
PT,ALJUSTREL,0,8247,2021-04-26T00:00:00
PT,ALFÂNDEGA DA FÉ,0,4550,2021-04-26T00:00:00
PT,ALCOUTIM,0,2159,2021-04-26T00:00:00
PT,MONTEMOR-O-NOVO,0,15647,2021-04-26T00:00:00
PT,MORA,0,4138,2021-04-26T00:00:00
PT,VILA VELHA DE RÓDÃO,0,3144,2021-04-26T00:00:00
PT,MOURÃO,0,2450,2021-04-26T00:00:00
PT,VILA NOVA DE POIARES,0,6939,2021-04-26T00:00:00
PT,VILA NOVA DE PAIVA,0,4687,2021-04-26T00:00:00
PT,VILA NOVA DA BARQUINHA,0,7461,2021-04-26T00:00:00
PT,VILA DE REI,0,3323,2021-04-26T00:00:00
PT,VIDIGUEIRA,0,5510,2021-04-26T00:00:00
PT,VENDAS NOVAS,0,11255,2021-04-26T00:00:00
PT,TRANCOSO,0,8875,2021-04-26T00:00:00
PT,TERRAS DE BOURO,0,6361,2021-04-26T00:00:00
PT,SERTÃ,0,14577,2021-04-26T00:00:00
PT,SARDOAL,0,3741,2021-04-26T00:00:00
PT,SÃO ROQUE DO PICO,0,3266,2021-04-26T00:00:00
PT,SÃO BRÁS DE ALPORTEL,0,10416,2021-04-26T00:00:00
PT,SANTA CRUZ DA GRACIOSA,0,4208,2021-04-26T00:00:00
PT,SABUGAL,0,10585,2021-04-26T00:00:00
PT,SERNANCELHE,0,5396,2021-04-26T00:00:00
PT,REDONDO,0,6353,2021-04-26T00:00:00
PT,MURÇA,0,5463,2021-04-26T00:00:00
PT,REGUENGOS DE MONSARAZ,0,10015,2021-04-26T00:00:00
PT,NISA,0,6061,2021-04-26T00:00:00
PT,ÓBIDOS,0,11850,2021-04-26T00:00:00
PT,OLEIROS,0,5003,2021-04-26T00:00:00
PT,OLIVEIRA DE FRADES,0,9936,2021-04-26T00:00:00
PT,OURIQUE,0,4607,2021-04-26T00:00:00
PT,MURTOSA,0,10279,2021-04-26T00:00:00
PT,PEDRÓGÃO GRANDE,0,3410,2021-04-26T00:00:00
PT,PAREDES DE COURA,0,8535,2021-04-26T00:00:00
PT,PORTO SANTO,0,5202,2021-04-26T00:00:00
PT,PORTEL,0,5828,2021-04-26T00:00:00
PT,MORTÁGUA,0,8803,2021-04-26T00:00:00
PT,PENAMACOR,0,4755,2021-04-26T00:00:00
PT,PENEDONO,0,2591,2021-04-26T00:00:00
PT,AZAMBUJA,4,22716,2021-04-26T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,5,21317,2021-04-26T00:00:00
PT,GRÂNDOLA,7,14639,2021-04-26T00:00:00
PT,VISEU,8,97249,2021-04-26T00:00:00
PT,BOMBARRAL,8,12558,2021-04-26T00:00:00
PT,ALCÁCER DO SAL,9,11659,2021-04-26T00:00:00
PT,TORRES NOVAS,9,34933,2021-04-26T00:00:00
PT,SEIA,9,22234,2021-04-26T00:00:00
PT,SÁTÃO,9,11580,2021-04-26T00:00:00
PT,PORTALEGRE,9,22172,2021-04-26T00:00:00
PT,COVILHÃ,9,46787,2021-04-26T00:00:00
PT,CASTELO BRANCO,10,51987,2021-04-26T00:00:00
PT,GUARDA,10,38969,2021-04-26T00:00:00
PT,CANTANHEDE,11,35011,2021-04-26T00:00:00
