country,lau,cases,population,datetime
PT,SANTA CRUZ DAS FLORES,0,2165,2021-08-15T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-08-15T00:00:00
PT,CASTANHEIRA DE PÊRA,0,2614,2021-08-15T00:00:00
PT,CONSTÂNCIA,0,4030,2021-08-15T00:00:00
PT,CORVO,0,464,2021-08-15T00:00:00
PT,PENEDONO,0,2591,2021-08-15T00:00:00
PT,MANTEIGAS,0,3007,2021-08-15T00:00:00
PT,MESÃO FRIO,0,3964,2021-08-15T00:00:00
PT,FREIXO DE ESPADA À CINTA,0,3298,2021-08-15T00:00:00
PT,MARVÃO,0,3005,2021-08-15T00:00:00
PT,PONTA DO SOL,12,8593,2021-08-15T00:00:00
PT,MIRANDA DO DOURO,15,6830,2021-08-15T00:00:00
PT,ALFÂNDEGA DA FÉ,22,4550,2021-08-15T00:00:00
PT,VIMIOSO,25,4023,2021-08-15T00:00:00
PT,MORA,25,4138,2021-08-15T00:00:00
PT,VINHAIS,26,7746,2021-08-15T00:00:00
PT,PEDRÓGÃO GRANDE,29,3410,2021-08-15T00:00:00
PT,VILA DE REI,30,3323,2021-08-15T00:00:00
PT,SANTANA,30,6711,2021-08-15T00:00:00
PT,CRATO,33,3129,2021-08-15T00:00:00
PT,MONFORTE,34,2975,2021-08-15T00:00:00
PT,FRONTEIRA,34,2974,2021-08-15T00:00:00
PT,PINHEL,36,8511,2021-08-15T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,36,5584,2021-08-15T00:00:00
PT,CALHETA [R.A. MADEIRA],37,10867,2021-08-15T00:00:00
PT,MANGUALDE,38,18510,2021-08-15T00:00:00
PT,MOIMENTA DA BEIRA,41,9736,2021-08-15T00:00:00
PT,PENALVA DO CASTELO,42,7115,2021-08-15T00:00:00
PT,MÊDA,44,4587,2021-08-15T00:00:00
PT,TRANCOSO,45,8875,2021-08-15T00:00:00
PT,SANTA CRUZ DA GRACIOSA,48,4208,2021-08-15T00:00:00
PT,PAMPILHOSA DA SERRA,50,4037,2021-08-15T00:00:00
PT,CONDEIXA-A-NOVA,50,17733,2021-08-15T00:00:00
PT,MADALENA,51,5895,2021-08-15T00:00:00
PT,TAROUCA,51,7804,2021-08-15T00:00:00
PT,SERNANCELHE,56,5396,2021-08-15T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,57,7125,2021-08-15T00:00:00
PT,SABUGAL,57,10585,2021-08-15T00:00:00
PT,OLEIROS,60,5003,2021-08-15T00:00:00
PT,FUNDÃO,60,26495,2021-08-15T00:00:00
PT,SÃO ROQUE DO PICO,61,3266,2021-08-15T00:00:00
PT,ALVAIÁZERE,61,6597,2021-08-15T00:00:00
PT,MIRANDA DO CORVO,63,12708,2021-08-15T00:00:00
PT,ARCOS DE VALDEVEZ,63,20926,2021-08-15T00:00:00
PT,VILA VELHA DE RÓDÃO,64,3144,2021-08-15T00:00:00
PT,FORNOS DE ALGODRES,66,4528,2021-08-15T00:00:00
PT,SANTA COMBA DÃO,67,10452,2021-08-15T00:00:00
PT,LAJES DAS FLORES,68,1463,2021-08-15T00:00:00
PT,SERTÃ,69,14577,2021-08-15T00:00:00
PT,ALMEIDA,69,5830,2021-08-15T00:00:00
PT,PONTE DA BARCA,72,11180,2021-08-15T00:00:00
PT,CELORICO DA BEIRA,72,6928,2021-08-15T00:00:00
PT,AVIS,72,4247,2021-08-15T00:00:00
PT,ARRUDA DOS VINHOS,76,15412,2021-08-15T00:00:00
PT,BELMONTE,78,6398,2021-08-15T00:00:00
PT,TORRE DE MONCORVO,79,7695,2021-08-15T00:00:00
PT,BOMBARRAL,79,12558,2021-08-15T00:00:00
PT,GÓIS,80,3805,2021-08-15T00:00:00
PT,CÂMARA DE LOBOS,83,33675,2021-08-15T00:00:00
PT,MOGADOURO,84,8392,2021-08-15T00:00:00
PT,NISA,84,6061,2021-08-15T00:00:00
PT,PORTO MONIZ,87,2342,2021-08-15T00:00:00
PT,ARMAMAR,87,5769,2021-08-15T00:00:00
PT,MELGAÇO,88,8093,2021-08-15T00:00:00
PT,IDANHA-A-NOVA,88,8043,2021-08-15T00:00:00
PT,FERREIRA DO ZÊZERE,88,7959,2021-08-15T00:00:00
PT,LAMEGO,89,24895,2021-08-15T00:00:00
PT,LAJES DO PICO,89,4490,2021-08-15T00:00:00
PT,MACEDO DE CAVALEIROS,90,14516,2021-08-15T00:00:00
PT,REDONDO,95,6353,2021-08-15T00:00:00
PT,GOLEGÃ,95,5339,2021-08-15T00:00:00
PT,TÁBUA,96,11368,2021-08-15T00:00:00
PT,SÃO PEDRO DO SUL,97,15403,2021-08-15T00:00:00
PT,CARREGAL DO SAL,97,9271,2021-08-15T00:00:00
PT,VIANA DO ALENTEJO,98,5145,2021-08-15T00:00:00
PT,CANTANHEDE,100,35011,2021-08-15T00:00:00
PT,MIRA,101,11832,2021-08-15T00:00:00
PT,CADAVAL,102,13673,2021-08-15T00:00:00
PT,SABROSA,102,5918,2021-08-15T00:00:00
PT,POVOAÇÃO,102,5927,2021-08-15T00:00:00
PT,ESTARREJA,103,26006,2021-08-15T00:00:00
PT,PENAMACOR,106,4755,2021-08-15T00:00:00
PT,CARRAZEDA DE ANSIÃES,107,5666,2021-08-15T00:00:00
PT,AGUIAR DA BEIRA,108,4652,2021-08-15T00:00:00
PT,CABECEIRAS DE BASTO,109,15628,2021-08-15T00:00:00
PT,ARRONCHES,109,2820,2021-08-15T00:00:00
PT,VILA POUCA DE AGUIAR,110,11961,2021-08-15T00:00:00
PT,LOUSÃ,110,17158,2021-08-15T00:00:00
PT,MURÇA,111,5463,2021-08-15T00:00:00
PT,VILA NOVA DE CERVEIRA,112,8910,2021-08-15T00:00:00
PT,OLIVEIRA DE AZEMÉIS,113,66011,2021-08-15T00:00:00
PT,RIBEIRA BRAVA,113,12435,2021-08-15T00:00:00
PT,SEVER DO VOUGA,115,11331,2021-08-15T00:00:00
PT,TABUAÇO,116,6033,2021-08-15T00:00:00
PT,MONDIM DE BASTO,116,6946,2021-08-15T00:00:00
PT,SEIA,117,22234,2021-08-15T00:00:00
PT,RIBEIRA DE PENA,117,6016,2021-08-15T00:00:00
PT,MONÇÃO,118,17869,2021-08-15T00:00:00
PT,ARGANIL,118,11014,2021-08-15T00:00:00
PT,OLIVEIRA DE FRADES,120,9936,2021-08-15T00:00:00
PT,COVILHÃ,122,46787,2021-08-15T00:00:00
PT,CARTAXO,122,23843,2021-08-15T00:00:00
PT,TOMAR,122,36748,2021-08-15T00:00:00
PT,MOURÃO,123,2450,2021-08-15T00:00:00
PT,BARRANCOS,123,1634,2021-08-15T00:00:00
PT,ALBERGARIA-A-VELHA,123,24144,2021-08-15T00:00:00
PT,VOUZELA,125,9619,2021-08-15T00:00:00
PT,NORDESTE,125,4862,2021-08-15T00:00:00
