country,lau,cases,population,datetime
PT,VILA DO PORTO,0,5616,2021-09-04T00:00:00
PT,ALVAIÁZERE,0,6597,2021-09-04T00:00:00
PT,AVIS,0,4247,2021-09-04T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-09-04T00:00:00
PT,LAJES DAS FLORES,0,1463,2021-09-04T00:00:00
PT,VILA DE REI,0,3323,2021-09-04T00:00:00
PT,MORA,0,4138,2021-09-04T00:00:00
PT,TABUAÇO,0,6033,2021-09-04T00:00:00
PT,MADALENA,0,5895,2021-09-04T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-09-04T00:00:00
PT,POVOAÇÃO,17,5927,2021-09-04T00:00:00
PT,CARRAZEDA DE ANSIÃES,18,5666,2021-09-04T00:00:00
PT,VELAS,20,5093,2021-09-04T00:00:00
PT,SERTÃ,27,14577,2021-09-04T00:00:00
PT,FREIXO DE ESPADA À CINTA,31,3298,2021-09-04T00:00:00
PT,RIBEIRA BRAVA,32,12435,2021-09-04T00:00:00
PT,ARMAMAR,35,5769,2021-09-04T00:00:00
PT,OLEIROS,40,5003,2021-09-04T00:00:00
PT,ALANDROAL,41,4992,2021-09-04T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,42,7125,2021-09-04T00:00:00
PT,NORDESTE,42,4862,2021-09-04T00:00:00
PT,MIRA,42,11832,2021-09-04T00:00:00
PT,HORTA,42,14521,2021-09-04T00:00:00
PT,ALFÂNDEGA DA FÉ,45,4550,2021-09-04T00:00:00
PT,VILA DA PRAIA DA VITÓRIA,47,21317,2021-09-04T00:00:00
PT,CHAMUSCA,55,9197,2021-09-04T00:00:00
PT,ALPIARÇA,57,7059,2021-09-04T00:00:00
PT,GOUVEIA,57,12387,2021-09-04T00:00:00
PT,MURTOSA,58,10279,2021-09-04T00:00:00
PT,CORUCHE,58,17471,2021-09-04T00:00:00
PT,PINHEL,59,8511,2021-09-04T00:00:00
PT,PEDRÓGÃO GRANDE,59,3410,2021-09-04T00:00:00
PT,SÃO ROQUE DO PICO,61,3266,2021-09-04T00:00:00
PT,BARRANCOS,62,1634,2021-09-04T00:00:00
PT,ANGRA DO HEROÍSMO,62,33807,2021-09-04T00:00:00
PT,GAVIÃO,63,3263,2021-09-04T00:00:00
PT,LAMEGO,65,24895,2021-09-04T00:00:00
PT,CASTRO DAIRE,65,13823,2021-09-04T00:00:00
PT,TORRE DE MONCORVO,66,7695,2021-09-04T00:00:00
PT,MONFORTE,68,2975,2021-09-04T00:00:00
PT,VIDIGUEIRA,73,5510,2021-09-04T00:00:00
PT,VILA FRANCA DO CAMPO,73,11051,2021-09-04T00:00:00
PT,CASTANHEIRA DE PÊRA,78,2614,2021-09-04T00:00:00
PT,GÓIS,80,3805,2021-09-04T00:00:00
PT,SARDOAL,81,3741,2021-09-04T00:00:00
PT,NISA,84,6061,2021-09-04T00:00:00
PT,PORTO MONIZ,87,2342,2021-09-04T00:00:00
PT,OURIQUE,88,4607,2021-09-04T00:00:00
PT,LAJES DO PICO,89,4490,2021-09-04T00:00:00
PT,CALHETA [R.A. MADEIRA],92,10867,2021-09-04T00:00:00
PT,MOIMENTA DA BEIRA,93,9736,2021-09-04T00:00:00
PT,PAREDES DE COURA,94,8535,2021-09-04T00:00:00
PT,GOLEGÃ,95,5339,2021-09-04T00:00:00
PT,CRATO,98,3129,2021-09-04T00:00:00
PT,CONSTÂNCIA,99,4030,2021-09-04T00:00:00
PT,MONCHIQUE,100,5077,2021-09-04T00:00:00
PT,MEALHADA,100,19914,2021-09-04T00:00:00
PT,MANTEIGAS,100,3007,2021-09-04T00:00:00
PT,TRANCOSO,101,8875,2021-09-04T00:00:00
PT,ALMEIRIM,103,22546,2021-09-04T00:00:00
PT,CARTAXO,105,23843,2021-09-04T00:00:00
PT,VINHAIS,105,7746,2021-09-04T00:00:00
PT,PENAMACOR,106,4755,2021-09-04T00:00:00
PT,MACHICO,106,19981,2021-09-04T00:00:00
PT,ÍLHAVO,107,38699,2021-09-04T00:00:00
PT,ESTARREJA,107,26006,2021-09-04T00:00:00
PT,TOMAR,109,36748,2021-09-04T00:00:00
PT,PROENÇA-A-NOVA,110,7298,2021-09-04T00:00:00
PT,MIRANDA DO CORVO,110,12708,2021-09-04T00:00:00
PT,SEIA,113,22234,2021-09-04T00:00:00
PT,VOUZELA,114,9619,2021-09-04T00:00:00
PT,SEVER DO VOUGA,115,11331,2021-09-04T00:00:00
PT,FERREIRA DO ALENTEJO,115,7845,2021-09-04T00:00:00
PT,OLIVEIRA DO BAIRRO,117,24277,2021-09-04T00:00:00
PT,CONDEIXA-A-NOVA,117,17733,2021-09-04T00:00:00
PT,CASTELO DE PAIVA,118,15454,2021-09-04T00:00:00
PT,ABRANTES,123,35130,2021-09-04T00:00:00
PT,NELAS,123,12974,2021-09-04T00:00:00
PT,VILA NOVA DE FOZ CÔA,125,6503,2021-09-04T00:00:00
PT,VAGOS,126,22740,2021-09-04T00:00:00
PT,MESÃO FRIO,127,3964,2021-09-04T00:00:00
PT,SANTA CRUZ,127,45281,2021-09-04T00:00:00
PT,MONTEMOR-O-VELHO,127,25224,2021-09-04T00:00:00
PT,BAIÃO,129,18748,2021-09-04T00:00:00
PT,AGUIAR DA BEIRA,129,4652,2021-09-04T00:00:00
PT,ALCÁCER DO SAL,130,11659,2021-09-04T00:00:00
PT,VILA NOVA DA BARQUINHA,132,7461,2021-09-04T00:00:00
PT,SANTARÉM,133,57421,2021-09-04T00:00:00
PT,MIRANDA DO DOURO,133,6830,2021-09-04T00:00:00
PT,ANSIÃO,133,12039,2021-09-04T00:00:00
PT,RIBEIRA GRANDE,134,32811,2021-09-04T00:00:00
PT,MONTEMOR-O-NOVO,136,15647,2021-09-04T00:00:00
PT,SANTA MARTA DE PENAGUIÃO,137,6599,2021-09-04T00:00:00
PT,RIO MAIOR,138,20379,2021-09-04T00:00:00
PT,BOMBARRAL,142,12558,2021-09-04T00:00:00
PT,ALJEZUR,143,5594,2021-09-04T00:00:00
PT,SANTA COMBA DÃO,144,10452,2021-09-04T00:00:00
PT,ALCOUTIM,144,2159,2021-09-04T00:00:00
PT,AVEIRO,145,78734,2021-09-04T00:00:00
PT,CASTRO MARIM,145,6237,2021-09-04T00:00:00
PT,MURÇA,148,5463,2021-09-04T00:00:00
PT,LAGOA [R.A. AÇORES],149,14721,2021-09-04T00:00:00
PT,SERNANCELHE,149,5396,2021-09-04T00:00:00
PT,PAMPILHOSA DA SERRA,149,4037,2021-09-04T00:00:00
PT,ARRUDA DOS VINHOS,152,15412,2021-09-04T00:00:00
PT,FUNDÃO,155,26495,2021-09-04T00:00:00
PT,CÂMARA DE LOBOS,155,33675,2021-09-04T00:00:00
PT,AMARANTE,155,53193,2021-09-04T00:00:00
PT,TONDELA,156,26357,2021-09-04T00:00:00
PT,GRÂNDOLA,157,14639,2021-09-04T00:00:00
PT,ALENQUER,157,44052,2021-09-04T00:00:00
PT,CAMINHA,158,15877,2021-09-04T00:00:00
PT,LOURINHÃ,160,25855,2021-09-04T00:00:00
PT,ALVITO,162,2477,2021-09-04T00:00:00
PT,VALONGO,164,97444,2021-09-04T00:00:00
PT,ALBERGARIA-A-VELHA,165,24144,2021-09-04T00:00:00
PT,MÉRTOLA,165,6142,2021-09-04T00:00:00
PT,VILA FLOR,166,6044,2021-09-04T00:00:00
PT,TAROUCA,166,7804,2021-09-04T00:00:00
PT,LOUSÃ,168,17158,2021-09-04T00:00:00
PT,SANTA CRUZ DA GRACIOSA,168,4208,2021-09-04T00:00:00
PT,CALDAS DA RAINHA,170,51912,2021-09-04T00:00:00
PT,GONDOMAR,171,165985,2021-09-04T00:00:00
PT,SÁTÃO,172,11580,2021-09-04T00:00:00
PT,PORTALEGRE,173,22172,2021-09-04T00:00:00
PT,ELVAS,173,20528,2021-09-04T00:00:00
PT,TORRES VEDRAS,174,78530,2021-09-04T00:00:00
PT,GUARDA,174,38969,2021-09-04T00:00:00
PT,PONTA DO SOL,175,8593,2021-09-04T00:00:00
PT,FORNOS DE ALGODRES,176,4528,2021-09-04T00:00:00
PT,MARCO DE CANAVESES,178,51496,2021-09-04T00:00:00
PT,MAÇÃO,178,6267,2021-09-04T00:00:00
PT,FIGUEIRÓ DOS VINHOS,180,5568,2021-09-04T00:00:00
PT,PONTA DELGADA,181,67935,2021-09-04T00:00:00
PT,ARRONCHES,181,2820,2021-09-04T00:00:00
PT,OVAR,182,54260,2021-09-04T00:00:00
PT,ÓBIDOS,183,11850,2021-09-04T00:00:00
PT,SANTA MARIA DA FEIRA,183,138636,2021-09-04T00:00:00
PT,SALVATERRA DE MAGOS,184,21295,2021-09-04T00:00:00
PT,MONTIJO,188,57614,2021-09-04T00:00:00
PT,VILA NOVA DE GAIA,189,300472,2021-09-04T00:00:00
PT,CADAVAL,189,13673,2021-09-04T00:00:00
PT,ALIJÓ,190,10625,2021-09-04T00:00:00
PT,PENACOVA,191,13694,2021-09-04T00:00:00
PT,COIMBRA,192,134166,2021-09-04T00:00:00
PT,TROFA,192,38418,2021-09-04T00:00:00
PT,AZAMBUJA,193,22716,2021-09-04T00:00:00
PT,TORRES NOVAS,194,34933,2021-09-04T00:00:00
PT,ODEMIRA,195,24717,2021-09-04T00:00:00
PT,ALMODÔVAR,195,6725,2021-09-04T00:00:00
PT,ARCOS DE VALDEVEZ,197,20926,2021-09-04T00:00:00
PT,ÁGUEDA,198,46075,2021-09-04T00:00:00
PT,SOBRAL DE MONTE AGRAÇO,203,10651,2021-09-04T00:00:00
PT,PALMELA,203,64269,2021-09-04T00:00:00
PT,OLIVEIRA DO HOSPITAL,203,19253,2021-09-04T00:00:00
PT,MORTÁGUA,204,8803,2021-09-04T00:00:00
PT,SETÚBAL,205,115126,2021-09-04T00:00:00
PT,CINFÃES,206,18244,2021-09-04T00:00:00
PT,SEIXAL,206,167752,2021-09-04T00:00:00
PT,LOURES,211,213687,2021-09-04T00:00:00
PT,VILA FRANCA DE XIRA,211,141957,2021-09-04T00:00:00
PT,VALENÇA,212,13290,2021-09-04T00:00:00
PT,CORVO,213,464,2021-09-04T00:00:00
PT,SÃO VICENTE,215,5143,2021-09-04T00:00:00
PT,MACEDO DE CAVALEIROS,215,14516,2021-09-04T00:00:00
PT,FUNCHAL,215,104024,2021-09-04T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,215,5584,2021-09-04T00:00:00
PT,BARREIRO,215,75147,2021-09-04T00:00:00
PT,SANTO TIRSO,216,68055,2021-09-04T00:00:00
PT,SABUGAL,219,10585,2021-09-04T00:00:00
PT,MOITA,220,64407,2021-09-04T00:00:00
PT,MATOSINHOS,222,175357,2021-09-04T00:00:00
PT,SINTRA,223,391402,2021-09-04T00:00:00
PT,MAIA,224,138971,2021-09-04T00:00:00
PT,LOUSADA,225,46755,2021-09-04T00:00:00
PT,ALCOCHETE,226,19787,2021-09-04T00:00:00
PT,ODIVELAS,226,161774,2021-09-04T00:00:00
PT,PONTE DE SOR,229,14994,2021-09-04T00:00:00
PT,ESTREMOZ,230,12728,2021-09-04T00:00:00
PT,PONTE DE LIMA,231,41315,2021-09-04T00:00:00
PT,SANTIAGO DO CACÉM,234,28791,2021-09-04T00:00:00
PT,PESO DA RÉGUA,236,15773,2021-09-04T00:00:00
PT,ALCOBAÇA,238,53555,2021-09-04T00:00:00
PT,IDANHA-A-NOVA,240,8043,2021-09-04T00:00:00
PT,MOGADOURO,241,8392,2021-09-04T00:00:00
PT,CASTELO DE VIDE,242,2919,2021-09-04T00:00:00
PT,VIANA DO CASTELO,243,84417,2021-09-04T00:00:00
PT,PAÇOS DE FERREIRA,244,56728,2021-09-04T00:00:00
PT,OEIRAS,245,177408,2021-09-04T00:00:00
PT,ESPINHO,248,29516,2021-09-04T00:00:00
PT,MELGAÇO,250,8093,2021-09-04T00:00:00
PT,VILA NOVA DE POIARES,259,6939,2021-09-04T00:00:00
PT,VILA REAL,261,49962,2021-09-04T00:00:00
PT,ANADIA,263,27258,2021-09-04T00:00:00
PT,VILA REAL DE SANTO ANTÓNIO,263,18749,2021-09-04T00:00:00
PT,MANGUALDE,264,18510,2021-09-04T00:00:00
PT,ENTRONCAMENTO,265,21558,2021-09-04T00:00:00
PT,AMADORA,266,184106,2021-09-04T00:00:00
PT,PENALVA DO CASTELO,266,7115,2021-09-04T00:00:00
PT,FIGUEIRA DA FOZ,266,58747,2021-09-04T00:00:00
PT,FELGUEIRAS,267,56422,2021-09-04T00:00:00
PT,OLIVEIRA DE AZEMÉIS,268,66011,2021-09-04T00:00:00
PT,SOURE,270,17120,2021-09-04T00:00:00
PT,CANTANHEDE,270,35011,2021-09-04T00:00:00
PT,REDONDO,271,6353,2021-09-04T00:00:00
PT,ALMEIDA,277,5830,2021-09-04T00:00:00
PT,VILA NOVA DE PAIVA,277,4687,2021-09-04T00:00:00
PT,VIMIOSO,278,4023,2021-09-04T00:00:00
PT,PENAFIEL,278,69772,2021-09-04T00:00:00
PT,VILA NOVA DE CERVEIRA,281,8910,2021-09-04T00:00:00
PT,VILA VELHA DE RÓDÃO,286,3144,2021-09-04T00:00:00
PT,SESIMBRA,291,51858,2021-09-04T00:00:00
PT,PAREDES,292,86067,2021-09-04T00:00:00
PT,CASCAIS,294,213608,2021-09-04T00:00:00
PT,VIANA DO ALENTEJO,294,5145,2021-09-04T00:00:00
PT,MAFRA,295,84816,2021-09-04T00:00:00
PT,ALJUSTREL,295,8247,2021-09-04T00:00:00
PT,ALMADA,301,169039,2021-09-04T00:00:00
PT,FERREIRA DO ZÊZERE,302,7959,2021-09-04T00:00:00
PT,CELORICO DE BASTO,302,19040,2021-09-04T00:00:00
PT,VILA DO CONDE,308,79899,2021-09-04T00:00:00
PT,CUBA,308,4595,2021-09-04T00:00:00
PT,PONTE DA BARCA,315,11180,2021-09-04T00:00:00
PT,CELORICO DA BEIRA,317,6928,2021-09-04T00:00:00
PT,OLIVEIRA DE FRADES,320,9936,2021-09-04T00:00:00
PT,CASTELO BRANCO,321,51987,2021-09-04T00:00:00
PT,PORTO,323,216606,2021-09-04T00:00:00
PT,OURÉM,325,44044,2021-09-04T00:00:00
