country,lau,cases,population,datetime
PT,CORVO,638,464,2022-02-14T00:00:00
PT,BARRANCOS,1356,1634,2022-02-14T00:00:00
PT,MÉRTOLA,1372,6142,2022-02-14T00:00:00
PT,CALHETA [R.A. AÇORES],1456,3184,2022-02-14T00:00:00
PT,MORA,1660,4138,2022-02-14T00:00:00
PT,SERNANCELHE,1953,5396,2022-02-14T00:00:00
PT,PENAMACOR,1969,4755,2022-02-14T00:00:00
PT,PAMPILHOSA DA SERRA,2009,4037,2022-02-14T00:00:00
PT,PENEDONO,2022,2591,2022-02-14T00:00:00
PT,PORTO SANTO,2155,5202,2022-02-14T00:00:00
PT,HORTA,2306,14521,2022-02-14T00:00:00
PT,IDANHA-A-NOVA,2385,8043,2022-02-14T00:00:00
PT,ALANDROAL,2391,4992,2022-02-14T00:00:00
PT,PORTO MONIZ,2422,2342,2022-02-14T00:00:00
PT,MURÇA,2500,5463,2022-02-14T00:00:00
PT,VIMIOSO,2653,4023,2022-02-14T00:00:00
PT,MELGAÇO,2665,8093,2022-02-14T00:00:00
PT,SÃO VICENTE,2719,5143,2022-02-14T00:00:00
PT,LAJES DO PICO,2727,4490,2022-02-14T00:00:00
PT,MOGADOURO,2740,8392,2022-02-14T00:00:00
PT,FREIXO DE ESPADA À CINTA,2779,3298,2022-02-14T00:00:00
PT,AMADORA,2791,184106,2022-02-14T00:00:00
PT,CASTANHEIRA DE PÊRA,2794,2614,2022-02-14T00:00:00
PT,MIRANDA DO DOURO,2883,6830,2022-02-14T00:00:00
PT,SABUGAL,2926,10585,2022-02-14T00:00:00
PT,LAJES DAS FLORES,2941,1463,2022-02-14T00:00:00
PT,SÃO ROQUE DO PICO,2991,3266,2022-02-14T00:00:00
PT,MONTALEGRE,2995,8997,2022-02-14T00:00:00
PT,CHAMUSCA,3000,9197,2022-02-14T00:00:00
PT,REGUENGOS DE MONSARAZ,3102,10015,2022-02-14T00:00:00
PT,VINHAIS,3128,7746,2022-02-14T00:00:00
PT,PONTE DE SOR,3153,14994,2022-02-14T00:00:00
PT,ALVITO,3160,2477,2022-02-14T00:00:00
PT,MOURÃO,3206,2450,2022-02-14T00:00:00
PT,SANTANA,3264,6711,2022-02-14T00:00:00
PT,CORUCHE,3363,17471,2022-02-14T00:00:00
PT,SANTA CRUZ DAS FLORES,3372,2165,2022-02-14T00:00:00
PT,TORRE DE MONCORVO,3392,7695,2022-02-14T00:00:00
PT,MACEDO DE CAVALEIROS,3398,14516,2022-02-14T00:00:00
PT,SARDOAL,3417,3741,2022-02-14T00:00:00
PT,SOUSEL,3420,4412,2022-02-14T00:00:00
PT,SERPA,3435,14304,2022-02-14T00:00:00
PT,TRANCOSO,3439,8875,2022-02-14T00:00:00
PT,ESTREMOZ,3452,12728,2022-02-14T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,3454,5584,2022-02-14T00:00:00
PT,SANTA CRUZ,3461,45281,2022-02-14T00:00:00
PT,CASTELO DE VIDE,3461,2919,2022-02-14T00:00:00
PT,VILA NOVA DE FOZ CÔA,3519,6503,2022-02-14T00:00:00
PT,MOIMENTA DA BEIRA,3521,9736,2022-02-14T00:00:00
PT,ALPIARÇA,3522,7059,2022-02-14T00:00:00
PT,VILA VELHA DE RÓDÃO,3533,3144,2022-02-14T00:00:00
PT,ALTER DO CHÃO,3571,3165,2022-02-14T00:00:00
PT,PEDRÓGÃO GRANDE,3572,3410,2022-02-14T00:00:00
PT,RIBEIRA DE PENA,3591,6016,2022-02-14T00:00:00
PT,REDONDO,3596,6353,2022-02-14T00:00:00
PT,CASTRO MARIM,3614,6237,2022-02-14T00:00:00
PT,MIRANDELA,3618,21754,2022-02-14T00:00:00
PT,CRATO,3630,3129,2022-02-14T00:00:00
PT,MAÇÃO,3633,6267,2022-02-14T00:00:00
PT,FUNCHAL,3636,104024,2022-02-14T00:00:00
