country,lau,cases,population,datetime
PT,VOUZELA,0,9619,2021-05-20T00:00:00
PT,ESTREMOZ,0,12728,2021-05-20T00:00:00
PT,FIGUEIRA DE CASTELO RODRIGO,0,5584,2021-05-20T00:00:00
PT,FIGUEIRÓ DOS VINHOS,0,5568,2021-05-20T00:00:00
PT,FRONTEIRA,0,2974,2021-05-20T00:00:00
PT,FUNDÃO,0,26495,2021-05-20T00:00:00
PT,GAVIÃO,0,3263,2021-05-20T00:00:00
PT,GÓIS,0,3805,2021-05-20T00:00:00
PT,HORTA,0,14521,2021-05-20T00:00:00
PT,LAJES DO PICO,0,4490,2021-05-20T00:00:00
PT,MAÇÃO,0,6267,2021-05-20T00:00:00
PT,MADALENA,0,5895,2021-05-20T00:00:00
PT,MANTEIGAS,0,3007,2021-05-20T00:00:00
PT,MARVÃO,0,3005,2021-05-20T00:00:00
PT,MÊDA,0,4587,2021-05-20T00:00:00
PT,MÉRTOLA,0,6142,2021-05-20T00:00:00
PT,MIRANDA DO DOURO,0,6830,2021-05-20T00:00:00
PT,MONCHIQUE,0,5077,2021-05-20T00:00:00
PT,CUBA,0,4595,2021-05-20T00:00:00
PT,CRATO,0,3129,2021-05-20T00:00:00
PT,CORVO,0,464,2021-05-20T00:00:00
PT,CONSTÂNCIA,0,4030,2021-05-20T00:00:00
PT,ALCOUTIM,0,2159,2021-05-20T00:00:00
PT,ALFÂNDEGA DA FÉ,0,4550,2021-05-20T00:00:00
PT,ALTER DO CHÃO,0,3165,2021-05-20T00:00:00
PT,ALVITO,0,2477,2021-05-20T00:00:00
PT,ANSIÃO,0,12039,2021-05-20T00:00:00
PT,ARMAMAR,0,5769,2021-05-20T00:00:00
PT,ARRAIOLOS,0,6928,2021-05-20T00:00:00
PT,AVIS,0,4247,2021-05-20T00:00:00
PT,MONFORTE,0,2975,2021-05-20T00:00:00
PT,BARRANCOS,0,1634,2021-05-20T00:00:00
PT,BORBA,0,6736,2021-05-20T00:00:00
PT,BOTICAS,0,4998,2021-05-20T00:00:00
PT,CALHETA [R.A. MADEIRA],0,10867,2021-05-20T00:00:00
PT,CALHETA [R.A. AÇORES],0,3184,2021-05-20T00:00:00
PT,CASTELO DE VIDE,0,2919,2021-05-20T00:00:00
PT,CASTRO MARIM,0,6237,2021-05-20T00:00:00
PT,CASTRO VERDE,0,6949,2021-05-20T00:00:00
PT,CELORICO DA BEIRA,0,6928,2021-05-20T00:00:00
PT,BOMBARRAL,0,12558,2021-05-20T00:00:00
PT,MONTEMOR-O-NOVO,0,15647,2021-05-20T00:00:00
PT,ARRONCHES,0,2820,2021-05-20T00:00:00
PT,MOURÃO,0,2450,2021-05-20T00:00:00
PT,SANTANA,0,6711,2021-05-20T00:00:00
PT,SÃO JOÃO DA PESQUEIRA,0,7125,2021-05-20T00:00:00
PT,SÃO ROQUE DO PICO,0,3266,2021-05-20T00:00:00
PT,SARDOAL,0,3741,2021-05-20T00:00:00
PT,SERNANCELHE,0,5396,2021-05-20T00:00:00
PT,SOBRAL DE MONTE AGRAÇO,0,10651,2021-05-20T00:00:00
PT,SOUSEL,0,4412,2021-05-20T00:00:00
PT,TERRAS DE BOURO,0,6361,2021-05-20T00:00:00
PT,SANTA CRUZ DAS FLORES,0,2165,2021-05-20T00:00:00
PT,TONDELA,0,26357,2021-05-20T00:00:00
PT,TRANCOSO,0,8875,2021-05-20T00:00:00
PT,VELAS,0,5093,2021-05-20T00:00:00
PT,VIANA DO ALENTEJO,0,5145,2021-05-20T00:00:00
PT,VILA DE REI,0,3323,2021-05-20T00:00:00
PT,VILA FLOR,0,6044,2021-05-20T00:00:00
PT,VILA VELHA DE RÓDÃO,0,3144,2021-05-20T00:00:00
PT,VILA VIÇOSA,0,7656,2021-05-20T00:00:00
PT,MORA,0,4138,2021-05-20T00:00:00
PT,TORRE DE MONCORVO,0,7695,2021-05-20T00:00:00
PT,SANTA CRUZ DA GRACIOSA,0,4208,2021-05-20T00:00:00
PT,VIMIOSO,0,4023,2021-05-20T00:00:00
PT,SABROSA,0,5918,2021-05-20T00:00:00
PT,NISA,0,6061,2021-05-20T00:00:00
PT,OLEIROS,0,5003,2021-05-20T00:00:00
PT,OLIVEIRA DE FRADES,0,9936,2021-05-20T00:00:00
PT,MURTOSA,0,10279,2021-05-20T00:00:00
PT,PENALVA DO CASTELO,0,7115,2021-05-20T00:00:00
PT,PENAMACOR,0,4755,2021-05-20T00:00:00
