country,nuts_2,nuts_3,lau,cases,population,datetime
PT,Norte,BRAGA,VILA NOVA DE FAMALICÃO,1658,131676,2021-02-01T00:00:00
PT,Centro,COIMBRA,OLIVEIRA DO HOSPITAL,1667,19253,2021-02-01T00:00:00
PT,Norte,BRAGA,ESPOSENDE,1671,34177,2021-02-01T00:00:00
PT,Centro,CASTELO BRANCO,COVILHÃ,1680,46787,2021-02-01T00:00:00
PT,Centro,COIMBRA,PENELA,1686,5397,2021-02-01T00:00:00
PT,Alentejo,PORTALEGRE,GAVIÃO,1686,3263,2021-02-01T00:00:00
PT,Centro,CASTELO BRANCO,FUNDÃO,1698,26495,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,OEIRAS,1724,177408,2021-02-01T00:00:00
PT,Centro,AVEIRO,ÁGUEDA,1732,46075,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SEIXAL,1732,167752,2021-02-01T00:00:00
PT,Centro,LEIRIA,POMBAL,1735,51461,2021-02-01T00:00:00
PT,Centro,CASTELO BRANCO,PENAMACOR,1746,4755,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,SOBRAL DE MONTE AGRAÇO,1746,10651,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALMEIRIM,1748,22546,2021-02-01T00:00:00
PT,Alentejo,BEJA,BEJA,1757,33579,2021-02-01T00:00:00
PT,Centro,LEIRIA,FIGUEIRÓ DOS VINHOS,1760,5568,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LEIRIA,NAZARÉ,1765,14165,2021-02-01T00:00:00
PT,Norte,VISEU,LAMEGO,1767,24895,2021-02-01T00:00:00
PT,Centro,CASTELO BRANCO,CASTELO BRANCO,1777,51987,2021-02-01T00:00:00
PT,Norte,PORTO,VILA DO CONDE,1784,79899,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,SALVATERRA DE MAGOS,1784,21295,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SESIMBRA,1786,51858,2021-02-01T00:00:00
PT,Norte,BRAGANÇA,MIRANDELA,1788,21754,2021-02-01T00:00:00
PT,Centro,AVEIRO,OVAR,1801,54260,2021-02-01T00:00:00
PT,Norte,VIANA DO CASTELO,VALENÇA,1806,13290,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,TORRES VEDRAS,1808,78530,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,ALMADA,1810,169039,2021-02-01T00:00:00
PT,Centro,GUARDA,GUARDA,1812,38969,2021-02-01T00:00:00
PT,Alentejo,BEJA,ALJUSTREL,1819,8247,2021-02-01T00:00:00
PT,Norte,BRAGA,PÓVOA DE LANHOSO,1828,21499,2021-02-01T00:00:00
PT,Alentejo,ÉVORA,ARRAIOLOS,1833,6928,2021-02-01T00:00:00
PT,Norte,BRAGA,CELORICO DE BASTO,1843,19040,2021-02-01T00:00:00
PT,Centro,VISEU,MANGUALDE,1848,18510,2021-02-01T00:00:00
PT,Norte,BRAGA,VILA VERDE,1850,46911,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,OURÉM,1862,44044,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,AMADORA,1866,184106,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,BENAVENTE,1872,30602,2021-02-01T00:00:00
PT,Centro,COIMBRA,CONDEIXA-A-NOVA,1895,17733,2021-02-01T00:00:00
PT,Centro,LEIRIA,PORTO DE MÓS,1916,23275,2021-02-01T00:00:00
PT,Alentejo,ÉVORA,VIANA DO ALENTEJO,1924,5145,2021-02-01T00:00:00
PT,Norte,AVEIRO,VALE DE CAMBRA,1937,21327,2021-02-01T00:00:00
PT,Norte,PORTO,PÓVOA DE VARZIM,1942,62784,2021-02-01T00:00:00
PT,Norte,VILA REAL,RIBEIRA DE PENA,1945,6016,2021-02-01T00:00:00
PT,Alentejo,ÉVORA,BORBA,1960,6736,2021-02-01T00:00:00
PT,Norte,BRAGANÇA,MIRANDA DO DOURO,1962,6830,2021-02-01T00:00:00
PT,Alentejo,ÉVORA,ALANDROAL,1963,4992,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LISBOA,1965,509515,2021-02-01T00:00:00
PT,Alentejo,ÉVORA,MONTEMOR-O-NOVO,1975,15647,2021-02-01T00:00:00
PT,Alentejo,ÉVORA,REGUENGOS DE MONSARAZ,1977,10015,2021-02-01T00:00:00
PT,Centro,VISEU,NELAS,1981,12974,2021-02-01T00:00:00
PT,Centro,VISEU,TONDELA,1992,26357,2021-02-01T00:00:00
PT,Norte,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,1998,8910,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ODIVELAS,2003,161774,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,PALMELA,2003,64269,2021-02-01T00:00:00
PT,Centro,COIMBRA,MIRANDA DO CORVO,2014,12708,2021-02-01T00:00:00
PT,Norte,BRAGA,BARCELOS,2015,116187,2021-02-01T00:00:00
PT,Alentejo,BEJA,MOURA,2034,13718,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,LOURES,2038,213687,2021-02-01T00:00:00
PT,Norte,BRAGA,VIEIRA DO MINHO,2044,11842,2021-02-01T00:00:00
PT,Centro,COIMBRA,PAMPILHOSA DA SERRA,2081,4037,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,SINTRA,2081,391402,2021-02-01T00:00:00
PT,Norte,BRAGANÇA,VINHAIS,2091,7746,2021-02-01T00:00:00
PT,Centro,GUARDA,TRANCOSO,2096,8875,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,MAFRA,2101,84816,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,ARRUDA DOS VINHOS,2102,15412,2021-02-01T00:00:00
PT,Norte,BRAGANÇA,VILA FLOR,2118,6044,2021-02-01T00:00:00
PT,Centro,GUARDA,VILA NOVA DE FOZ CÔA,2137,6503,2021-02-01T00:00:00
PT,Algarve,FARO,VILA REAL DE SANTO ANTÓNIO,2139,18749,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,LISBOA,VILA FRANCA DE XIRA,2141,141957,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,TOMAR,2147,36748,2021-02-01T00:00:00
PT,Centro,COIMBRA,ARGANIL,2152,11014,2021-02-01T00:00:00
PT,Norte,VILA REAL,MURÇA,2178,5463,2021-02-01T00:00:00
PT,Centro,VISEU,SÃO PEDRO DO SUL,2220,15403,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,ALCANENA,2233,12809,2021-02-01T00:00:00
PT,Centro,VISEU,VISEU,2270,97249,2021-02-01T00:00:00
PT,Centro,GUARDA,PINHEL,2279,8511,2021-02-01T00:00:00
PT,Alentejo,ÉVORA,ESTREMOZ,2286,12728,2021-02-01T00:00:00
PT,Centro,AVEIRO,MEALHADA,2295,19914,2021-02-01T00:00:00
PT,Centro,COIMBRA,COIMBRA,2302,134166,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,FERREIRA DO ZÊZERE,2337,7959,2021-02-01T00:00:00
PT,Norte,VIANA DO CASTELO,PONTE DE LIMA,2345,41315,2021-02-01T00:00:00
PT,Alentejo,SETÚBAL,ALCÁCER DO SAL,2384,11659,2021-02-01T00:00:00
PT,Centro,VISEU,CASTRO DAIRE,2402,13823,2021-02-01T00:00:00
PT,Centro,AVEIRO,SEVER DO VOUGA,2445,11331,2021-02-01T00:00:00
PT,Alentejo,PORTALEGRE,PONTE DE SOR,2461,14994,2021-02-01T00:00:00
PT,Centro,GUARDA,MANTEIGAS,2494,3007,2021-02-01T00:00:00
PT,Alentejo,PORTALEGRE,ARRONCHES,2553,2820,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SETÚBAL,SETÚBAL,2575,115126,2021-02-01T00:00:00
PT,Centro,LEIRIA,ALVAIÁZERE,2577,6597,2021-02-01T00:00:00
PT,Norte,BRAGANÇA,MOGADOURO,2586,8392,2021-02-01T00:00:00
PT,Lisboa e Vale do Tejo,SANTARÉM,RIO MAIOR,2611,20379,2021-02-01T00:00:00
PT,Alentejo,PORTALEGRE,CAMPO MAIOR,2616,7874,2021-02-01T00:00:00
PT,Alentejo,ÉVORA,REDONDO,2644,6353,2021-02-01T00:00:00
PT,Norte,VISEU,ARMAMAR,2704,5769,2021-02-01T00:00:00
PT,Centro,LEIRIA,ANSIÃO,2758,12039,2021-02-01T00:00:00
PT,Centro,VISEU,VILA NOVA DE PAIVA,2774,4687,2021-02-01T00:00:00
PT,Centro,VISEU,OLIVEIRA DE FRADES,2778,9936,2021-02-01T00:00:00
PT,Norte,VISEU,TAROUCA,2781,7804,2021-02-01T00:00:00
PT,Centro,GUARDA,FORNOS DE ALGODRES,2783,4528,2021-02-01T00:00:00
PT,Algarve,FARO,CASTRO MARIM,2822,6237,2021-02-01T00:00:00
PT,Centro,COIMBRA,PENACOVA,2892,13694,2021-02-01T00:00:00
PT,Norte,VISEU,MOIMENTA DA BEIRA,2907,9736,2021-02-01T00:00:00
PT,Alentejo,BEJA,CUBA,2938,4595,2021-02-01T00:00:00
PT,Norte,VIANA DO CASTELO,ARCOS DE VALDEVEZ,2953,20926,2021-02-01T00:00:00
PT,Norte,VIANA DO CASTELO,PONTE DA BARCA,3077,11180,2021-02-01T00:00:00
PT,Norte,VIANA DO CASTELO,CAMINHA,3105,15877,2021-02-01T00:00:00
PT,Centro,GUARDA,MÊDA,3118,4587,2021-02-01T00:00:00
PT,Centro,VISEU,SÁTÃO,3126,11580,2021-02-01T00:00:00
PT,Centro,GUARDA,FIGUEIRA DE CASTELO RODRIGO,3223,5584,2021-02-01T00:00:00
PT,Norte,VIANA DO CASTELO,PAREDES DE COURA,3234,8535,2021-02-01T00:00:00
PT,Norte,VIANA DO CASTELO,MELGAÇO,3262,8093,2021-02-01T00:00:00
PT,Centro,VISEU,VOUZELA,3275,9619,2021-02-01T00:00:00
PT,Norte,VILA REAL,BOTICAS,3361,4998,2021-02-01T00:00:00
PT,Centro,VISEU,PENALVA DO CASTELO,3472,7115,2021-02-01T00:00:00
PT,Norte,VISEU,SÃO JOÃO DA PESQUEIRA,3607,7125,2021-02-01T00:00:00
PT,Centro,GUARDA,ALMEIDA,3671,5830,2021-02-01T00:00:00
PT,Norte,BRAGANÇA,ALFÂNDEGA DA FÉ,3714,4550,2021-02-01T00:00:00
PT,Centro,COIMBRA,GÓIS,3758,3805,2021-02-01T00:00:00
PT,Centro,COIMBRA,TÁBUA,4029,11368,2021-02-01T00:00:00
PT,Norte,VISEU,SERNANCELHE,5801,5396,2021-02-01T00:00:00
PT,Centro,GUARDA,AGUIAR DA BEIRA,6363,4652,2021-02-01T00:00:00
PT,Alentejo,PORTALEGRE,CASTELO DE VIDE,6646,2919,2021-02-01T00:00:00
PT,Norte,VISEU,PENEDONO,7487,2591,2021-02-01T00:00:00
