country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,683,0.87,80,1412,118,2944,2021-05-09T00:00:00
PL,opolskie,68337,1.18,1935,1389,125,3565,2021-05-09T00:00:00
PL,lubelskie,124127,0.84,4257,2079,192,6348,2021-05-09T00:00:00
PL,zachodniopomorskie,127479,1.13,2702,2112,206,6042,2021-05-09T00:00:00
PL,kujawsko-pomorskie,178815,0.94,4552,2045,204,5456,2021-05-09T00:00:00
PL,pomorskie,189786,0.92,4234,3812,239,7497,2021-05-09T00:00:00
PL,łódzkie,2164,1.21,133,3788,318,8931,2021-05-09T00:00:00
PL,małopolskie,2042,0.92,169,4977,351,10163,2021-05-09T00:00:00
PL,dolnośląskie,2626,1.12,159,2940,345,11497,2021-05-09T00:00:00
PL,wielkopolskie,280593,1.43,6898,4131,522,13521,2021-05-09T00:00:00
PL,śląskie,3923,1.13,305,5294,553,14636,2021-05-09T00:00:00
PL,mazowieckie,390821,0.97,8893,8448,597,21553,2021-05-09T00:00:00
PL,warmińsko-mazurskie,702,0.44,45,1421,72,3028,2021-05-09T00:00:00
PL,podlaskie,68722,0.65,2050,948,80,2385,2021-05-09T00:00:00
PL,podkarpackie,125495,0.44,4245,2269,101,3795,2021-05-09T00:00:00
PL,lubuskie,73118,0.96,1916,1249,100,3069,2021-05-09T00:00:00
