country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podlaskie,71501,0.89,2169,1259,118,3770,2021-10-01T00:00:00
PL,zachodniopomorskie,131759,0.62,2956,2056,121,3940,2021-10-01T00:00:00
PL,lubuskie,74512,0.14,2059,993,16,2073,2021-10-01T00:00:00
PL,opolskie,70509,0.18,2064,917,25,1767,2021-10-01T00:00:00
PL,świętokrzyskie,2444,0.15,380,1128,25,1222,2021-10-01T00:00:00
PL,mazowieckie,401091,0.42,9501,6236,258,24435,2021-10-01T00:00:00
PL,lubelskie,130541,1.3,4580,2969,297,8653,2021-10-01T00:00:00
PL,kujawsko-pomorskie,182165,0.18,4815,1879,43,2613,2021-10-01T00:00:00
PL,warmińsko-mazurskie,2942,0.34,227,1434,50,1900,2021-10-01T00:00:00
PL,pomorskie,194011,0.23,4509,2485,59,5015,2021-10-01T00:00:00
PL,łódzkie,7724,0.27,545,2933,78,6176,2021-10-01T00:00:00
PL,śląskie,11831,0.15,1300,4358,82,5208,2021-10-01T00:00:00
PL,wielkopolskie,287406,0.2,7402,2718,73,6375,2021-10-01T00:00:00
PL,dolnośląskie,8768,0.25,603,2696,84,6203,2021-10-01T00:00:00
PL,podkarpackie,128514,0.34,4489,2580,93,3248,2021-10-01T00:00:00
PL,małopolskie,8209,0.28,636,3399,109,5090,2021-10-01T00:00:00
