country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,wielkopolskie,284310,0.33,7172,4635,134,8797,2021-05-25T00:00:00
PL,śląskie,8346,0.27,947,6311,171,7585,2021-05-25T00:00:00
PL,mazowieckie,395178,0.25,9202,8728,183,17907,2021-05-25T00:00:00
PL,podkarpackie,126275,0.07,4367,3045,18,2101,2021-05-25T00:00:00
PL,lubuskie,73820,0.22,2002,1661,26,1810,2021-05-25T00:00:00
PL,podlaskie,69573,0.19,2099,1553,28,1656,2021-05-25T00:00:00
PL,opolskie,69515,0.28,2006,1774,41,2438,2021-05-25T00:00:00
PL,świętokrzyskie,1578,0.23,241,1638,34,1727,2021-05-25T00:00:00
PL,pomorskie,191876,0.13,4398,3721,38,5061,2021-05-25T00:00:00
PL,warmińsko-mazurskie,1633,0.22,143,1986,46,1862,2021-05-25T00:00:00
PL,kujawsko-pomorskie,180608,0.25,4694,3045,57,3127,2021-05-25T00:00:00
PL,małopolskie,4623,0.19,415,4985,73,5584,2021-05-25T00:00:00
PL,lubelskie,126074,0.33,4395,2885,85,4193,2021-05-25T00:00:00
PL,zachodniopomorskie,129343,0.43,2833,3136,90,3895,2021-05-25T00:00:00
PL,łódzkie,4953,0.34,350,4610,125,6855,2021-05-25T00:00:00
PL,dolnośląskie,5895,0.31,408,4604,109,6975,2021-05-25T00:00:00
