country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,wielkopolskie,139974,3.29,3191,5235,1365,18128,2021-01-09T00:00:00
PL,mazowieckie,167368,2.46,3640,7310,1458,28601,2021-01-09T00:00:00
PL,świętokrzyskie,2079,1.25,97,1562,192,2531,2021-01-09T00:00:00
PL,opolskie,38016,1.99,1108,1280,219,3342,2021-01-09T00:00:00
PL,podkarpackie,62361,1.37,1930,2498,342,4498,2021-01-09T00:00:00
PL,lubuskie,33228,2.9,732,1678,384,5060,2021-01-09T00:00:00
PL,podlaskie,36386,2.53,913,1435,335,4613,2021-01-09T00:00:00
PL,małopolskie,5417,1.22,216,3335,454,7765,2021-01-09T00:00:00
PL,lubelskie,69076,2.43,2006,2451,578,7054,2021-01-09T00:00:00
PL,dolnośląskie,7614,1.77,275,3471,565,10577,2021-01-09T00:00:00
PL,łódzkie,9849,2.87,420,4098,788,10611,2021-01-09T00:00:00
PL,śląskie,11909,1.85,424,4890,888,13229,2021-01-09T00:00:00
PL,zachodniopomorskie,68595,4.98,1158,3304,1098,12852,2021-01-09T00:00:00
PL,kujawsko-pomorskie,92593,4.28,1746,4241,1037,14241,2021-01-09T00:00:00
PL,warmińsko-mazurskie,10365,6.53,269,2630,976,10234,2021-01-09T00:00:00
PL,pomorskie,89378,4.16,1723,4597,1021,15130,2021-01-09T00:00:00
