country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,40721,1.48,1186,1049,158,3941,2021-01-29T00:00:00
PL,lubuskie,36861,1.69,951,1136,185,4798,2021-01-29T00:00:00
PL,podkarpackie,65988,1.04,2146,1789,265,5533,2021-01-29T00:00:00
PL,małopolskie,10752,0.73,490,2613,273,8568,2021-01-29T00:00:00
PL,podlaskie,40453,2.16,1071,1247,272,5478,2021-01-29T00:00:00
PL,lubelskie,75211,1.26,2420,2624,297,7685,2021-01-29T00:00:00
PL,łódzkie,16932,1.26,888,2517,342,11254,2021-01-29T00:00:00
PL,dolnośląskie,14859,1.33,564,3625,447,11867,2021-01-29T00:00:00
PL,zachodniopomorskie,78294,2.43,1501,2125,432,10714,2021-01-29T00:00:00
PL,śląskie,21784,0.95,903,4120,489,13345,2021-01-29T00:00:00
PL,warmińsko-mazurskie,18324,3.11,619,1869,465,9406,2021-01-29T00:00:00
PL,kujawsko-pomorskie,104484,2.42,2246,3043,594,12519,2021-01-29T00:00:00
PL,pomorskie,101685,2.37,2145,3000,603,15483,2021-01-29T00:00:00
PL,wielkopolskie,152837,1.87,3860,3983,713,18361,2021-01-29T00:00:00
PL,świętokrzyskie,4250,0.76,231,1267,119,2693,2021-01-29T00:00:00
PL,mazowieckie,184391,1.79,4387,7269,1131,36021,2021-01-29T00:00:00
