country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,łódzkie,33191,4.17,1422,4568,1070,13424,2021-03-10T00:00:00
PL,dolnośląskie,35140,3.61,1052,4229,1141,16734,2021-03-10T00:00:00
PL,pomorskie,130976,5.14,2921,4570,1269,22193,2021-03-10T00:00:00
PL,warmińsko-mazurskie,41894,8.95,1019,3484,1375,14049,2021-03-10T00:00:00
PL,wielkopolskie,178048,3.88,4646,5297,1429,20654,2021-03-10T00:00:00
PL,małopolskie,30263,4.38,947,4971,1557,17521,2021-03-10T00:00:00
PL,śląskie,54038,5.44,1750,8278,2603,25686,2021-03-10T00:00:00
PL,opolskie,45613,2.55,1384,1268,264,3645,2021-03-10T00:00:00
PL,mazowieckie,240335,4.78,5904,9513,2794,50210,2021-03-10T00:00:00
PL,świętokrzyskie,10802,2.75,485,1860,370,4897,2021-03-10T00:00:00
PL,lubuskie,47690,4.09,1226,1997,448,7629,2021-03-10T00:00:00
PL,zachodniopomorskie,91154,2.82,1936,2650,523,8599,2021-03-10T00:00:00
PL,podlaskie,50795,4.4,1454,1929,539,6916,2021-03-10T00:00:00
PL,lubelskie,87604,2.93,3068,3241,645,9447,2021-03-10T00:00:00
PL,kujawsko-pomorskie,126787,4.57,2955,3817,1002,14335,2021-03-10T00:00:00
PL,podkarpackie,82825,4.59,2605,3472,1049,14611,2021-03-10T00:00:00
