country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1021,27,2020-08-20T00:00:00
PL,kujawsko-pomorskie,1071,51,2020-08-20T00:00:00
PL,podlaskie,1177,29,2020-08-20T00:00:00
PL,świętokrzyskie,1209,48,2020-08-20T00:00:00
PL,lubelskie,1331,24,2020-08-20T00:00:00
PL,opolskie,1476,60,2020-08-20T00:00:00
PL,pomorskie,1805,42,2020-08-20T00:00:00
PL,śląskie,19295,451,2020-08-20T00:00:00
PL,podkarpackie,1976,77,2020-08-20T00:00:00
PL,dolnośląskie,3773,161,2020-08-20T00:00:00
PL,łódzkie,4766,225,2020-08-20T00:00:00
PL,wielkopolskie,4938,216,2020-08-20T00:00:00
PL,małopolskie,5989,103,2020-08-20T00:00:00
PL,lubuskie,619,12,2020-08-20T00:00:00
PL,warmińsko-mazurskie,665,5,2020-08-20T00:00:00
PL,mazowieckie,8267,394,2020-08-20T00:00:00
