country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74064,0.0,2049,1162,0,2485,2021-07-13T00:00:00
PL,opolskie,69997,0.0,2054,1001,1,2153,2021-07-13T00:00:00
PL,świętokrzyskie,1973,0.0,355,1449,1,1822,2021-07-13T00:00:00
PL,łódzkie,6056,0.04,507,3646,28,7450,2021-07-13T00:00:00
PL,wielkopolskie,285860,0.03,7368,3263,20,8612,2021-07-13T00:00:00
PL,śląskie,9893,0.02,1263,5081,11,8550,2021-07-13T00:00:00
PL,dolnośląskie,7100,0.04,582,3223,25,8150,2021-07-13T00:00:00
PL,kujawsko-pomorskie,181198,0.01,4783,2038,2,2786,2021-07-13T00:00:00
PL,podkarpackie,126697,0.01,4451,2292,2,3125,2021-07-13T00:00:00
PL,warmińsko-mazurskie,2034,0.02,210,1618,3,1871,2021-07-13T00:00:00
PL,małopolskie,5625,0.01,600,3915,8,6571,2021-07-13T00:00:00
PL,podlaskie,69980,0.04,2148,1102,5,1893,2021-07-13T00:00:00
PL,pomorskie,192537,0.03,4483,2655,7,5415,2021-07-13T00:00:00
PL,mazowieckie,396949,0.01,9443,6124,12,25670,2021-07-13T00:00:00
PL,zachodniopomorskie,130064,0.05,2929,2075,8,3341,2021-07-13T00:00:00
PL,lubelskie,127021,0.04,4520,2352,10,7534,2021-07-13T00:00:00
