country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1153,27,2020-09-03T00:00:00
PL,podlaskie,1326,32,2020-09-03T00:00:00
PL,kujawsko-pomorskie,1417,54,2020-09-03T00:00:00
PL,świętokrzyskie,1479,51,2020-09-03T00:00:00
PL,lubelskie,1659,26,2020-09-03T00:00:00
PL,opolskie,1660,63,2020-09-03T00:00:00
PL,śląskie,20681,496,2020-09-03T00:00:00
PL,podkarpackie,2539,87,2020-09-03T00:00:00
PL,pomorskie,2664,48,2020-09-03T00:00:00
PL,dolnośląskie,4131,168,2020-09-03T00:00:00
PL,łódzkie,5408,238,2020-09-03T00:00:00
PL,wielkopolskie,5830,226,2020-09-03T00:00:00
PL,lubuskie,722,15,2020-09-03T00:00:00
PL,małopolskie,7838,139,2020-09-03T00:00:00
PL,warmińsko-mazurskie,937,9,2020-09-03T00:00:00
PL,mazowieckie,9685,413,2020-09-03T00:00:00
