country,nuts_2,cases,deaths,datetime
PL,podlaskie,12335,179,2020-11-06T00:00:00
PL,warmińsko-mazurskie,12682,161,2020-11-06T00:00:00
PL,opolskie,13618,275,2020-11-06T00:00:00
PL,zachodniopomorskie,15029,142,2020-11-06T00:00:00
PL,świętokrzyskie,15088,286,2020-11-06T00:00:00
PL,lubelskie,25394,373,2020-11-06T00:00:00
PL,pomorskie,27671,376,2020-11-06T00:00:00
PL,podkarpackie,29341,551,2020-11-06T00:00:00
PL,dolnośląskie,29462,492,2020-11-06T00:00:00
PL,kujawsko-pomorskie,30422,212,2020-11-06T00:00:00
PL,łódzkie,36517,487,2020-11-06T00:00:00
PL,wielkopolskie,49696,718,2020-11-06T00:00:00
PL,małopolskie,55972,862,2020-11-06T00:00:00
PL,śląskie,62973,1128,2020-11-06T00:00:00
PL,mazowieckie,68165,922,2020-11-06T00:00:00
PL,lubuskie,9400,123,2020-11-06T00:00:00
