country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74332,0.1,2059,859,11,2199,2021-09-17T00:00:00
PL,opolskie,70340,0.1,2059,776,11,1712,2021-09-17T00:00:00
PL,warmińsko-mazurskie,2515,0.14,223,1046,20,1939,2021-09-17T00:00:00
PL,kujawsko-pomorskie,181781,0.1,4800,1521,23,2555,2021-09-17T00:00:00
PL,wielkopolskie,286827,0.09,7391,2361,34,5864,2021-09-17T00:00:00
PL,śląskie,11146,0.08,1288,4237,44,5387,2021-09-17T00:00:00
PL,pomorskie,193483,0.16,4500,2056,40,4254,2021-09-17T00:00:00
PL,łódzkie,7019,0.18,532,2408,49,6308,2021-09-17T00:00:00
PL,podlaskie,70749,0.4,2158,909,52,2102,2021-09-17T00:00:00
PL,dolnośląskie,8113,0.17,597,2246,67,6378,2021-09-17T00:00:00
PL,świętokrzyskie,2305,0.04,375,982,5,1489,2021-09-17T00:00:00
PL,zachodniopomorskie,130945,0.32,2943,1834,62,3432,2021-09-17T00:00:00
PL,małopolskie,7330,0.16,617,2894,58,4502,2021-09-17T00:00:00
PL,podkarpackie,127751,0.28,4475,2169,64,2434,2021-09-17T00:00:00
PL,lubelskie,128481,0.41,4551,2190,96,6134,2021-09-17T00:00:00
PL,mazowieckie,399131,0.16,9474,4915,94,25520,2021-09-17T00:00:00
