country,nuts_2,cases,deaths,datetime
PL,opolskie,1168,55,2020-07-30T00:00:00
PL,podkarpackie,1275,60,2020-07-30T00:00:00
PL,śląskie,15940,390,2020-07-30T00:00:00
PL,dolnośląskie,3223,155,2020-07-30T00:00:00
PL,małopolskie,3458,61,2020-07-30T00:00:00
PL,warmińsko-mazurskie,353,2,2020-07-30T00:00:00
PL,wielkopolskie,3682,198,2020-07-30T00:00:00
PL,lubuskie,390,9,2020-07-30T00:00:00
PL,łódzkie,3950,206,2020-07-30T00:00:00
PL,mazowieckie,6319,375,2020-07-30T00:00:00
PL,zachodniopomorskie,722,23,2020-07-30T00:00:00
PL,kujawsko-pomorskie,773,50,2020-07-30T00:00:00
PL,pomorskie,887,39,2020-07-30T00:00:00
PL,lubelskie,956,20,2020-07-30T00:00:00
PL,świętokrzyskie,966,45,2020-07-30T00:00:00
PL,podlaskie,969,21,2020-07-30T00:00:00
