country,nuts_2,cases,deaths,datetime
PL,lubuskie,13052,181,2020-11-12T00:00:00
PL,warmińsko-mazurskie,16795,210,2020-11-12T00:00:00
PL,podlaskie,16819,250,2020-11-12T00:00:00
PL,opolskie,18348,360,2020-11-12T00:00:00
PL,świętokrzyskie,19170,354,2020-11-12T00:00:00
PL,zachodniopomorskie,20001,190,2020-11-12T00:00:00
PL,lubelskie,33382,513,2020-11-12T00:00:00
PL,pomorskie,35350,463,2020-11-12T00:00:00
PL,kujawsko-pomorskie,37671,296,2020-11-12T00:00:00
PL,podkarpackie,38033,666,2020-11-12T00:00:00
PL,dolnośląskie,42074,620,2020-11-12T00:00:00
PL,łódzkie,45283,555,2020-11-12T00:00:00
PL,wielkopolskie,65134,881,2020-11-12T00:00:00
PL,małopolskie,71654,1047,2020-11-12T00:00:00
PL,mazowieckie,80596,1190,2020-11-12T00:00:00
PL,śląskie,88134,1304,2020-11-12T00:00:00
