country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,103987,6.27,3060,3491,1413,23572,2021-03-28T00:00:00
PL,kujawsko-pomorskie,150024,7.43,3380,5354,1808,22237,2021-03-28T00:00:00
PL,łódzkie,56485,6.45,1751,5072,1663,26075,2021-03-28T00:00:00
PL,pomorskie,159766,7.99,3288,5899,1942,29924,2021-03-28T00:00:00
PL,dolnośląskie,68302,7.61,1403,5641,2328,35325,2021-03-28T00:00:00
PL,małopolskie,63923,7.04,1320,6011,2476,38050,2021-03-28T00:00:00
PL,podlaskie,58601,3.03,1648,1260,381,7950,2021-03-28T00:00:00
PL,wielkopolskie,218906,10.43,5106,9324,3745,47562,2021-03-28T00:00:00
PL,śląskie,114411,10.31,2485,10678,4801,60818,2021-03-28T00:00:00
PL,mazowieckie,310467,8.57,6712,14013,5054,76040,2021-03-28T00:00:00
PL,lubuskie,59476,6.3,1436,2342,712,11824,2021-03-28T00:00:00
PL,opolskie,53561,6.81,1500,2112,691,8639,2021-03-28T00:00:00
PL,świętokrzyskie,21387,5.84,726,2536,888,11373,2021-03-28T00:00:00
PL,lubelskie,100427,4.09,3401,3069,908,15474,2021-03-28T00:00:00
PL,zachodniopomorskie,104571,5.15,2124,3044,944,16138,2021-03-28T00:00:00
PL,warmińsko-mazurskie,57845,6.23,1308,2643,916,15673,2021-03-28T00:00:00
