country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,podkarpackie,62842,0.51,1964,1777,137,4424,2021-01-12T00:00:00
PL,świętokrzyskie,2435,0.88,109,1389,144,2476,2021-01-12T00:00:00
PL,opolskie,38440,1.18,1117,1005,147,3501,2021-01-12T00:00:00
PL,podlaskie,36843,1.22,923,1385,164,4793,2021-01-12T00:00:00
PL,małopolskie,6146,0.69,245,3021,292,8466,2021-01-12T00:00:00
PL,łódzkie,10925,1.16,457,3660,362,10510,2021-01-12T00:00:00
PL,dolnośląskie,8639,1.17,312,3562,403,11051,2021-01-12T00:00:00
PL,lubelskie,69939,1.64,2051,2834,389,7113,2021-01-12T00:00:00
PL,zachodniopomorskie,70501,2.36,1185,2601,578,12345,2021-01-12T00:00:00
PL,warmińsko-mazurskie,11573,3.4,295,3075,522,9997,2021-01-12T00:00:00
PL,wielkopolskie,142009,1.38,3240,4217,602,17882,2021-01-12T00:00:00
PL,śląskie,13340,1.16,477,5290,609,13579,2021-01-12T00:00:00
PL,kujawsko-pomorskie,94430,2.54,1794,3642,619,13912,2021-01-12T00:00:00
PL,pomorskie,91480,2.48,1794,3130,682,15181,2021-01-12T00:00:00
PL,mazowieckie,169995,1.28,3715,6480,904,30540,2021-01-12T00:00:00
PL,lubuskie,33768,0.88,748,1365,135,4971,2021-01-12T00:00:00
