country,nuts_2,cases,deaths,datetime
PL,śląskie,12602,324,2020-06-29T00:00:00
PL,lubuskie,149,0,2020-06-29T00:00:00
PL,małopolskie,1701,44,2020-06-29T00:00:00
PL,warmińsko-mazurskie,242,1,2020-06-29T00:00:00
PL,wielkopolskie,2643,175,2020-06-29T00:00:00
PL,dolnośląskie,2913,139,2020-06-29T00:00:00
PL,łódzkie,3107,161,2020-06-29T00:00:00
PL,mazowieckie,5002,327,2020-06-29T00:00:00
PL,zachodniopomorskie,609,20,2020-06-29T00:00:00
PL,podkarpackie,647,50,2020-06-29T00:00:00
PL,lubelskie,651,17,2020-06-29T00:00:00
PL,pomorskie,666,38,2020-06-29T00:00:00
PL,kujawsko-pomorskie,669,49,2020-06-29T00:00:00
PL,świętokrzyskie,790,38,2020-06-29T00:00:00
PL,podlaskie,823,10,2020-06-29T00:00:00
PL,opolskie,940,51,2020-06-29T00:00:00
