country,nuts_2,cases,deaths,datetime
PL,lubuskie,124,0,2020-06-06T00:00:00
PL,małopolskie,1327,40,2020-06-06T00:00:00
PL,warmińsko-mazurskie,180,1,2020-06-06T00:00:00
PL,łódzkie,1888,79,2020-06-06T00:00:00
PL,wielkopolskie,2259,157,2020-06-06T00:00:00
PL,dolnośląskie,2700,117,2020-06-06T00:00:00
PL,mazowieckie,3843,285,2020-06-06T00:00:00
PL,podkarpackie,389,37,2020-06-06T00:00:00
PL,podlaskie,497,9,2020-06-06T00:00:00
PL,lubelskie,508,16,2020-06-06T00:00:00
PL,świętokrzyskie,515,22,2020-06-06T00:00:00
PL,zachodniopomorskie,553,19,2020-06-06T00:00:00
PL,pomorskie,568,36,2020-06-06T00:00:00
PL,kujawsko-pomorskie,601,47,2020-06-06T00:00:00
PL,opolskie,720,49,2020-06-06T00:00:00
PL,śląskie,9314,239,2020-06-06T00:00:00
