country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1125,27,2020-08-31T00:00:00
PL,podlaskie,1299,30,2020-08-31T00:00:00
PL,kujawsko-pomorskie,1333,54,2020-08-31T00:00:00
PL,świętokrzyskie,1427,50,2020-08-31T00:00:00
PL,lubelskie,1587,25,2020-08-31T00:00:00
PL,opolskie,1630,61,2020-08-31T00:00:00
PL,śląskie,20494,478,2020-08-31T00:00:00
PL,podkarpackie,2435,83,2020-08-31T00:00:00
PL,pomorskie,2544,47,2020-08-31T00:00:00
PL,dolnośląskie,4059,166,2020-08-31T00:00:00
PL,łódzkie,5295,235,2020-08-31T00:00:00
PL,wielkopolskie,5699,225,2020-08-31T00:00:00
PL,lubuskie,697,14,2020-08-31T00:00:00
PL,małopolskie,7488,128,2020-08-31T00:00:00
PL,warmińsko-mazurskie,890,9,2020-08-31T00:00:00
PL,mazowieckie,9370,407,2020-08-31T00:00:00
