country,nuts_2,cases,deaths,datetime
PL,lubuskie,1299,21,2020-10-07T00:00:00
PL,małopolskie,13100,218,2020-10-07T00:00:00
PL,mazowieckie,14876,466,2020-10-07T00:00:00
PL,warmińsko-mazurskie,2144,26,2020-10-07T00:00:00
PL,śląskie,23916,577,2020-10-07T00:00:00
PL,zachodniopomorskie,2401,37,2020-10-07T00:00:00
PL,podlaskie,2637,51,2020-10-07T00:00:00
PL,opolskie,2686,90,2020-10-07T00:00:00
PL,świętokrzyskie,2757,68,2020-10-07T00:00:00
PL,lubelskie,3517,61,2020-10-07T00:00:00
PL,kujawsko-pomorskie,3867,83,2020-10-07T00:00:00
PL,podkarpackie,4912,162,2020-10-07T00:00:00
PL,dolnośląskie,5896,185,2020-10-07T00:00:00
PL,pomorskie,6419,112,2020-10-07T00:00:00
PL,łódzkie,7791,294,2020-10-07T00:00:00
PL,wielkopolskie,9101,341,2020-10-07T00:00:00
