country,nuts_2,cases,deaths,datetime
PL,opolskie,1064,54,2020-07-22T00:00:00
PL,podkarpackie,1122,56,2020-07-22T00:00:00
PL,śląskie,14671,375,2020-07-22T00:00:00
PL,małopolskie,2646,49,2020-07-22T00:00:00
PL,dolnośląskie,3094,152,2020-07-22T00:00:00
PL,warmińsko-mazurskie,324,2,2020-07-22T00:00:00
PL,lubuskie,332,2,2020-07-22T00:00:00
PL,wielkopolskie,3498,191,2020-07-22T00:00:00
PL,łódzkie,3690,199,2020-07-22T00:00:00
PL,mazowieckie,5809,370,2020-07-22T00:00:00
PL,zachodniopomorskie,673,23,2020-07-22T00:00:00
PL,kujawsko-pomorskie,726,49,2020-07-22T00:00:00
PL,pomorskie,774,39,2020-07-22T00:00:00
PL,lubelskie,891,20,2020-07-22T00:00:00
PL,podlaskie,922,16,2020-07-22T00:00:00
PL,świętokrzyskie,926,45,2020-07-22T00:00:00
