country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,3279,0.89,396,1310,125,2625,2021-10-23T00:00:00
PL,warmińsko-mazurskie,4683,1.54,254,2088,250,6874,2021-10-23T00:00:00
PL,łódzkie,10357,0.96,593,3160,279,10339,2021-10-23T00:00:00
PL,małopolskie,10931,0.93,681,3415,342,8809,2021-10-23T00:00:00
PL,dolnośląskie,11079,0.99,630,3081,309,9428,2021-10-23T00:00:00
PL,śląskie,14453,0.6,1351,4919,310,9435,2021-10-23T00:00:00
PL,opolskie,71203,0.89,2088,1107,89,3436,2021-10-23T00:00:00
PL,lubuskie,75241,0.94,2068,1244,99,4348,2021-10-23T00:00:00
PL,podlaskie,76766,4.58,2228,2257,586,17831,2021-10-23T00:00:00
PL,podkarpackie,131066,1.39,4544,2700,327,7934,2021-10-23T00:00:00
PL,zachodniopomorskie,134656,1.74,2977,2445,339,9909,2021-10-23T00:00:00
PL,lubelskie,142435,6.87,4736,5085,1512,29579,2021-10-23T00:00:00
PL,kujawsko-pomorskie,183977,1.15,4848,2557,250,6689,2021-10-23T00:00:00
PL,pomorskie,196450,0.99,4522,2814,256,11079,2021-10-23T00:00:00
PL,wielkopolskie,289701,0.83,7442,3218,317,12105,2021-10-23T00:00:00
PL,mazowieckie,411211,2.31,9569,8196,1337,44246,2021-10-23T00:00:00
