country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,opolskie,42674,1.24,1311,1060,130,2694,2021-02-19T00:00:00
PL,świętokrzyskie,6584,1.15,372,1529,188,2564,2021-02-19T00:00:00
PL,mazowieckie,203971,2.63,5246,7288,1535,32492,2021-02-19T00:00:00
PL,podlaskie,44922,2.3,1259,1155,287,5256,2021-02-19T00:00:00
PL,lubuskie,40860,2.96,1096,1524,326,5277,2021-02-19T00:00:00
PL,lubelskie,80569,1.56,2799,2424,363,6816,2021-02-19T00:00:00
PL,zachodniopomorskie,84352,2.04,1756,1857,367,8424,2021-02-19T00:00:00
PL,podkarpackie,71268,2.18,2352,2152,501,7747,2021-02-19T00:00:00
PL,łódzkie,22926,2.02,1214,3221,535,8809,2021-02-19T00:00:00
PL,małopolskie,16685,1.61,734,3557,577,7959,2021-02-19T00:00:00
PL,dolnośląskie,21611,1.91,800,3472,620,8279,2021-02-19T00:00:00
PL,kujawsko-pomorskie,114243,2.9,2686,3025,657,10708,2021-02-19T00:00:00
PL,wielkopolskie,162797,1.93,4326,4070,709,14501,2021-02-19T00:00:00
PL,warmińsko-mazurskie,27324,5.15,807,2147,760,13635,2021-02-19T00:00:00
PL,pomorskie,112909,3.35,2604,3157,832,16346,2021-02-19T00:00:00
PL,śląskie,32036,1.84,1282,4821,905,12453,2021-02-19T00:00:00
