country,nuts_2,cases,deaths,datetime
PL,lubuskie,78,,2020-04-12T00:00:00
PL,warmińsko-mazurskie,122,1,2020-04-12T00:00:00
PL,świętokrzyskie,141,2,2020-04-12T00:00:00
PL,opolskie,151,7,2020-04-12T00:00:00
PL,pomorskie,171,1,2020-04-12T00:00:00
PL,zachodniopomorskie,193,2,2020-04-12T00:00:00
PL,podkarpackie,221,11,2020-04-12T00:00:00
PL,podlaskie,222,2,2020-04-12T00:00:00
PL,lubelskie,234,10,2020-04-12T00:00:00
PL,kujawsko-pomorskie,336,7,2020-04-12T00:00:00
PL,małopolskie,505,11,2020-04-12T00:00:00
PL,łódzkie,529,7,2020-04-12T00:00:00
PL,wielkopolskie,564,35,2020-04-12T00:00:00
PL,dolnośląskie,697,23,2020-04-12T00:00:00
PL,śląskie,846,44,2020-04-12T00:00:00
PL,mazowieckie,1664,69,2020-04-12T00:00:00
