country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,kujawsko-pomorskie,181121,0.0,4769,1777,1,1340,2021-06-25T00:00:00
PL,lubuskie,74043,0.01,2041,1064,2,1080,2021-06-25T00:00:00
PL,łódzkie,5938,0.04,489,2886,18,4835,2021-06-25T00:00:00
PL,śląskie,9765,0.02,1246,5073,15,3438,2021-06-25T00:00:00
PL,lubelskie,126929,0.06,4502,2005,15,4889,2021-06-25T00:00:00
PL,wielkopolskie,285688,0.08,7355,3538,36,3899,2021-06-25T00:00:00
PL,podlaskie,69927,0.03,2146,938,3,782,2021-06-25T00:00:00
PL,opolskie,69962,0.05,2050,838,7,1084,2021-06-25T00:00:00
PL,podkarpackie,126646,0.02,4445,1968,15,1406,2021-06-25T00:00:00
PL,warmińsko-mazurskie,1968,0.04,203,1076,9,833,2021-06-25T00:00:00
PL,dolnośląskie,6973,0.02,557,2914,10,3788,2021-06-25T00:00:00
PL,pomorskie,192461,0.03,4469,2509,10,2745,2021-06-25T00:00:00
PL,zachodniopomorskie,129989,0.04,2921,1653,8,1671,2021-06-25T00:00:00
PL,mazowieckie,396744,0.01,9424,6098,20,20236,2021-06-25T00:00:00
PL,świętokrzyskie,1925,0.07,341,1269,9,2675,2021-06-25T00:00:00
PL,małopolskie,5525,0.03,571,3140,11,2992,2021-06-25T00:00:00
