country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,śląskie,1002,2.22,42,4273,1098,14918,2020-12-24T00:00:00
PL,zachodniopomorskie,57233,5.94,916,2861,1090,15086,2020-12-24T00:00:00
PL,pomorskie,76622,4.72,1432,4146,1186,16963,2020-12-24T00:00:00
PL,kujawsko-pomorskie,79577,6.34,1335,4649,1399,16578,2020-12-24T00:00:00
PL,wielkopolskie,125214,4.59,2677,5464,1699,20602,2020-12-24T00:00:00
PL,świętokrzyskie,165,1.34,13,1008,191,2702,2020-12-24T00:00:00
PL,mazowieckie,149548,3.37,3183,10132,2218,28615,2020-12-24T00:00:00
PL,opolskie,35362,2.85,984,1207,304,4040,2020-12-24T00:00:00
PL,podkarpackie,58238,1.35,1753,1871,376,4798,2020-12-24T00:00:00
PL,podlaskie,32621,2.76,776,1290,347,5155,2020-12-24T00:00:00
PL,lubuskie,29515,3.95,637,1304,448,5862,2020-12-24T00:00:00
PL,małopolskie,410,1.2,43,2959,463,6678,2020-12-24T00:00:00
PL,lubelskie,63191,2.84,1689,2282,647,9320,2020-12-24T00:00:00
PL,dolnośląskie,742,2.56,26,3379,860,12025,2020-12-24T00:00:00
PL,warmińsko-mazurskie,838,5.9,33,2366,864,12699,2020-12-24T00:00:00
PL,łódzkie,950,3.88,51,3741,1059,12065,2020-12-24T00:00:00
