country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,dolnośląskie,1697,0.38,36,1047,130,9142,2020-12-28T00:00:00
PL,lubelskie,64045,0.6,1745,898,154,6659,2020-12-28T00:00:00
PL,warmińsko-mazurskie,2084,0.96,35,694,155,10201,2020-12-28T00:00:00
PL,małopolskie,1094,0.56,54,1182,241,4883,2020-12-28T00:00:00
PL,łódzkie,2367,0.81,63,1126,238,9551,2020-12-28T00:00:00
PL,śląskie,2485,0.5,70,1687,280,11381,2020-12-28T00:00:00
PL,zachodniopomorskie,59332,1.67,950,1138,333,12214,2020-12-28T00:00:00
PL,kujawsko-pomorskie,81444,1.46,1384,1157,331,13204,2020-12-28T00:00:00
PL,wielkopolskie,127473,0.88,2760,1537,355,15432,2020-12-28T00:00:00
PL,pomorskie,78715,1.72,1448,2114,439,12894,2020-12-28T00:00:00
PL,mazowieckie,152396,0.75,3234,2343,487,21887,2020-12-28T00:00:00
PL,lubuskie,30091,0.49,638,371,91,4894,2020-12-28T00:00:00
PL,opolskie,35866,0.51,988,360,69,3138,2020-12-28T00:00:00
PL,świętokrzyskie,442,0.45,22,453,78,1965,2020-12-28T00:00:00
PL,podlaskie,33141,0.59,786,356,87,3613,2020-12-28T00:00:00
PL,podkarpackie,58726,0.36,1772,653,95,3486,2020-12-28T00:00:00
