country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1027,27,2020-08-21T00:00:00
PL,kujawsko-pomorskie,1102,51,2020-08-21T00:00:00
PL,podlaskie,1183,29,2020-08-21T00:00:00
PL,świętokrzyskie,1231,48,2020-08-21T00:00:00
PL,lubelskie,1352,24,2020-08-21T00:00:00
PL,opolskie,1501,60,2020-08-21T00:00:00
PL,pomorskie,1894,43,2020-08-21T00:00:00
PL,śląskie,19463,454,2020-08-21T00:00:00
PL,podkarpackie,2022,78,2020-08-21T00:00:00
PL,dolnośląskie,3803,161,2020-08-21T00:00:00
PL,łódzkie,4815,225,2020-08-21T00:00:00
PL,wielkopolskie,5015,218,2020-08-21T00:00:00
PL,małopolskie,6145,106,2020-08-21T00:00:00
PL,lubuskie,620,13,2020-08-21T00:00:00
PL,warmińsko-mazurskie,695,5,2020-08-21T00:00:00
PL,mazowieckie,8413,396,2020-08-21T00:00:00
