country,nuts_2,cases,deaths,datetime
PL,kujawsko-pomorskie,1016,51,2020-08-17T00:00:00
PL,podlaskie,1147,27,2020-08-17T00:00:00
PL,świętokrzyskie,1182,47,2020-08-17T00:00:00
PL,lubelskie,1268,23,2020-08-17T00:00:00
PL,opolskie,1441,59,2020-08-17T00:00:00
PL,pomorskie,1626,41,2020-08-17T00:00:00
PL,podkarpackie,1878,75,2020-08-17T00:00:00
PL,śląskie,18874,435,2020-08-17T00:00:00
PL,dolnośląskie,3688,160,2020-08-17T00:00:00
PL,łódzkie,4643,223,2020-08-17T00:00:00
PL,wielkopolskie,4773,214,2020-08-17T00:00:00
PL,małopolskie,5568,100,2020-08-17T00:00:00
PL,lubuskie,589,12,2020-08-17T00:00:00
PL,warmińsko-mazurskie,623,3,2020-08-17T00:00:00
PL,mazowieckie,7983,392,2020-08-17T00:00:00
PL,zachodniopomorskie,980,23,2020-08-17T00:00:00
