country,nuts_2,cases,deaths,datetime
PL,mazowieckie,10010,418,2020-09-08T00:00:00
PL,zachodniopomorskie,1192,28,2020-09-08T00:00:00
PL,podlaskie,1387,32,2020-09-08T00:00:00
PL,kujawsko-pomorskie,1483,54,2020-09-08T00:00:00
PL,świętokrzyskie,1555,52,2020-09-08T00:00:00
PL,opolskie,1726,64,2020-09-08T00:00:00
PL,lubelskie,1733,27,2020-09-08T00:00:00
PL,śląskie,20901,503,2020-09-08T00:00:00
PL,podkarpackie,2761,93,2020-09-08T00:00:00
PL,pomorskie,2838,49,2020-09-08T00:00:00
PL,dolnośląskie,4244,168,2020-09-08T00:00:00
PL,łódzkie,5522,241,2020-09-08T00:00:00
PL,wielkopolskie,6069,230,2020-09-08T00:00:00
PL,lubuskie,756,16,2020-09-08T00:00:00
PL,małopolskie,8353,152,2020-09-08T00:00:00
PL,warmińsko-mazurskie,996,9,2020-09-08T00:00:00
