country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,127402,0.05,4533,2388,12,2623,2021-08-21T00:00:00
PL,warmińsko-mazurskie,2214,0.07,215,1645,14,1106,2021-08-21T00:00:00
PL,podkarpackie,127025,0.07,4465,2808,17,1828,2021-08-21T00:00:00
PL,podlaskie,70243,0.12,2153,1165,16,1190,2021-08-21T00:00:00
PL,pomorskie,192867,0.06,4492,2779,17,3567,2021-08-21T00:00:00
PL,wielkopolskie,286243,0.04,7385,3064,16,5370,2021-08-21T00:00:00
PL,śląskie,10412,0.04,1278,5501,19,5154,2021-08-21T00:00:00
PL,kujawsko-pomorskie,181428,0.08,4791,1864,20,1788,2021-08-21T00:00:00
PL,łódzkie,6346,0.08,513,2952,22,4392,2021-08-21T00:00:00
PL,mazowieckie,397723,0.05,9459,5679,35,17930,2021-08-21T00:00:00
PL,lubuskie,74159,0.03,2053,1023,3,1617,2021-08-21T00:00:00
PL,opolskie,70113,0.03,2057,1309,3,1515,2021-08-21T00:00:00
PL,małopolskie,6336,0.09,604,4042,37,3679,2021-08-21T00:00:00
PL,świętokrzyskie,2111,0.06,362,1205,8,836,2021-08-21T00:00:00
PL,zachodniopomorskie,130291,0.04,2935,1822,8,2149,2021-08-21T00:00:00
PL,dolnośląskie,7447,0.03,593,2603,12,5810,2021-08-21T00:00:00
