country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,świętokrzyskie,2006,0.0,359,1101,0,1698,2021-07-25T00:00:00
PL,warmińsko-mazurskie,2063,0.01,212,772,2,1700,2021-07-25T00:00:00
PL,małopolskie,5757,0.03,601,2986,13,5257,2021-07-25T00:00:00
PL,mazowieckie,397126,0.02,9452,4354,17,24611,2021-07-25T00:00:00
PL,lubuskie,74079,0.02,2050,590,2,2008,2021-07-25T00:00:00
PL,opolskie,70013,0.03,2055,706,3,2014,2021-07-25T00:00:00
PL,wielkopolskie,285980,0.01,7376,2204,3,6956,2021-07-25T00:00:00
PL,dolnośląskie,7185,0.01,588,1639,4,7626,2021-07-25T00:00:00
PL,łódzkie,6128,0.02,510,2088,7,7118,2021-07-25T00:00:00
PL,podlaskie,70030,0.03,2149,747,6,2255,2021-07-25T00:00:00
PL,pomorskie,192611,0.02,4487,1860,6,4362,2021-07-25T00:00:00
PL,zachodniopomorskie,130109,0.02,2933,1232,5,3030,2021-07-25T00:00:00
PL,kujawsko-pomorskie,181242,0.02,4785,1752,5,2536,2021-07-25T00:00:00
PL,lubelskie,127110,0.02,4527,1294,7,4327,2021-07-25T00:00:00
PL,śląskie,9999,0.01,1270,3401,12,6405,2021-07-25T00:00:00
PL,podkarpackie,126747,0.04,4460,1867,10,2938,2021-07-25T00:00:00
