country,nuts_2,cases,deaths,datetime
PL,śląskie,10335,253,2020-06-11T00:00:00
PL,lubuskie,129,0,2020-06-11T00:00:00
PL,małopolskie,1461,40,2020-06-11T00:00:00
PL,warmińsko-mazurskie,185,1,2020-06-11T00:00:00
PL,łódzkie,2240,101,2020-06-11T00:00:00
PL,wielkopolskie,2333,162,2020-06-11T00:00:00
PL,dolnośląskie,2749,124,2020-06-11T00:00:00
PL,podkarpackie,414,38,2020-06-11T00:00:00
PL,mazowieckie,4172,294,2020-06-11T00:00:00
PL,lubelskie,522,16,2020-06-11T00:00:00
PL,podlaskie,559,9,2020-06-11T00:00:00
PL,zachodniopomorskie,567,19,2020-06-11T00:00:00
PL,pomorskie,579,37,2020-06-11T00:00:00
PL,świętokrzyskie,585,25,2020-06-11T00:00:00
PL,kujawsko-pomorskie,608,47,2020-06-11T00:00:00
PL,opolskie,763,49,2020-06-11T00:00:00
