country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,129427,0.68,4563,2772,152,7329,2021-09-25T00:00:00
PL,mazowieckie,400098,0.29,9484,6011,173,27136,2021-09-25T00:00:00
PL,świętokrzyskie,2368,0.02,379,1201,2,1442,2021-09-25T00:00:00
PL,pomorskie,193731,0.12,4504,2608,33,4433,2021-09-25T00:00:00
PL,wielkopolskie,287133,0.1,7401,2547,39,6349,2021-09-25T00:00:00
PL,kujawsko-pomorskie,181997,0.17,4806,2118,49,2572,2021-09-25T00:00:00
PL,warmińsko-mazurskie,2742,0.3,225,1473,47,1856,2021-09-25T00:00:00
PL,łódzkie,7415,0.19,540,3057,56,7282,2021-09-25T00:00:00
PL,dolnośląskie,8454,0.16,600,2510,56,6288,2021-09-25T00:00:00
PL,lubuskie,74437,0.05,2059,971,5,2366,2021-09-25T00:00:00
PL,zachodniopomorskie,131347,0.35,2953,1979,71,3812,2021-09-25T00:00:00
PL,podlaskie,71099,0.56,2162,1102,74,2412,2021-09-25T00:00:00
PL,małopolskie,7794,0.21,630,3264,86,4612,2021-09-25T00:00:00
PL,śląskie,11541,0.16,1292,4391,80,5391,2021-09-25T00:00:00
PL,opolskie,70436,0.08,2059,766,8,1954,2021-09-25T00:00:00
PL,podkarpackie,128144,0.4,4483,2472,93,2551,2021-09-25T00:00:00
