country,nuts_2,cases,deaths,datetime
PL,lubuskie,92,0,2020-05-10T00:00:00
PL,warmińsko-mazurskie,162,1,2020-05-10T00:00:00
PL,świętokrzyskie,325,12,2020-05-10T00:00:00
PL,podkarpackie,371,28,2020-05-10T00:00:00
PL,podlaskie,384,7,2020-05-10T00:00:00
PL,lubelskie,388,14,2020-05-10T00:00:00
PL,zachodniopomorskie,473,16,2020-05-10T00:00:00
PL,pomorskie,481,26,2020-05-10T00:00:00
PL,opolskie,490,34,2020-05-10T00:00:00
PL,kujawsko-pomorskie,574,32,2020-05-10T00:00:00
PL,małopolskie,1047,35,2020-05-10T00:00:00
PL,łódzkie,1178,40,2020-05-10T00:00:00
PL,wielkopolskie,1672,114,2020-05-10T00:00:00
PL,dolnośląskie,2002,67,2020-05-10T00:00:00
PL,mazowieckie,2791,224,2020-05-10T00:00:00
PL,śląskie,3566,150,2020-05-10T00:00:00
