country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubuskie,74392,0.11,2059,1038,15,2270,2021-09-22T00:00:00
PL,opolskie,70395,0.12,2059,990,13,1851,2021-09-22T00:00:00
PL,mazowieckie,399666,0.27,9477,6023,166,26597,2021-09-22T00:00:00
PL,lubelskie,129007,0.72,4559,2547,164,6591,2021-09-22T00:00:00
PL,kujawsko-pomorskie,181884,0.08,4803,1940,22,2547,2021-09-22T00:00:00
PL,pomorskie,193630,0.17,4502,2312,43,4319,2021-09-22T00:00:00
PL,warmińsko-mazurskie,2636,0.3,224,1407,47,1833,2021-09-22T00:00:00
PL,podkarpackie,127943,0.22,4477,2615,55,2293,2021-09-22T00:00:00
PL,dolnośląskie,8288,0.17,600,2665,54,6340,2021-09-22T00:00:00
PL,wielkopolskie,287013,0.15,7394,2770,54,6209,2021-09-22T00:00:00
PL,podlaskie,70926,0.44,2161,1144,59,2107,2021-09-22T00:00:00
PL,śląskie,11356,0.12,1289,4362,59,5623,2021-09-22T00:00:00
PL,małopolskie,7570,0.17,627,3143,68,4421,2021-09-22T00:00:00
PL,świętokrzyskie,2352,0.05,377,1331,9,1484,2021-09-22T00:00:00
PL,zachodniopomorskie,131152,0.36,2947,2066,71,3482,2021-09-22T00:00:00
PL,łódzkie,7279,0.31,537,3330,88,7170,2021-09-22T00:00:00
