country,nuts_2,cases,deaths,datetime
PL,opolskie,1015,54,2020-07-15T00:00:00
PL,śląskie,14032,366,2020-07-15T00:00:00
PL,małopolskie,2173,47,2020-07-15T00:00:00
PL,lubuskie,257,1,2020-07-15T00:00:00
PL,warmińsko-mazurskie,286,1,2020-07-15T00:00:00
PL,dolnośląskie,2991,152,2020-07-15T00:00:00
PL,wielkopolskie,3322,187,2020-07-15T00:00:00
PL,łódzkie,3488,189,2020-07-15T00:00:00
PL,mazowieckie,5499,354,2020-07-15T00:00:00
PL,zachodniopomorskie,642,23,2020-07-15T00:00:00
PL,kujawsko-pomorskie,707,49,2020-07-15T00:00:00
PL,pomorskie,715,38,2020-07-15T00:00:00
PL,lubelskie,845,20,2020-07-15T00:00:00
PL,świętokrzyskie,866,42,2020-07-15T00:00:00
PL,podlaskie,904,16,2020-07-15T00:00:00
PL,podkarpackie,979,55,2020-07-15T00:00:00
