country,nuts_2,cases,deaths,datetime
PL,świętokrzyskie,1014,45,2020-08-05T00:00:00
PL,podlaskie,1023,22,2020-08-05T00:00:00
PL,lubelskie,1047,21,2020-08-05T00:00:00
PL,opolskie,1235,57,2020-08-05T00:00:00
PL,podkarpackie,1467,63,2020-08-05T00:00:00
PL,śląskie,17092,398,2020-08-05T00:00:00
PL,dolnośląskie,3375,156,2020-08-05T00:00:00
PL,warmińsko-mazurskie,402,2,2020-08-05T00:00:00
PL,małopolskie,4024,74,2020-08-05T00:00:00
PL,łódzkie,4131,210,2020-08-05T00:00:00
PL,wielkopolskie,4141,200,2020-08-05T00:00:00
PL,lubuskie,450,12,2020-08-05T00:00:00
PL,mazowieckie,6771,384,2020-08-05T00:00:00
PL,zachodniopomorskie,793,23,2020-08-05T00:00:00
PL,kujawsko-pomorskie,827,50,2020-08-05T00:00:00
PL,pomorskie,997,39,2020-08-05T00:00:00
