country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,śląskie,5653,2.32,221,4565,1120,13779,2020-12-31T00:00:00
PL,warmińsko-mazurskie,4898,7.47,137,2714,1110,11229,2020-12-31T00:00:00
PL,pomorskie,81587,5.49,1558,3955,1404,14917,2020-12-31T00:00:00
PL,wielkopolskie,131174,4.2,2907,5048,1587,18369,2020-12-31T00:00:00
PL,kujawsko-pomorskie,84787,7.33,1505,4579,1595,15140,2020-12-31T00:00:00
PL,mazowieckie,156692,3.2,3407,8190,1903,25618,2020-12-31T00:00:00
PL,świętokrzyskie,923,1.57,54,1350,238,2538,2020-12-31T00:00:00
PL,podkarpackie,59374,1.34,1816,1838,355,4265,2020-12-31T00:00:00
PL,opolskie,36539,3.54,1042,1317,367,3581,2020-12-31T00:00:00
PL,podlaskie,34126,3.03,838,1169,380,4198,2020-12-31T00:00:00
PL,małopolskie,2273,1.13,121,2761,430,6158,2020-12-31T00:00:00
PL,lubuskie,31141,4.88,665,1534,539,5217,2020-12-31T00:00:00
PL,lubelskie,65708,2.68,1842,2257,607,7658,2020-12-31T00:00:00
PL,łódzkie,4542,2.87,137,3162,761,11142,2020-12-31T00:00:00
PL,dolnośląskie,3580,2.77,121,3970,891,10904,2020-12-31T00:00:00
PL,zachodniopomorskie,61941,5.32,1022,2594,964,13950,2020-12-31T00:00:00
