country,nuts_2,cases,deaths,datetime
PL,podlaskie,7,,2020-03-24T00:00:00
PL,świętokrzyskie,8,,2020-03-24T00:00:00
PL,lubuskie,21,,2020-03-24T00:00:00
PL,opolskie,21,,2020-03-24T00:00:00
PL,kujawsko-pomorskie,22,,2020-03-24T00:00:00
PL,pomorskie,22,,2020-03-24T00:00:00
PL,zachodniopomorskie,27,,2020-03-24T00:00:00
PL,warmińsko-mazurskie,29,,2020-03-24T00:00:00
PL,podkarpackie,37,1.0,2020-03-24T00:00:00
PL,wielkopolskie,42,2.0,2020-03-24T00:00:00
PL,małopolskie,49,,2020-03-24T00:00:00
PL,lubelskie,54,2.0,2020-03-24T00:00:00
PL,śląskie,87,2.0,2020-03-24T00:00:00
PL,łódzkie,129,,2020-03-24T00:00:00
PL,dolnośląskie,134,2.0,2020-03-24T00:00:00
PL,mazowieckie,212,1.0,2020-03-24T00:00:00
