country,nuts_2,cases,deaths,datetime
PL,zachodniopomorskie,1096,27,2020-08-28T00:00:00
PL,podlaskie,1262,30,2020-08-28T00:00:00
PL,kujawsko-pomorskie,1268,54,2020-08-28T00:00:00
PL,świętokrzyskie,1380,49,2020-08-28T00:00:00
PL,lubelskie,1484,25,2020-08-28T00:00:00
PL,opolskie,1603,60,2020-08-28T00:00:00
PL,śląskie,20236,474,2020-08-28T00:00:00
PL,podkarpackie,2331,81,2020-08-28T00:00:00
PL,pomorskie,2371,44,2020-08-28T00:00:00
PL,dolnośląskie,3995,166,2020-08-28T00:00:00
PL,łódzkie,5196,235,2020-08-28T00:00:00
PL,wielkopolskie,5505,221,2020-08-28T00:00:00
PL,lubuskie,660,14,2020-08-28T00:00:00
PL,małopolskie,7128,126,2020-08-28T00:00:00
PL,warmińsko-mazurskie,857,8,2020-08-28T00:00:00
PL,mazowieckie,9108,404,2020-08-28T00:00:00
