country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,lubelskie,110530,5.06,3694,4813,1125,16510,2021-04-09T00:00:00
PL,podkarpackie,115141,5.07,3431,4157,1160,21169,2021-04-09T00:00:00
PL,pomorskie,174354,5.64,3588,5969,1382,24709,2021-04-09T00:00:00
PL,kujawsko-pomorskie,163670,6.97,3788,5213,1595,19971,2021-04-09T00:00:00
PL,łódzkie,73936,8.74,2105,7485,2225,27863,2021-04-09T00:00:00
PL,małopolskie,87390,6.5,1836,7618,2350,38730,2021-04-09T00:00:00
PL,dolnośląskie,94705,9.91,1786,8598,3029,38955,2021-04-09T00:00:00
PL,wielkopolskie,248426,9.38,5621,9970,3387,48424,2021-04-09T00:00:00
PL,mazowieckie,351086,6.77,7415,15120,3980,70297,2021-04-09T00:00:00
PL,śląskie,159455,10.39,3250,14347,4943,65471,2021-04-09T00:00:00
PL,podlaskie,63137,4.73,1759,2286,588,7699,2021-04-09T00:00:00
PL,świętokrzyskie,28964,5.79,927,2754,767,12545,2021-04-09T00:00:00
PL,lubuskie,66120,7.09,1559,2886,767,11062,2021-04-09T00:00:00
PL,opolskie,59740,7.31,1657,2638,745,9525,2021-04-09T00:00:00
PL,warmińsko-mazurskie,64772,5.17,1508,3381,780,11269,2021-04-09T00:00:00
PL,zachodniopomorskie,114222,5.9,2263,4432,1066,15187,2021-04-09T00:00:00
