country,nuts_2,cases,cases/100k pop.,deaths,tests,tests_positive,quarantine,datetime
PL,śląskie,148026,2.72,2882,5155,1344,57180,2021-04-06T00:00:00
PL,warmińsko-mazurskie,62881,0.88,1434,866,140,10407,2021-04-06T00:00:00
PL,mazowieckie,341343,3.3,7127,7552,2187,65155,2021-04-06T00:00:00
PL,lubuskie,64595,2.03,1512,2006,237,10628,2021-04-06T00:00:00
PL,opolskie,58197,2.13,1583,2001,235,8268,2021-04-06T00:00:00
PL,świętokrzyskie,27046,1.7,825,1226,263,10738,2021-04-06T00:00:00
PL,lubelskie,107469,1.14,3552,1576,304,14205,2021-04-06T00:00:00
PL,zachodniopomorskie,111733,1.62,2213,1810,340,13854,2021-04-06T00:00:00
PL,podkarpackie,112521,1.57,3286,1798,361,19616,2021-04-06T00:00:00
PL,kujawsko-pomorskie,159864,1.78,3626,2115,541,18331,2021-04-06T00:00:00
PL,łódzkie,68796,2.03,1970,2280,531,24115,2021-04-06T00:00:00
PL,pomorskie,170817,2.44,3469,2920,622,22982,2021-04-06T00:00:00
PL,dolnośląskie,88100,2.04,1614,2487,663,33826,2021-04-06T00:00:00
PL,małopolskie,81137,1.94,1577,4448,721,34095,2021-04-06T00:00:00
PL,wielkopolskie,240898,2.09,5439,3409,783,44416,2021-04-06T00:00:00
PL,podlaskie,61771,0.78,1718,646,106,6574,2021-04-06T00:00:00
